t,x,x_dot,theta,theta_dot
0.7733333333333334,0.02655452873537245,-0.046762694538226984,0.0008626417694837373,0.014916101375705721
0.7766666666666667,0.026398803926157767,-0.04667132079993215,0.0009121103846336741,0.014763209441538059
0.78,0.026243385763649426,-0.04657877017675283,0.0009610704663584196,0.0146111902398347
0.7833333333333334,0.026088278223004385,-0.04648505355852899,0.001009524687349142,0.014460028033914966
0.7866666666666667,0.025933485234062654,-0.04639018051213067,0.0010574756965829137,0.014309703072277573
0.79,0.025779010681347244,-0.046294159281458,0.0011049261193227218,0.014160191588600594
0.7933333333333333,0.02562485840406421,-0.04619699678744121,0.0011518785571174618,0.014011465801741493
0.7966666666666667,0.025471032196102625,-0.046098698628040585,0.0011983355878019393,0.013863493915737102
0.8,0.02531753580603461,-0.04599926907824654,0.001244299765496866,0.013716240119803646
0.8033333333333333,0.025164372937115296,-0.04589871109007955,0.0012897736206088667,0.013569664588336715
0.8066666666666668,0.025011547247282842,-0.045797026292590186,0.0013347596598304765,0.013423723480911275
0.81,0.024859062349158453,-0.04569421499185911,0.0013792603661401353,0.013278368942281685
0.8133333333333334,0.02470692181004635,-0.04559027617099706,0.0014232781988021968,0.01313354910238167
0.8166666666666668,0.024555129209472046,-0.04548521443717594,0.0014668154151048294,0.012989230715948413
0.8200000000000001,0.024403688960165648,-0.04537915399947048,0.0015098715417554366,0.012845770475275187
0.8233333333333334,0.024252604514398864,-0.045272141675466844,0.0015524489598644996,0.01270327285325148
0.8266666666666668,0.024101878882232777,-0.045164178427112595,0.0015945512782180702,0.012561693135527675
0.8300000000000001,0.023951515062269606,-0.045055266542151466,0.001636181994731987,0.012420991220817617
0.8333333333333334,0.023801516041652666,-0.04494540963412341,0.0016773444964518843,0.01228113162089859
0.8366666666666667,0.023651884796066395,-0.04483461264236458,0.0017180420595531878,0.012142083460611339
0.8400000000000001,0.02350262428973635,-0.044722881832007295,0.0017582778493411147,0.012003820477860047
0.8433333333333334,0.023353737475429206,-0.04461022479398011,0.0017980549202506703,0.01186632102361237
0.8466666666666667,0.023205227294452745,-0.04449665044500776,0.001837376215846656,0.011729568061899402
0.8500000000000001,0.023057096676655873,-0.044382169027611176,0.001876244568823664,0.011593549169815684
0.8533333333333334,0.022909348540428618,-0.04426679211010749,0.0019146627010060745,0.011458256537519225
0.8566666666666667,0.022761985792702107,-0.04415053258661005,0.0019526332233480632,0.011323686968231475
0.8600000000000001,0.022615011328948595,-0.04403340467702837,0.0019901586359335976,0.011189841878237334
0.8633333333333334,0.022468428033181456,-0.04391542392706818,0.0020272413279764324,0.011056727296885163
0.8666666666666667,0.022322238777955174,-0.04379660720823141,0.002063883577820118,0.010924353866586767
0.8700000000000001,0.022176446424365344,-0.04367697271781618,0.0021000875529379962,0.0107927368428174
0.8733333333333334,0.0220310538220487,-0.04355653997891682,0.0021358553099331975,0.010661896094115783
0.8766666666666667,0.02188606380918306,-0.04343532984042384,0.002171188794538647,0.010531856102084076
0.88,0.02174147921248739,-0.04331336447702397,0.0022060898416170595,0.01040264596138789
0.8833333333333334,0.02159730284722174,-0.043190667389200105,0.0022405601751609434,0.01027429937975629
0.8866666666666667,0.02145353751718731,-0.04306726340323139,0.0022746014082925957,0.010146854677981803
0.89,0.021310185992087255,-0.042943177837752686,0.002308215118882034,0.010020352054217379
0.8933333333333334,0.021167249656077483,-0.042818385711035974,0.0023414073489953827,0.009894666904133854
0.8966666666666667,0.021024730250601305,-0.04269287373663883,0.002374182760570033,0.009769713399443653
0.9,0.020882630222724113,-0.04256665561034722,0.0024065435171014282,0.009645494552823366
