t,theta,theta_dot
6.0200000000000005,0.0999978392634667,0.001922667125979
6.025,0.0999952112308447,-0.0029740997679926
6.03,0.0999681007551223,-0.0078701398701694
6.035,0.099916514312084,-0.0127642566874599
6.04,0.0998404643840827,-0.0176552553529487
6.045,0.0997399694600399,-0.0225419426258964
6.05,0.0996150540354452,-0.0274231268917396
6.055,0.0994657486123566,-0.0322976181620906
6.0600000000000005,0.0992920896994006,-0.0371642280747388
6.065,0.0990941198117719,-0.0420217698936468
6.07,0.0988718874712337,-0.0468690585089556
6.075,0.0986254472061128,-0.0517049104370195
6.08,0.0983548590437087,-0.0565281471569699
6.085,0.0980601887407817,-0.0613375907246587
6.09,0.097741508267791,-0.0661320635600495
6.095,0.097398895397174,-0.0709103930786369
6.1000000000000005,0.0970324337033459,-0.0756714116914474
6.105,0.0966422125627001,-0.0804139568050356
6.11,0.0962283271536077,-0.0851368708214898
6.115,0.095790878456418,-0.0898390011384281
6.12,0.0953299732534581,-0.0945192001489998
6.125,0.0948457241290333,-0.0991763252418848
6.13,0.0943382494694268,-0.103809238801294
6.135,0.0938076734008292,-0.1084168086824644
6.140000000000001,0.0932541249481037,-0.1129979133476052
6.1450000000000005,0.0926777393974049,-0.1175514299111911
6.15,0.0920786577738694,-0.1220762408549148
6.155,0.0914570264925129,-0.1265712370893399
6.16,0.09081299735823,-0.1310353179539019
6.165,0.0901467275657946,-0.1354673912169079
6.17,0.0894583796998595,-0.1398663730755369
6.175,0.0887481217349565,-0.1442311881558396
6.18,0.0880161270354967,-0.1485607695127384
6.1850000000000005,0.0872625743557699,-0.1528540586300284
6.19,0.0864876478399453,-0.1571100054203739
6.195,0.085691537022071,-0.1613275682253136
6.2,0.0848744368260155,-0.1655057138155211
6.205,0.0840365461792606,-0.1696434229062241
6.21,0.0831780694439749,-0.1737396816606074
6.215,0.0822992171979642,-0.1777934805367438
6.22,0.0814002047045094,-0.181803821923122
6.2250000000000005,0.080481251912366,-0.1857697201386466
6.23,0.0795425834557649,-0.189690201432636
6.235,0.0785844286544116,-0.193564303984826
6.24,0.0776070215134862,-0.1973910779053675
6.245,0.0766106007236442,-0.2011695852348267
6.25,0.0755954096610158,-0.2048988999441856
6.255,0.0745616963872058,-0.2085781079348415
6.26,0.0735097136492944,-0.2122063070386076
6.265000000000001,0.0724397188798361,-0.2157826070177131
6.2700000000000005,0.0713519741968611,-0.2193061295648007
6.275,0.0702467457824287,-0.2227760099128592
6.28,0.069124302001278,-0.2261914001002249
6.285,0.0679849184925614,-0.2295514553345609
6.29,0.066828875099189,-0.232855344424872
6.295,0.0656564553382607,-0.2361022513167454
6.3,0.0644679464010663,-0.2392913750923517
6.305,0.0632636391530853,-0.2424219299704438
6.3100000000000005,0.0620438281339871,-0.2454931453063585
6.315,0.0608088115576311,-0.2485042655920133
6.32,0.0595588913120663,-0.2514545504559105
6.325,0.0582943729595315,-0.2543432746631345
6.33,0.0570155657364554,-0.2571697281153527
6.335,0.0557227825534566,-0.2599332158508152
6.34,0.0544163399953432,-0.2626330580443551
6.345,0.0530965583211136,-0.2652685900073881
6.3500000000000005,0.0517637613607654,-0.2678391623393262
6.355,0.0504182731206082,-0.2703441449675012
6.36,0.0490604233445595,-0.2727829175465943
6.365,0.0476905463065011,-0.275154873747049
6.37,0.0463089786793371,-0.2774594248567029
6.375,0.0449160595349945,-0.2796959997807877
6.38,0.0435121303444226,-0.281864045041929
6.385,0.0420975349775932,-0.2839630247801468
6.390000000000001,0.0406726197035005,-0.2859924207528552
6.3950000000000005,0.0392377331901619,-0.2879517323348617
6.4,0.0377932265046166,-0.2898404765183686
6.405,0.0363394531129264,-0.2916581879129721
6.41,0.034876768880176,-0.2934044187456625
6.415,0.0334055320704723,-0.295078738860824
6.42,0.0319261033469449,-0.2966807357202352
6.425,0.0304388457717458,-0.2982100144030684
6.43,0.02894412398485,-0.2996661978564838
6.4350000000000005,0.0274423019067157,-0.3010489261454759
6.44,0.0259337492682042,-0.3023578543098053
6.445,0.0244188374631394,-0.3035926560263158
6.45,0.0228979388751679,-0.3047530239638918
6.455,0.0213714268777592,-0.3058386697834577
6.46,0.0198396758342055,-0.3068493241379784
6.465,0.0183030610976217,-0.3077847366724594
6.47,0.0167619590109452,-0.3086446760239466
6.4750000000000005,0.0152167469069361,-0.3094289298215263
6.48,0.0136678031081777,-0.310137304686325
6.485,0.0121155069270755,-0.31076962623151
6.49,0.0105602386658577,-0.311325739062289
6.495,0.0090023796165753,-0.3118055067759098
6.5,0.0074423120611021,-0.312208811961661
6.505,0.0058804188759601,-0.3125355557291526
6.51,0.0043170819975096,-0.3127856548584268
6.515000000000001,0.002752685875383,-0.3129590462214143
6.5200000000000005,0.001187615120365,-0.3130556862461499
6.525,-0.0003777459519828,-0.3130755505255714
6.53,-0.0019430133213208,-0.3130186338175199
6.535,-0.0035078032625316,-0.3128849500447393
6.54,-0.0050717323457198,-0.3126745322948767
6.545,-0.0066344174362123,-0.3123874328204824
6.55,-0.0081954756945584,-0.3120237230390096
6.555,-0.0097545245765294,-0.3115834935328147
6.5600000000000005,-0.0113111818331191,-0.311066854049157
6.565,-0.0128650656140564,-0.3104739334000827
6.57,-0.0144157958872881,-0.3098048775344656
6.575,-0.0159629916211311,-0.3090598517442854
6.58,-0.0175062723888842,-0.3082390405272888
6.585,-0.019045259203334,-0.3073426469810392
6.59,-0.0205795745167543,-0.3063708928029161
6.595,-0.0221088422209068,-0.3053240182901156
6.6000000000000005,-0.0236326876470407,-0.30420228233965
6.605,-0.025150737565892,-0.3030059624483485
6.61,-0.026662620187685,-0.3017353547128563
6.615,-0.0281679651621314,-0.3003907738296352
6.62,-0.0296664035784304,-0.2989725530949634
6.625,-0.0311575681123748,-0.2974810442188869
6.63,-0.0326410948591627,-0.2959166144303292
6.635,-0.0341166192616227,-0.2942796509195587
6.640000000000001,-0.035583778260129,-0.2925705593485679
6.6450000000000005,-0.0370422113964664,-0.2907897626389911
6.65,-0.0384915608138315,-0.2889377009721034
6.655,-0.0399314712568317,-0.2870148317888217
6.66,-0.0413615900714858,-0.2850216297897043
6.665,-0.0427815672052235,-0.2829585869349507
6.67,-0.0441910552068858,-0.2808262124444022
6.675,-0.0455897092267248,-0.2786250327975411
6.68,-0.0469771870164039,-0.2763555917334914
6.6850000000000005,-0.0483531489289975,-0.2740184502510182
6.69,-0.049717257918991,-0.271614186608529
6.695,-0.0510691807384694,-0.2691433933959545
6.7,-0.0524085872652581,-0.2666066772466373
6.705,-0.0537351476288447,-0.2640046664877125
6.71,-0.0550485356157725,-0.2613380045910622
6.715,-0.0563484287633485,-0.2586073499708425
6.72,-0.0576345083596429,-0.2558133759834839
6.7250000000000005,-0.0589064594434898,-0.2529567709276905
6.73,-0.0601639708044858,-0.2500382380444417
6.735,-0.0614067349829919,-0.2470584955169902
6.74,-0.062634448270132,-0.2440182764708629
6.745,-0.0638468107077937,-0.2409183289738611
6.75,-0.0650435260886279,-0.2377594160360602
6.755,-0.066224301956049,-0.2345423156098097
6.76,-0.0673888496042347,-0.2312678205897334
6.765000000000001,-0.0685368841345558,-0.2279367386011737
6.7700000000000005,-0.0696681264321977,-0.2245498833526068
6.775,-0.0707822990907304,-0.2211080877978416
6.78,-0.0718791278238925,-0.2176122020906292
6.785,-0.0729583431118453,-0.2140630880697036
6.79,-0.0740196802011736,-0.2104616192587817
6.795,-0.0750628791048855,-0.2068086808665632
6.8,-0.0760876846024119,-0.2031051697867309
6.805,-0.0770938462396072,-0.1993519945979503
6.8100000000000005,-0.0780811183287492,-0.1955500755638692
6.815,-0.0790492599485381,-0.1917003446331206
6.82,-0.0799980349440981,-0.187803745439318
6.825,-0.0809272119269763,-0.1838612333010587
6.83,-0.0818365642751429,-0.1798737752219228
6.835,-0.0827258701329914,-0.1758423498904735
6.84,-0.0835949124113386,-0.1717679476802568
6.845,-0.0844434793761798,-0.1676515660632616
6.8500000000000005,-0.0852713643131554,-0.1634942069989861
6.855,-0.086078363421155,-0.1592968944797349
6.86,-0.0868642783059897,-0.1550606609969779
6.865,-0.0876289161010877,-0.1507865467591606
6.87,-0.0883720894674935,-0.1464755996917035
6.875,-0.0890936165938683,-0.1421288754370024
6.88,-0.0897933211964902,-0.1377474373544279
6.885,-0.0904710325192537,-0.1333323565203258
6.890000000000001,-0.0911265853336703,-0.1288847117280159
6.8950000000000005,-0.0917598199388677,-0.1244055894877959
6.9,-0.0923705821615905,-0.1198960840269357
6.905,-0.0929587233562002,-0.1153572972896814
6.91,-0.0935241004046746,-0.1107903389372539
6.915,-0.0940665757166084,-0.1061963263478493
6.92,-0.0945860172291784,-0.101576384611418
6.925,-0.0950822981562663,-0.0969316395808884
6.93,-0.095555296609432,-0.0922632253959609
6.9350000000000005,-0.0960048964478572,-0.0875722870504166
6.94,-0.0964309874475142,-0.082859973265177
6.945,-0.096833465301167,-0.0781274364882988
6.95,-0.0972122316183703,-0.0733758328949771
6.955,-0.0975671939254701,-0.0686063223875448
6.96,-0.0978982656656035,-0.0638200685954722
6.965,-0.0982053661986986,-0.0590182388753676
6.97,-0.0984884208014747,-0.0542020043109769
6.9750000000000005,-0.0987473606674422,-0.0493725397131825
6.98,-0.0989821229069026,-0.0445310236200075
6.985,-0.0991926505469484,-0.0396786382966098
6.99,-0.0993788923873666,-0.0348165682695606
6.995,-0.0995408025205539,-0.0299459984679075
7.0,-0.0996783411593315,-0.0250681205203774
7.005,-0.0997914745645056,-0.0201841268250597
7.01,-0.0998801750157487,-0.0152952100693398
7.015000000000001,-0.0999444208116002,-0.0104025632298983
7.0200000000000005,-0.0999841962694656,-0.0055073795727142
7.025,-0.0999994917256172,-0.0006108526530601
7.03,-0.0999903035351937,0.0042858236844947
7.035,-0.0999566340722003,0.0091814553060849
7.04,-0.0998984917295086,0.0140748477885492
7.045,-0.099815890867161,0.0189648071626153
7.05,-0.0997088514622121,0.0238501423016285
7.055,-0.0995773995400377,0.0287296582472987
7.0600000000000005,-0.0994215671160373,0.0336021619330926
7.065,-0.0992413921518961,0.0384664631740252
7.07,-0.0990369185555842,0.0433213746666655
7.075,-0.0988081961813575,0.0481657119891326
7.08,-0.0985552808297572,0.0529982936010968
7.085,-0.0982782342476098,0.0578179408437794
7.09,-0.0979771241280275,0.0626234779399529
7.095,-0.0976520241104075,0.0674137319939408
7.1000000000000005,-0.0973030137361377,0.0721875334562232
7.105,-0.0969301779086583,0.0769437201914693
7.11,-0.0965336076635714,0.0816811278564936
7.115,-0.0961133999014861,0.0863985959988797
7.12,-0.0956696572095053,0.0910949703535243
7.125,-0.0952024878612258,0.0957691028426373
7.13,-0.0947120058167382,0.1004198515757417
7.135,-0.0941983307226269,0.1050460808496737
7.140000000000001,-0.0936615879119702,0.1096466611485837
7.1450000000000005,-0.0931019084043405,0.1142204691439326
7.15,-0.0925194289058036,0.1187663876944971
7.155,-0.0919142918089194,0.1232833058463662
7.16,-0.0912866451927415,0.1277701188329422
7.165,-0.0906366419209427,0.132225733082296
7.17,-0.0899644404778136,0.1366490587005034
7.175,-0.089270205521777,0.1410390083240711
7.18,-0.0885541068858223,0.1453945042728542
7.1850000000000005,-0.0878163195775047,0.1497144785500588
7.19,-0.087057023778946,0.1539978728422385
7.195,-0.086276404846834,0.1582436385192991
7.2,-0.0854746533124226,0.1624507366344959
7.205,-0.0846519648815319,0.1666181379244339
7.21,-0.0838085404345483,0.1707448228090682
7.215,-0.082944586026424,0.1748297813917038
7.22,-0.082060312886678,0.1788720134589956
7.225,-0.0811559374193947,0.1828705284809495
7.23,-0.0802316810982873,0.1868243459972286
7.235,-0.0792877684393673,0.1907325019752353
7.24,-0.078324430431218,0.1945940347236292
7.245,-0.0773419034646813,0.1984079914187569
7.25,-0.07634042829112,0.2021734323618553
7.255,-0.0753202500224175,0.2058894309790522
7.26,-0.0742816181309779,0.2095550738213657
7.265000000000001,-0.0732247864497261,0.2131694605647053
7.27,-0.0721500131721082,0.2167317040098689
7.275,-0.0710575608520905,0.2202409300825472
7.28,-0.0699476964041604,0.2236962778333205
7.285,-0.068820691103326,0.22709689943766
7.29,-0.0676768205851161,0.2304419601959272
7.295,-0.0665163648455804,0.2337306385333742
7.3,-0.0653396082412892,0.2369621260001439
7.305,-0.0641468390408095,0.2401356282429828
7.31,-0.0629383468156834,0.243250369279185
7.315,-0.0617144282777229,0.246305578033185
7.32,-0.0604753842935361,0.2493004973425568
7.325,-0.0592215189760667,0.2522343861697725
7.33,-0.057953139684594,0.2551065196022025
7.335,-0.056670557024733,0.2579161888521163
7.34,-0.0553740848484342,0.260662701256682
7.345,-0.0540640402539835,0.2633453802779663
7.35,-0.0527407435860023,0.2659635655029351
7.355,-0.0514045184354485,0.2685166126434514
7.36,-0.0500556916396143,0.2710038935362787
7.365,-0.0486945932821284,0.2734247961430783
7.37,-0.0473215566929544,0.2757787245504104
7.375,-0.045936918448392,0.2780650989697339
7.38,-0.0445410183710761,0.2802833557374063
7.385,-0.0431341972594308,0.282432949385559
7.390000000000001,-0.0417167983027937,0.2845133491005526
7.395,-0.0402891707219465,0.2865240367301072
7.4,-0.0388516656838002,0.2884645123193619
7.405,-0.0374046362595646,0.2903342941585254
7.41,-0.0359484374247475,0.2921329187828758
7.415,-0.0344834260591552,0.2938599409727611
7.42,-0.0330099609468924,0.2955149337535989
7.425,-0.031528402776362,0.2970974883958767
7.43,-0.0300391141402654,0.2986072144151516
7.435,-0.0285424595356021,0.3000437395720507
7.44,-0.0270388053636705,0.3014067098722701
7.445,-0.0255285199300668,0.3026957895665764
7.45,-0.0240119734446856,0.3039106611508057
7.455,-0.0224895380217202,0.3050510253658636
7.46,-0.0209615874508023,0.3061166010820598
7.465,-0.0194284948574786,0.3071071231981312
7.47,-0.0178906369441625,0.3080223444619438
7.475,-0.0163483919582729,0.3088620369342629
7.48,-0.0148021387306415,0.3096259917845645
7.485,-0.0132522566755123,0.3103140192910363
7.49,-0.0116991257905414,0.3109259488405771
7.495,-0.0101431266567979,0.3114616289287968
7.5,-0.0085846404387631,0.3119209271600167
7.505,-0.007024048884331,0.3123037302472691
7.51,-0.0054617343248079,0.3126099440122978
7.515000000000001,-0.0038980796749124,0.3128394933855576
7.52,-0.0023334684327764,0.3129923224062146
7.525,-0.0007682843805198,0.3130683940841236
7.53,0.000797090026951,0.3130676888959612
7.535,0.0023622697792736,0.3129902062237926
7.54,0.003926869849305,0.3128359647058793
7.545,0.0054905058642831,0.3126050020710145
7.55,0.0070527941058265,0.3122973751385231
7.555,0.0086133515099344,0.3119131598182614
7.56,0.0101717956669867,0.3114524511106174
7.565,0.0117277448217436,0.3109153631065111
7.57,0.0132808178733464,0.3103020289873935
7.575,0.0148306343753168,0.3096126010252479
7.58,0.0163768145355573,0.3088472505825888
7.585,0.017918979216351,0.3080061681124623
7.59,0.0194567503137189,0.3070895626573168
7.595,0.0209897518691022,0.306097659446981
7.6,0.0225176067986155,0.3050307040911394
7.605,0.0240399394393024,0.3038889608770551
7.61,0.0255563759729012,0.3026727123247686
7.615,0.0270665444258437,0.3013822591870991
7.62,0.0285700746692556,0.3000179204496439
7.625,0.0300665984189562,0.2985800333307787
7.63,0.0315557492354587,0.2970689532816574
7.635,0.03303716252397,0.2954850539862121
7.640000000000001,0.0345104755343911,0.2938287273611531
7.645,0.035975327361316,0.2921003835559695
7.65,0.0374313589440332,0.290300450952928
7.655,0.0388782145569467,0.2884293735509345
7.66,0.0403155400527532,0.286487612405399
7.665,0.041742981509553,0.2844756488968817
7.67,0.0431601880097356,0.2823939809762412
7.675,0.0445668116517774,0.2802431231466625
7.68,0.045962507550241,0.2780236064636577
7.685,0.0473469338357758,0.2757359785350652
7.69,0.048719751655117,0.2733808035210512
7.695,0.0500806251710869,0.2709586621341074
7.7,0.0514292215625943,0.268470151639053
7.705,0.0527652110246344,0.2659158858530335
7.71,0.0540882667682888,0.2632964951455213
7.715,0.0553980650207256,0.2606126264383157
7.72,0.0566942850251996,0.2578649432055424
7.725,0.0579766108735544,0.2550541199634019
7.73,0.0592447287310185,0.2521808477550091
7.735,0.060498326302541,0.2492458377010676
7.74,0.0617370954251374,0.2462498148113422
7.745,0.062960732067891,0.2431935179846549
7.75,0.0641689363319528,0.2400777000088847
7.755,0.0653614124505413,0.2369031275609679
7.76,0.066537868788943,0.2336705812068982
7.765000000000001,0.0676980178445121,0.2303808554017258
7.77,0.0688415762466703,0.2270347584895599
7.775,0.0699682647569071,0.2236331127035652
7.78,0.0710778082687799,0.2201767541659642
7.785,0.0721699358079137,0.2166665328880365
7.79,0.0732443805320013,0.2131033127701191
7.795,0.0743008797334602,0.2094879715897223
7.8,0.0753391764727026,0.2058213925460428
7.805000000000001,0.0763590166703613,0.2021044743691761
7.81,0.0773601492170425,0.1983381344877803
7.815,0.0783423280742883,0.1945233006727559
7.82,0.0793053122745751,0.1906609110372484
7.825,0.0802488659213148,0.1867519140366474
7.83,0.0811727581888541,0.1827972684685874
7.835,0.0820767633224748,0.1787979434729467
7.84,0.0829606606383936,0.1747549185318482
7.845,0.0838242345237624,0.1706691834696592
7.85,0.0846672744366682,0.1665417384529905
7.855,0.0854895749061326,0.1623735939906995
7.86,0.0862909355321127,0.1581657709338857
7.865,0.0870711609855004,0.1539193004758939
7.87,0.0878300610081227,0.1496352241523128
7.875,0.0885674505629621,0.1453145922963927
7.88,0.0892831503424858,0.1409584542044701
7.885,0.0899769844195855,0.1365678795930061
7.890000000000001,0.0906487821555976,0.1321439479215573
7.895,0.091298378629383,0.1276877448696059
7.9,0.0919256146373275,0.1232003623365544
7.905,0.092530336693341,0.1186828984417294
7.91,0.0931123970288583,0.1141364575243804
7.915,0.0936716535928387,0.1095621501436799
7.92,0.0942079700517657,0.1049610930787234
7.925,0.0947212157896477,0.1003344093285295
7.930000000000001,0.0952112659080177,0.095683228112039
7.935,0.0956780012259327,0.0910086848681181
7.94,0.0961213082799747,0.0863119212555536
7.945,0.0965410793242502,0.0815940851530561
7.95,0.0969372123303902,0.0768563306592592
7.955,0.0973096106375139,0.0720998138392055
7.96,0.0976581825661553,0.067325694134438
7.965,0.0979828425380298,0.0625351413489745
7.97,0.0982835109655511,0.0577293277037105
7.975,0.0985601142464569,0.0529094277287516
7.98,0.0988125847638093,0.048076618263417
7.985,0.0990408608859946,0.0432320784562345
7.99,0.0992448869667235,0.0383769897649434
7.995,0.0994246133450308,0.0335125359564943
8.0,0.0995799963452756,0.0286399031070486
8.005,0.0997109982771413,0.0237602796019779
8.01,0.0998175874356355,0.0188748561358683
8.015,0.0998997380922422,0.0139848254461846
8.02,0.0999574301402662,0.0090913770310941
8.025,0.0999906492089337,0.0041957070909654
8.03,0.0999993869801528,-0.0007009860931065
8.035,0.0999836411530932,-0.0055975055334071
8.040000000000001,0.0999434154441869,-0.0104926555355897
8.045,0.0998787195871276,-0.0153852416986814
8.05,0.0997895693328707,-0.0202740709150877
8.055,0.099675986449634,-0.0251579513705805
8.06,0.0995379987228967,-0.0300356925443122
8.065,0.0993756399554003,-0.0349061052088015
8.07,0.099188949967148,-0.0397680014299476
8.075,0.098977974595405,-0.044620194567016
8.08,0.0987427655094472,-0.0494615005128642
8.085,0.0984833796617655,-0.0542907393435621
8.09,0.0981998803468293,-0.0591067289051358
8.095,0.0978923367561156,-0.0639082911070555
8.1,0.097560823910178,-0.0686942525233496
8.105,0.0972054226586467,-0.073463444392619
8.11,0.0968262196802286,-0.0782147026180231
8.115,0.0964233074827067,-0.0829468677672933
8.120000000000001,0.095996784402941,-0.0876587850727215
8.125,0.0955467546068681,-0.0923493044311649
8.13,0.0950733280895008,-0.0970172804040511
8.135,0.0945766206680093,-0.1016615722759827
8.14,0.0940567532622423,-0.1062810491930007
8.145,0.0935138527395992,-0.1108745809037157
8.15,0.0929480519388468,-0.1154410401284857
8.155,0.0923594891431202,-0.1199793076598577
8.16,0.0917483080799216,-0.1244882723625813
8.165000000000001,0.0911146579211216,-0.1289668311735965
8.17,0.0904586932829587,-0.1334138891020395
8.175,0.0897805742260386,-0.1378283592292466
8.18,0.0890804662553355,-0.1422091627087436
8.185,0.0883585403201908,-0.1465552287662584
8.19,0.0876149728143144,-0.1508654946997084
8.195,0.0868499455757832,-0.1551389058792126
8.2,0.0860636458870429,-0.15937441574708
8.205,0.0852562653113263,-0.1635709907210193
8.21,0.0844280006084903,-0.1677276036677529
8.215,0.0835790549157753,-0.1718432305358485
8.22,0.0827096361449244,-0.1759168588391912
8.225,0.0818199569786051,-0.1799474876740714
8.23,0.0809102348704065,-0.1839341277191966
8.235,0.0799806920448419,-0.1878758012356794
8.24,0.0790315554973467,-0.1917715420670495
8.245000000000001,0.07806305699428,-0.1956203956392431
8.25,0.077075433072924,-0.199421418960608
8.255,0.0760689250414829,-0.2031736806219068
8.26,0.0750437789790855,-0.2068762607963082
8.265,0.074000245735782,-0.2105282512393971
8.27,0.0729385809325471,-0.2141287552891643
8.275,0.0718590442510001,-0.2176768897924143
8.28,0.0707618978736004,-0.2211717876196467
8.285,0.0696474112525854,-0.2246125844776428
8.290000000000001,0.0685158580385957,-0.2279984296708149
8.295,0.0673675156723169,-0.2313284873406642
8.3,0.0662026653844782,-0.2346019364657841
8.305,0.0650215921958554,-0.2378179708618524
8.31,0.0638245849172674,-0.2409757991816403
8.315,0.0626119361495797,-0.2440746449150032
8.32,0.061383942283701,-0.2471137463888899
8.325,0.0601409035005865,-0.2500923567673338
8.33,0.0588831237712345,-0.2530097440514612
8.335,0.0576109108566897,-0.2558651910794844
8.34,0.0563245763080414,-0.2586579955267042
8.345,0.0550244354664227,-0.2613874699055136
8.35,0.0537108071962067,-0.2640529419801459
8.355,0.0523840105883302,-0.2666537587525508
8.36,0.0510443712654927,-0.2691892755246567
8.365,0.0496922189042434,-0.2716588623034845
8.370000000000001,0.0483278857183347,-0.2740619065077018
8.375,0.0469517064587207,-0.2763978129676251
8.38,0.0455640184135555,-0.2786660039252228
8.385,0.044165161408197,-0.280865919034109
8.39,0.0427554778052025,-0.2829970153595501
8.395,0.0413353125043332,-0.2850587673784586
8.4,0.0399050129425498,-0.287050666979399
8.405,0.0384649290940166,-0.2889722234625825
8.41,0.0370154134700976,-0.2908229635398716
8.415000000000001,0.0355568211193599,-0.2926024313347763
8.42,0.0340895096275724,-0.2943101883824556
8.425,0.0326138391177039,-0.2959458136297196
8.43,0.0311301710468483,-0.2975089038996826
8.435,0.0296388667802903,-0.2989990727716119
8.44,0.0281402936587332,-0.3004159485154011
8.445,0.0266348205474793,-0.3017591780712685
8.45,0.0251228174453595,-0.3030284272877662
8.455,0.0236046554847287,-0.304223380921784
8.46,0.0220807069314696,-0.3053437426385466
8.465,0.0205513451849914,-0.3063892350116143
8.47,0.0190169447782276,-0.3073595995228849
8.475,0.0174778813776405,-0.3082545965625901
8.48,0.0159345317832161,-0.3090740054292992
8.485,0.0143872739284691,-0.3098176243299161
8.49,0.0128364868804381,-0.310485270379682
8.495000000000001,0.0112825508396897,-0.3110767796021726
8.5,0.0097258471403167,-0.3115920069293001
8.505,0.0081667578546445,-0.312030825717781
8.51,0.0066056642791159,-0.312393124915281
8.515,0.0050429502669642,-0.3126788135439314
8.52,0.0034789999590821,-0.312887820182861
8.525,0.0019141973531855,-0.313020092588668
8.53,0.0003489263038174,-0.3130755976954183
8.535,-0.0012164294776557,-0.3130543216146469
8.540000000000001,-0.0027814864230409,-0.3129562696353572
8.545,-0.0043458611073197,-0.312781466224021
8.55,-0.00590917024865,-0.3125299550245786
8.555,-0.0074710307083624,-0.3122017988584392
8.56,-0.0090310594909642,-0.3117970797244799
8.565,-0.0105888740261421,-0.3113158985323109
8.57,-0.0121440931579757,-0.3107583734709006
8.575000000000001,-0.0136963345001323,-0.3101246423960432
8.58,-0.0152452165450236,-0.3094148621567323
8.585,-0.0167903590529547,-0.3086292083264831
8.59,-0.0183313830521215,-0.3077678752033343
8.595,-0.0198679108386138,-0.3068310758098455
8.6,-0.021399565976412,-0.3058190418930999
8.605,-0.0229259732973909,-0.304732023924702
8.61,-0.0244467589013154,-0.3035702911007796
8.615,-0.0259615501558449,-0.3023341313419815
8.620000000000001,-0.0274699756965295,-0.3010238512934801
8.625,-0.0289716663881144,-0.2996397751496819
8.63,-0.0304662549576769,-0.2981822440528904
8.635,-0.0319533734735572,-0.2966516194213986
8.64,-0.0334326563249899,-0.2950482803048658
8.645,-0.0349037403220306,-0.2933726232805578
8.65,-0.0363662646955602,-0.2916250624533426
8.655,-0.0378198710972809,-0.2898060294556948
8.66,-0.0392642035997202,-0.2879159734476909
8.665000000000001,-0.0406989086962273,-0.2859553611170133
8.67,-0.0421236353009746,-0.2839246766789494
8.675,-0.0435380347489594,-0.2818244218763881
8.68,-0.0449417607960001,-0.2796551159798261
8.685,-0.0463344696187406,-0.2774172957873609
8.69,-0.0477158202743363,-0.2751115146278037
8.695,-0.049085476145153,-0.2727383380284647
8.700000000000001,-0.0504431002502872,-0.270298353333656
8.705,-0.0517883585638673,-0.2677921644512857
8.71,-0.0531209206399528,-0.2652203906512689
8.715,-0.0544404596125305,-0.2625836665655334
8.72,-0.0557466521955184,-0.2598826421880129
8.725,-0.0570391786827623,-0.2571179828746543
8.73,-0.058317722948039,-0.25429036934341
8.735,-0.059581972445053,-0.2514004976742457
8.74,-0.0608316182074402,-0.2484490793091327
8.745000000000001,-0.0620663548487642,-0.2454368410520544
8.75,-0.0632858805625182,-0.2423645250690041
8.755,-0.0644898971221263,-0.2392328888879809
8.76,-0.0656781098813089,-0.2360427053977443
8.765,-0.0668502295662409,-0.2327947559110239
8.77,-0.0680059693821985,-0.2294898376874243
8.775,-0.0691450447186798,-0.2261287676791207
8.78,-0.0702671755892723,-0.2227123750778756
8.785,-0.0713720866316562,-0.2192415013150297
8.790000000000001,-0.0724595071076017,-0.2157170000615102
8.795,-0.0735291709029702,-0.2121397372278269
8.8,-0.074580816527715,-0.208510590964069
8.805,-0.0756141871158794,-0.2048304516599132
8.81,-0.0766290304255989,-0.2011002219446143
8.815,-0.0776250988390989,-0.197320816687015
8.82,-0.0786021493626972,-0.1934931629955353
8.825000000000001,-0.0795599436268017,-0.1896182002181823
8.83,-0.0804982478859112,-0.185696879942546
8.835,-0.0814168330186169,-0.1817301659957948
8.84,-0.0823154750928189,-0.1777190306031578
8.845,-0.0831939553683855,-0.1736644500530127
8.85,-0.0840520576101742,-0.1695674233081661
8.855,-0.0848895708232913,-0.1654289587902745
8.86,-0.0857062894444181,-0.1612500732776674
8.865,-0.0865020133418134,-0.1570317919053355
8.870000000000001,-0.087276547815311,-0.1527751481649409
8.875,-0.0880297035963212,-0.1484811839048131
8.88,-0.0887612968478311,-0.1441509493299437
8.885,-0.089471149164403,-0.1397855030019979
8.89,-0.0901590875721763,-0.1353859118393016
8.895,-0.0908249445288656,-0.130953251116854
8.9,-0.0914685579237628,-0.1264886044663152
8.905,-0.0920897710777347,-0.1219930638760187
8.91,-0.0926884327432256,-0.1174677296909587
8.915000000000001,-0.0932643971042549,-0.1129137106128012
8.92,-0.09381752401636,-0.108332115916214
8.925,-0.0943476780051135,-0.1037240625066439
8.93,-0.0948547286109348,-0.0990906825748912
8.935,-0.0953385512799513,-0.0944331124612585
8.94,-0.0957990273653279,-0.0897524926319058
8.945,-0.0962360441272682,-0.0850499676788375
8.950000000000001,-0.0966494947330137,-0.0803266863199144
8.955,-0.0970392782568441,-0.0755838013988479
8.96,-0.0974052996800779,-0.0708224698851957
8.965,-0.097747469891071,-0.0660438528743731
8.97,-0.0980657056852182,-0.0612491155876397
8.975,-0.0983599297649521,-0.0564394273721131
8.98,-0.0986300707397438,-0.051615961700755
8.985,-0.0988760631261024,-0.0467798961723849
8.99,-0.0990978473475754,-0.0419324125116665
8.995000000000001,-0.0992953692726944,-0.0370746938155521
