t,x,y,z
9.085,-10.657720804791182,-10.024446713485023,30.47443513163546
9.0875,-10.640951046277443,-9.93278561904359,30.536732186561668
9.09,-10.622316126440682,-9.83985293781294,30.595730130074024
9.0925,-10.601832266548572,-9.745757891344448,30.651381832913764
9.095,-10.579518074324891,-9.650611610310827,30.703645096925914
9.0975,-10.555393692256953,-9.554523296039646,30.7524826172117
9.1,-10.529481982062308,-9.457604738863475,30.79786217455457
9.1025,-10.501808222094278,-9.359968910209757,30.839756686939744
9.105,-10.472399635973044,-9.261727948692396,30.878144181624847
9.1075,-10.441285392585538,-9.162993160111352,30.91300779514008
9.11,-10.408496606085505,-9.063875017452917,30.94433577328809
9.1125,-10.374066335893469,-8.96448316088957,30.97212147114404
9.115,-10.338029586696829,-8.864926397780266,30.99636335305551
9.1175,-10.30042330844971,-8.765312702670009,31.017064992642627
9.12,-10.261286396373048,-8.665749217290063,31.034235072798
9.1225,-10.220659516812908,-8.566341901164336,31.047887095263377
9.125,-10.178583957310886,-8.467192961603422,31.058037256515316
9.1275,-10.135103526482537,-8.368404360126135,31.06470751357284
9.13,-10.090263394706708,-8.270075820984024,31.0679240484766
9.1325,-10.04410975437504,-8.172304187180327,31.067716739019616
9.135,-9.996689819891786,-8.075183420469553,31.06411915874728
9.1375,-9.948051827673885,-7.978804601357706,31.05716857695733
9.14,-9.89824503615108,-7.883255929102471,31.04690595869992
9.1425,-9.84731972576572,-7.788622721712816,31.033375964777527
9.145,-9.795327198972876,-7.69498741594926,31.016626951745028
9.1475,-9.74231976690843,-7.602429559194303,30.99671094259878
9.15,-9.688349682757202,-7.51102508787441,30.973681092966203
9.1525,-9.63347021077409,-7.4208467982534705,30.9475937054295
9.155,-9.577735396528864,-7.331964345386912,30.918508308532186
9.1575,-9.521199325803073,-7.244443829949746,30.88648615481345
9.16,-9.4639161245902,-7.158347798236816,30.851590220808287
9.1625,-9.40593995909544,-7.073735242162426,30.813885207047303
9.165,-9.347325035735798,-6.99066159926053,30.773437538056832
9.1675,-9.288125601140228,-6.909178752684905,30.730315362359
9.17,-9.22839594214938,-6.829335031208798,30.68458855247156
9.1725,-9.168190385815764,-6.751175209225159,30.636328704908
9.175,-9.107562659114905,-6.674740996725761,30.585607423315
9.1775,-9.046566222245843,-6.600070789421328,30.532496822128174
9.18,-8.985254549707813,-6.527199369928928,30.477070728150323
9.1825,-8.923680394892317,-6.456158439659134,30.41940300329913
9.185,-8.861895789934806,-6.38697661892742,30.359567544238267
9.1875,-8.799952045714402,-6.31967944695386,30.29763828237712
9.19,-8.73789975185408,-6.25428938186333,30.233689183870982
9.1925,-8.675788776720578,-6.190825800685419,30.16779424962096
9.195,-8.613668267424572,-6.129304999354597,30.100027515274125
9.1975,-8.551586649820413,-6.069740192709955,30.030463051223293
9.2,-8.489591474392801,-6.012142009978094,29.9591744820228
9.2025,-8.42772911991802,-5.956519489905822,29.88623392472159
9.205,-8.366045361375113,-5.902878127808418,29.811713899309343
9.2075,-8.30458488486362,-5.85122129938333,29.73568607200728
9.21,-8.243391247857893,-5.801550384626587,29.65822113950236
9.2125,-8.182506879207267,-5.753864767832944,29.579388828947547
9.215,-8.121973079135797,-5.708161837595666,29.49925789796143
9.2175,-8.061830019242441,-5.664436986806675,29.417896134628474
9.22,-8.002116742500963,-5.622683612656479,29.33537035749889
9.2225,-7.942871163260108,-5.582893116634297,29.25174641558888
9.225,-7.884130067243352,-5.545054904527874,29.167089188380263
9.2275,-7.825929094926769,-5.509157328494779,29.081462304002635
9.23,-7.768302675306659,-5.475188169992902,28.994927929636795
9.2325,-7.711284055312886,-5.44313274611336,28.907547388116036
9.235,-7.6549053083781695,-5.412975501656899,28.81938075011834
9.2375,-7.599197334218797,-5.384700046767913,28.73048682360992
9.24,-7.544189858834786,-5.358289156934515,28.6409231538454
9.2425,-7.489911434509643,-5.333724772988425,28.55074602336749
9.245,-7.436389439810485,-5.310988001105032,28.46001045200716
9.2475,-7.383650079588153,-5.2900591128034335,28.36877019688382
9.25,-7.331718384976982,-5.270917544946345,28.277077752404956
9.2525,-7.280618213394956,-5.253541899740164,28.184984350266355
9.255,-7.230372253909346,-5.237909965425236,28.092539963577668
9.2575,-7.181002370828719,-5.224000251390689,27.999793578160023
