t,theta,theta_dot,KE,PE,E,E_minus_E0
4.65,-0.04059662807178959,-0.2860985327877608,0.04092618523165473,0.008082752683051296,0.04900893791470602,-2.0070786067860613e-07
4.655,-0.0420220860202455,-0.28407284572429226,0.04034869083894877,0.008660247766488485,0.04900893860543726,-2.0001712944250905e-07
4.66,-0.04343723988212276,-0.28197755310951095,0.03975567022881353,0.009253268576315714,0.04900893880512924,-1.9981743745733915e-07
4.665,-0.04484174323077653,-0.2798131719501235,0.03914770559839469,0.009861232830742559,0.049008938429137255,-2.0019342944488372e-07
4.67,-0.04623525240892528,-0.2775802362418867,0.03852539377605082,0.01048354370855474,0.04900893748460556,-2.0113796114079596e-07
4.675,-0.04761742652865071,-0.2752792969696076,0.037889345670040715,0.011119590408961173,0.04900893607900189,-2.0254356480897684e-07
4.68,-0.04898792747139783,-0.2729109221071437,0.037240185702685724,0.01176874871836896,0.04900893442105468,-2.0420151201905323e-07
4.6850000000000005,-0.05034641988797518,-0.2704756966174019,0.03657855123033441,0.0124303815837302,0.04900893281406461,-2.058085020878453e-07
4.69,-0.05169257119855383,-0.2679742224523411,0.03590509194946839,0.013103839692131667,0.049008931641600056,-2.069809666438438e-07
4.695,-0.05302605170361639,-0.2654071182812612,0.03522046921718168,0.013788462113975457,0.049008931331157135,-2.0729140956521341e-07
4.7,-0.05434653672373504,-0.262775013325527,0.03452535381411544,0.014483578041468149,0.049008931855583596,-2.067669831046226e-07
4.705,-0.055653702051703245,-0.26007855718020734,0.03382042795246919,0.015188505047194266,0.049008932999663454,-2.0562290324599442e-07
4.71,-0.05694722592076047,-0.2573184171857918,0.03310638391150059,0.01590255063562162,0.04900893454712221,-2.0407544448763915e-07
4.715,-0.05822679047121519,-0.2544952752138212,0.0323839225530793,0.016625013665431627,0.04900893621851093,-2.0240405577270915e-07
4.72,-0.059492081750444875,-0.251609827666888,0.031653752689280536,0.01735518503042302,0.049008937719703556,-2.0090286314417005e-07
4.7250000000000005,-0.06074278971289626,-0.24866278547863546,0.03091659044099694,0.018092348341946878,0.04900893878294382,-1.9983962287750678e-07
4.73,-0.06197860822008443,-0.24565487411375989,0.030173158587923608,0.01883578061243949,0.0490089392003631,-1.9942220359780993e-07
4.735,-0.06319923504059412,-0.24258683356800745,0.029424185910276072,0.019584752939628317,0.049008938849904385,-1.9977266231541169e-07
4.74,-0.06440437185007891,-0.2394594183681763,0.028670406522612647,0.020338531190993887,0.04900893771360654,-2.0090896016289328e-07
4.745,-0.06559372423126136,-0.23627339757211607,0.027912559200135613,0.02109637668807267,0.04900893588820828,-2.027343584190544e-07
4.75,-0.06676700167393307,-0.23302955476872775,0.02715138669785574,0.021857546890197983,0.04900893358805372,-2.0503451297892994e-07
4.755,-0.06792391757495464,-0.22972868807796384,0.026387635063011203,0.022621296077268288,0.04900893114027949,-2.0748228721223505e-07
4.76,-0.06906418923825568,-0.2263716101508283,0.025622052941139294,0.023386876031162792,0.049008928972302086,-2.0965026461400305e-07
4.765,-0.07018753787483485,-0.22295914816937643,0.024855390876206977,0.024153536715407917,0.04900892759161489,-2.1103095181052023e-07
4.7700000000000005,-0.0712936889947948,-0.21949214219732427,0.024088400243185207,0.024920527226659807,0.04900892746984502,-2.1115272168248378e-07
4.775,-0.072382373699842,-0.2159714375840574,0.0233218309260622,0.02568709740758862,0.04900892833365082,-2.1028891587782095e-07
4.78,-0.0734533242352428,-0.21239790263923203,0.022556434522772343,0.026452495404323158,0.049008929927095504,-2.0869547119606313e-07
4.785,-0.07450627711104206,-0.20877241916434003,0.021792961501865445,0.027215970468560308,0.04900893197042575,-2.0665214094800488e-07
4.79,-0.0755409737308507,-0.2050958801137525,0.021032160019817368,0.027976774107688333,0.049008934127505704,-2.0449506099584625e-07
4.795,-0.07655716039184562,-0.20136918959471947,0.02027477525901704,0.028734160795754884,0.049008936054771926,-2.0256779477423326e-07
4.8,-0.07755458828476981,-0.19759326286737022,0.019521548765286834,0.029487388677434098,0.04900893744272093,-2.0117984576850656e-07
4.805,-0.0785330134939323,-0.19376902634471307,0.018773217785289054,0.030235720264578925,0.04900893804986798,-2.0057269872059136e-07
4.8100000000000005,-0.07949219699720826,-0.18989741759263473,0.01803051460417575,0.03097842312494151,0.049008937729117255,-2.0089344944518306e-07
4.815,-0.08043190466603847,-0.1859793853299031,0.01729416588384429,0.03171477056266632,0.04900893644651061,-2.0217605609107459e-07
4.82,-0.08135190726543019,-0.1820158894281631,0.01656489200216265,0.0324440422901595,0.04900893429232215,-2.043302445506323e-07
4.825,-0.0822519804539566,-0.1780079009119395,0.015843406393537436,0.03316552509094687,0.049008931484484305,-2.071380823948088e-07
4.83,-0.08313190478375687,-0.17395640195863607,0.015130414891197281,0.03387851347316311,0.049008928364360396,-2.1025820630404812e-07
4.835,-0.08399146570053621,-0.16986238589853575,0.014426615071571539,0.03458231031328029,0.049008925384851826,-2.1323771487447019e-07
4.84,-0.08483045354356593,-0.16572685721480057,0.013732695601147447,0.03527622748974555,0.049008923090893,-2.1553167370291781e-07
4.845,-0.08564866354568328,-0.16155083154347166,0.013049335586193579,0.03595958650616426,0.04900892209235784,-2.1653020886025498e-07
4.8500000000000005,-0.08644589666283388,-0.15733532791308236,0.012377202704758576,0.03663171980630432,0.0490089225110629,-2.1611150380351773e-07
4.855,-0.0872219580791684,-0.15308137497582514,0.011716953682244591,0.03729197012934281,0.0490089238115874,-2.1481097930292625e-07
4.86,-0.08797665674141125,-0.14879002028990262,0.011069235068934818,0.03793969067209496,0.04900892574102978,-2.128815369192849e-07
4.865,-0.08870980719968062,-0.14446231857612624,0.010434680744195094,0.03857424722609074,0.04900892797028584,-2.1065228086175614e-07
4.87,-0.0894212296137724,-0.14009933167055685,0.009813911367268347,0.0391950187758365,0.04900893014310485,-2.0847946185370558e-07
4.875,-0.09011074975316027,-0.1357021285245048,0.00920753384304061,0.03980139807718378,0.04900893192022439,-2.067023423119041e-07
4.88,-0.0907781989969956,-0.13127178520452978,0.008616140795392102,0.040392792220750894,0.049008933016142994,-2.0560642370603954e-07
4.885,-0.09142341433410757,-0.12680938489244098,0.00804031004839962,0.0409686231800814,0.049008933228481016,-2.053940856838743e-07
4.89,-0.09204623836300303,-0.122316017885297,0.007480604115658148,0.04152832834424554,0.04900893245990369,-2.061626630106561e-07
4.8950000000000005,-0.09264651929186672,-0.11779278159540509,0.006937569697991402,0.042071361034559975,0.04900893073255137,-2.0789001532739437e-07
4.9,-0.0932241109385608,-0.11324078055032433,0.0064117371898233565,0.04259719100518184,0.0490089281950052,-2.1042756150058128e-07
4.905,-0.09377887273062549,-0.10866112639286077,0.0059036201944826314,0.04310530492725917,0.0490089251217418,-2.1350082490129152e-07
4.91,-0.09431066970527863,-0.10405493788107081,0.005413715048716753,0.043595206856419856,0.04900892190513661,-2.1671743009182842e-07
4.915,-0.09481937250941583,-0.0994233408882602,0.004942500356691596,0.04406641868331042,0.049008919040002014,-2.1958256468668225e-07
4.92,-0.09530485739961041,-0.09476746840298414,0.004490436533755299,0.04451848056696584,0.04900891710072114,-2.215218455614565e-07
4.925,-0.09576700622437033,-0.09008846000710369,0.004057965313225761,0.044950951334123364,0.049008916647349125,-2.2197521757499894e-07
4.93,-0.09620570586533095,-0.085387454201031,0.0036455086674665833,0.04536340835060399,0.04900891701807057,-2.216044961284025e-07
4.9350000000000005,-0.09662084849015398,-0.08066560136927937,0.003253469622133743,0.04575544812949729,0.049008917751631034,-2.2087093566602878e-07
4.94,-0.0970123322239209,-0.07592405859336879,0.002882231336644648,0.046126687326767744,0.04900891866341239,-2.1995915430728097e-07
4.945,-0.09738006114090567,-0.07116398610405877,0.002532156459109335,0.04647676308602393,0.04900891954513326,-2.1907743343735353e-07
4.95,-0.09772394526457438,-0.06638654728135196,0.0022035868299695896,0.04680533337138132,0.049008920201350906,-2.184212157946286e-07
4.955,-0.09804390056758545,-0.061592908654493135,0.0018968431982603676,0.047112077280587895,0.049008920478848264,-2.181437184362034e-07
4.96,-0.0983398489717895,-0.0567842399019692,0.0016122249506221955,0.04739669533820676,0.04900892028882895,-2.18333737748988e-07
4.965,-0.09861171834822946,-0.051961713851509314,0.0013500098531930675,0.04765890976873035,0.049008919621923414,-2.1900064328672642e-07
4.97,-0.09885944251714048,-0.047126506480084734,0.0011104538065087343,0.047898464749464256,0.04900891855597299,-2.200665937118762e-07
4.9750000000000005,-0.09908296124795002,-0.04227979691390808,0.0008937906135406557,0.048115126643049615,0.04900891725659027,-2.2136597643135358e-07
4.98,-0.09928222025927766,-0.03742276742843669,0.0007002317610014311,0.04830868420950343,0.049008915970504864,-2.2265206183619268e-07
4.985,-0.09945717121893541,-0.03255660344836751,0.0005299662140471278,0.048478948797659134,0.04900891501170626,-2.2361086043920508e-07
4.99,-0.09960777173296577,-0.02768249341996257,0.0003831602209731355,0.048625754505217264,0.0490089147261904,-2.238963763001589e-07
4.995,-0.09973398484515204,-0.02280162492042269,0.0002599570495058205,0.04874895783977923,0.04900891488928505,-2.237332816512616e-07
5.0,-0.09983577939579069,-0.017915190570314217,0.0001604770265853377,0.048848438196216794,0.04900891522280213,-2.2339976456925426e-07
5.005,-0.09991313036933394,-0.013024385340193264,8.48173067449206e-05,0.048924098305680674,0.049008915612425596,-2.2301014110381878e-07
