ic_index,t,v,iL
1,38.52333333333333,1.9126043603390692,-1.2259466941870167
1,38.52666666666667,1.9152699483541689,-1.2195669141595782
1,38.53,1.9178907662706832,-1.2131783224925163
1,38.53333333333334,1.9204670934813166,-1.2067810674334503
1,38.53666666666667,1.9229992110072343,-1.2003752963330754
1,38.54,1.9254874014981027,-1.193961155645068
1,38.54333333333334,1.927931949232071,-1.1875387909261266
1,38.54666666666667,1.9303331401157569,-1.1811083468360124
1,38.550000000000004,1.9326912616842824,-1.1746699671374532
1,38.553333333333335,1.9350066031012332,-1.1682237946962544
1,38.55666666666667,1.9372794551586983,-1.1617699714811878
1,38.56,1.9395101102772316,-1.1553086385641018
1,38.56333333333333,1.9416988625058846,-1.1488399361198263
1,38.56666666666667,1.9438460075221928,-1.142364003426212
1,38.57,1.9459518426321618,-1.1358809788641733
1,38.57333333333334,1.9480166667702985,-1.1293909999175913
1,38.57666666666667,1.9500407804995765,-1.1228942031734241
1,38.580000000000005,1.9520244860114706,-1.1163907243215967
1,38.583333333333336,1.9539680871259217,-1.1098806981551106
1,38.586666666666666,1.9558718892913676,-1.1033642585699481
1,38.59,1.9577361995847298,-1.0968415385651136
1,38.593333333333334,1.9595613267114012,-1.0903126702426742
1,38.59666666666667,1.9613475810052747,-1.0837777848076642
1,38.6,1.9630952744287111,-1.0772370125681943
1,38.60333333333334,1.9648047205725705,-1.0706904829353427
1,38.60666666666667,1.966476234656182,-1.064138324423264
1,38.61,1.968110133527369,-1.0575806646490935
1,38.61333333333334,1.9697067130678096,-1.0510176294185394
1,38.61666666666667,1.971266253958573,-1.044449341124403
1,38.620000000000005,1.972789065204131,-1.037875921205098
1,38.623333333333335,1.9742754549184816,-1.0312974902051133
1,38.62666666666667,1.9757257300512787,-1.0247141677691758
1,38.63,1.9771401963878075,-1.0181260726423635
1,38.63333333333333,1.9785191585490056,-1.0115333226700074
1,38.63666666666667,1.9798629199914537,-1.0049360347977327
1,38.64,1.981171783007367,-0.9983343250715023
1,38.64333333333334,1.9824460487246158,-0.9917283086375173
1,38.64666666666667,1.9836860171067023,-0.9851180997423298
1,38.650000000000006,1.9848919869527828,-0.9785038117327306
1,38.653333333333336,1.986064255897647,-0.9718855570558615
1,38.656666666666666,1.9872031204117344,-0.9652634472591171
1,38.660000000000004,1.9883088758011294,-0.9586375929901865
1,38.663333333333334,1.989381816207551,-0.952008103997096
1,38.66666666666667,1.9904222346083718,-0.9453750891281104
1,38.67,1.9914304228165982,-0.9387386563318457
1,38.67333333333334,1.992406671480889,-0.9320989126571563
1,38.67666666666667,1.9933512700855376,-0.9254559642532477
1,38.68,1.9942645069504872,-0.9188099163695782
1,38.68333333333334,1.995146669231324,-0.9121608733559006
1,38.68666666666667,1.9959980429192716,-0.905508938662305
1,38.690000000000005,1.996818912841205,-0.8988542148391196
1,38.693333333333335,1.9976095626596349,-0.8921968035370245
1,38.69666666666667,1.998370274872722,-0.8855368055069375
1,38.7,1.9991013308142642,-0.8788743206001279
1,38.70333333333333,1.9998030106537072,-0.8722094477681176
1,38.70666666666667,2.0004755933961405,-0.8655422850627231
1,38.71,2.0011193568822914,-0.8588729296360984
1,38.71333333333334,2.001734577788538,-0.8522014777406353
1,38.71666666666667,2.0023215316268934,-0.8455280247290774
1,38.720000000000006,2.0028804927450223,-0.8388526650544064
1,38.723333333333336,2.0034117343262268,-0.8321754922699552
1,38.72666666666667,2.0039155283894545,-0.8254965990293096
1,38.730000000000004,2.0043921454588043,-0.8188160771228072
1,38.733333333333334,2.0048418433324646,-0.8121340179721284
1,38.73666666666667,2.0052648792766647,-0.805450510071689
1,38.74,2.005661512783934,-0.7987656404189816
1,38.74333333333333,2.006032001399828,-0.7920794953014594
1,38.74666666666667,2.006376600722928,-0.785392160296579
1,38.75,2.0066955644048363,-0.7787037202718428
1,38.75333333333334,2.0069891441501833,-0.7720142593846997
1,38.75666666666667,2.0072575897166205,-0.7653238610826587
1,38.760000000000005,2.0075011489148267,-0.7586326081031753
1,38.763333333333335,2.007720067608503,-0.7519405824737653
1,38.766666666666666,2.0079145897143755,-0.7452478655119046
1,38.77,2.0080849572021964,-0.738554537825073
1,38.77333333333333,2.008231410094739,-0.7318606793107959
1,38.77666666666667,2.008354186467804,-0.7251663691565453
1,38.78,2.008453522450215,-0.7184716858398532
1,38.78333333333334,2.00852965222382,-0.7117767071281982
1,38.78666666666667,2.0085828080234926,-0.7050815100791189
1,38.79,2.00861322013713,-0.6983861710401146
1,38.79333333333334,2.008621116905653,-0.6916907656486877
1,38.79666666666667,2.0086067247230086,-0.6849953688323871
1,38.800000000000004,2.008570268036167,-0.6783000548087075
1,38.803333333333335,2.0085119693451223,-0.6716048970852041
1,38.80666666666667,2.0084320492028946,-0.6649099684593783
1,38.81,2.008330726215528,-0.6582153410187921
1,38.81333333333333,2.0082082170420903,-0.6515210861409675
1,38.81666666666667,2.0080647363946733,-0.6448272744934302
1,38.82,2.007900497038395,-0.6381339760337521
1,38.82333333333334,2.007715709791396,-0.6314412600094507
1,38.82666666666667,2.007510583524843,-0.6247491949581043
1,38.830000000000005,2.007285325162925,-0.6180578487072377
1,38.833333333333336,2.007040139682858,-0.6113672883744354
1,38.836666666666666,2.0067752301148807,-0.6046775803672428
1,38.84,2.0064907975422552,-0.5979887903832086
1,38.843333333333334,2.0061870411012714,-0.5913009834099274
1,38.84666666666667,2.0058641579812404,-0.5846142237249403
1,38.85,2.005522344296307,-0.5779285755973949
1,38.85333333333334,2.0051617942725573,-0.5712441033323169
1,38.85666666666667,2.0047826960435726,-0.5645608679710051
1,38.86,2.0043852357593543,-0.5578789298956299
1,38.86333333333334,2.003969597824217,-0.5511983489973913
1,38.86666666666667,2.0035359648967868,-0.5445191846765612
1,38.870000000000005,2.00308451789,-0.5378414958423844
1,38.873333333333335,2.0026154359711077,-0.531165340913192
1,38.87666666666667,2.0021288965616675,-0.5244907778162875
1,38.88,2.0016250753375537,-0.5178178639880608
1,38.88333333333333,2.0011041462289496,-0.5111466563738889
1,38.88666666666667,2.000566281420348,-0.5044772114281779
1,38.89,2.0000116513505586,-0.4978095851144063
1,38.89333333333334,1.9994404247126967,-0.491143832905025
1,38.89666666666667,1.9988527684541948,-0.4844800097815713
1,38.900000000000006,1.9982488477767915,-0.4778181702345552
1,38.903333333333336,1.997628826136542,-0.47115836826357294
1,38.906666666666666,1.9969928652438098,-0.46450065737720764
1,38.910000000000004,1.996341125063269,-0.4578450905930719
1,38.913333333333334,1.9956737638139102,-0.4511917204378503
1,38.91666666666667,1.9949909379690292,-0.4445405989472002
1,38.92,1.9942928022562396,-0.43789177766586523
1,38.92333333333334,1.9935795096574607,-0.43124530764756164
1,38.92666666666667,1.9928512114089287,-0.4246012394550921
1,38.93,1.9921080570011878,-0.4179596231602458
1,38.93333333333334,1.9913501941790928,-0.4113205083438418
1,38.93666666666667,1.9905777689418152,-0.404683944095771
1,38.940000000000005,1.9897909255428317,-0.39804997901489714
1,38.943333333333335,1.988989806489937,-0.39141866120916996
1,38.94666666666667,1.9881745525452303,-0.38479003829551217
1,38.95,1.9873453027251298,-0.3781641573999326
1,38.95333333333333,1.9865021943003598,-0.3715410651574269
1,38.95666666666667,1.9856453627959558,-0.3649208077120204
1,38.96,1.9847749419912708,-0.35830343071681026
1,38.96333333333334,1.9838910639199618,-0.35168897933386656
1,38.96666666666667,1.9829938588700045,-0.3450774982343453
1,38.970000000000006,1.9820834553885687,-0.3384690315998121
1,38.973333333333336,1.981159985451757,-0.3318636245674475
1,38.97666666666667,1.980223577694618,-0.3252613210531693
1,38.980000000000004,1.9792743543154192,-0.3186621630780653
1,38.983333333333334,1.9783124362396403,-0.31206619235342886
1,38.98666666666667,1.977337943119959,-0.30547345028066075
1,38.99,1.9763509933362668,-0.2988839779513813
1,38.99333333333333,1.9753517039956558,-0.29229781614733225
1,38.99666666666667,1.9743401909324234,-0.28571500534041894
1,39.0,1.9733165687080796,-0.2791355856927522
1,39.00333333333334,1.9722809506113317,-0.2725595970565503
1,39.00666666666667,1.9712334486581018,-0.26598707897425106
1,39.010000000000005,1.9701741735915095,-0.2594180706783998
1,39.013333333333335,1.9691032348818889,-0.25285261109176127
1,39.016666666666666,1.9680207407267734,-0.24629073882722186
1,39.02,1.9669267980509029,-0.23973249218783138
1,39.02333333333333,1.9658215125062293,-0.23317790916684517
