t,theta1,theta1_dot,theta2,E,E_minus_E0,abs_delta_theta2
5.835,-0.48934612483338075,-2.7234643147785094,-0.9941939518747303,10.340778714935812,-1.2969441176567091,0.00022515546525769814
5.84,-0.5029804499197399,-2.7300545730043164,-0.9992088185592481,10.340207367051141,-1.2975154655413803,0.0002602941728512276
5.845,-0.5166444857637937,-2.735347865347397,-1.0037406199022125,10.339625013422115,-1.2980978191704065,0.00029413514847953515
5.8500000000000005,-0.5303317672119598,-2.739339791656552,-1.0077987398965693,10.339031585075759,-1.2986912475167625,0.0003266498436276244
5.855,-0.5440357616926436,-2.742022102975419,-1.0113930889023857,10.338426149306464,-1.299296683286057,0.00035780895408432656
5.86,-0.5577498656014056,-2.743382672199684,-1.0145341073293621,10.337807372111621,-1.2999154604809,0.0003875787780951434
5.865,-0.571467404300952,-2.74340549407708,-1.0172327656368296,10.337174025005133,-1.3005488075873881,0.0004159212163621362
5.87,-0.5851816321211364,-2.742070685207387,-1.0195005643337511,10.336525367250735,-1.3011974653417866,0.0004427937720437036
5.875,-0.5988857323589605,-2.7393544840424315,-1.02134953397872,10.335861399512766,-1.3018614330797558,0.00046814955075591413
5.88,-0.6125727814794926,-2.7352295139915976,-1.0227922660944118,10.33518279453075,-1.302540038061771,0.0004919665858513778
5.885,-0.626235629103454,-2.7296646381264504,-1.0238420481973685,10.334489280191317,-1.3032335524012044,0.0005142184794972859
5.89,-0.6398669852025569,-2.7226250012623447,-1.024512771520411,10.333780599632446,-1.3039422329600754,0.000534866219888519
5.8950000000000005,-0.6534593764541058,-2.714073828643754,-1.024818925979378,10.333057399610013,-1.3046654329825085,0.0005538761312542384
5.9,-0.6670051418690788,-2.703972497007625,-1.0247756028047197,10.332320838892487,-1.305401993700034,0.0005712174792256164
5.905,-0.6804964327921422,-2.69228053458337,-1.0243984945414977,10.331572038022056,-1.3061507945704651,0.000586862470835392
5.91,-0.6939252131080352,-2.678955965350262,-1.0237038846178947,10.330811767974122,-1.306911064618399,0.0006007816140753963
5.915,-0.7072832215630211,-2.6639574652971687,-1.022708639583566,10.330041706368776,-1.3076811262237449,0.0006129670640973028
5.92,-0.720561950849156,-2.6472430031773846,-1.0214302825450352,10.329261924881948,-1.3084609077105736,0.0006234057227940681
5.925,-0.7337527190536506,-2.6287735974738373,-1.0198867795293187,10.328474102360133,-1.3092487302323885,0.0006320831645794112
5.93,-0.746846676187816,-2.608513953329053,-1.0180965112334417,10.327681012397523,-1.3100418201949982,0.000638994490346434
5.9350000000000005,-0.7598348041870668,-2.5864324625451514,-1.0160782730244382,10.326885288901376,-1.3108375436911448,0.0006441443274665115
5.94,-0.7727079190463768,-2.5625012602124606,-1.0138512692897317,10.32608829698749,-1.311634535605032,0.0006475465041539952
5.945,-0.7854567357037917,-2.536698940601821,-1.0114349195212786,10.325292247932461,-1.31243058466006,0.0006492207626482838
5.95,-0.7980718092444719,-2.50901071632233,-1.0088489794534203,10.324498717993384,-1.3132241145991372,0.0006491957137151338
5.955,-0.8105436724368758,-2.4794296516920076,-1.0061132366950638,10.323709688010222,-1.3140131445822991,0.0006475076630960697
5.96,-0.8228628939501543,-2.4479577262083043,-1.0032473680096117,10.322928007214468,-1.314794825378053,0.0006442013591572149
5.965,-0.8350200783541499,-2.4146058345481,-1.000270939314961,10.32215652466857,-1.3155663079239517,0.000639329992891069
5.97,-0.8470058661193975,-2.3793937865677046,-0.9972034056835043,10.321397414251312,-1.3163254183412096,0.0006329551979145087
5.9750000000000005,-0.8588109985813417,-2.3423502697288123,-0.9940639620586327,10.32065222697008,-1.3170706056224422,0.0006251459993985575
5.98,-0.8704264112065896,-2.3035140849489286,-0.9908713219538855,10.319923429252436,-1.3177994033400857,0.0006159786138838497
5.985,-0.8818432316447872,-2.2629329377942815,-0.9876437373440335,10.319213155156474,-1.3185096774360474,0.0006055357459925359
5.99,-0.8930528886564787,-2.2206620321473034,-0.9843987597704983,10.31852306530956,-1.3191997672829618,0.0005939036757519611
5.995,-0.9040471136988008,-2.1767640595091966,-0.9811532367725976,10.317854634392926,-1.319868198199595,0.0005811722235945505
6.0,-0.9148179409254829,-2.1313091989999293,-0.9779233118875457,10.31720950834126,-1.3205133242512606,0.0005674347503583643
6.005,-0.9253577538388227,-2.0843734429404757,-0.9747243278809596,10.316589094024671,-1.32113373856785,0.000552787537146604
6.01,-0.9356593531645939,-2.0360373964896974,-0.9715706825448136,10.315994762315807,-1.3217280702767145,0.0005373258208261067
6.015000000000001,-0.9457159399860706,-1.9863852512294842,-0.9684758699809691,10.315427677588954,-1.3222951550035678,0.0005211446869342051
6.0200000000000005,-0.9555211489398254,-1.9355024416056004,-0.9654524156115342,10.314888183674745,-1.3228346489177767,0.000504336596213073
6.025,-0.9650690483251123,-1.8834756396104448,-0.9625118759564638,10.314376505466702,-1.3233463271258188,0.0004869913325582509
6.03,-0.9743541395750235,-1.830392680510587,-0.959664840177142,10.313893293777134,-1.323829538815387,0.0004691959041631666
6.035,-0.9833713536790086,-1.776340073598083,-0.9569209497973495,10.313438728959202,-1.3242841036333193,0.0004510327487324828
6.04,-0.9921160685400032,-1.7214027935519665,-0.9542888598515581,10.313013020927787,-1.324709811664734,0.0004325794384926196
6.045,-1.0005840640570551,-1.665662967978084,-0.951776345946952,10.312615993160126,-1.3251068394323955,0.0004139079077541963
6.05,-1.0087715103019756,-1.6091990619965533,-0.94939033476096,10.312247045870443,-1.3254757867220786,0.00039508426112166983
6.055,-1.016674967519339,-1.5520858782417637,-0.9471369040412561,10.311905524405747,-1.3258173081867746,0.0003761687734927799
6.0600000000000005,-1.0242913850131559,-1.4943945505885754,-0.9450212852399306,10.311590981512362,-1.3261318510801594,0.00035721611626049476
6.065,-1.0316180346547914,-1.4361917736422258,-0.9430480210285422,10.311302769121445,-1.326420063471076,0.00033827531033348013
6.07,-1.0386525357815635,-1.377539110121945,-0.9412209059547388,10.311040009322252,-1.3266828232702697,0.0003193886957068015
6.075,-1.04539279459798,-1.3184935651629037,-0.9395431281651045,10.310801784814876,-1.3269210477776454,0.0003005949270534769
6.08,-1.051836960215253,-1.2591075513494572,-0.9380173731815352,10.310587039931589,-1.3271357926609326,0.00028192666799486954
6.085,-1.057983424651298,-1.199428888715142,-0.936645823901238,10.310394639973861,-1.3273281926186602,0.0002634105911007989
6.09,-1.0638308228307336,-1.1395008047426791,-0.9354301605967313,10.310223422666619,-1.3274994099259025,0.0002450673778895407
6.095,-1.0693780325848827,-1.079361934363971,-0.9343715609158454,10.310072251145979,-1.3276505814465427,0.00022691171882771588
6.1000000000000005,-1.074624115432714,-1.0190468143124016,-0.9334708374563252,10.309939979013784,-1.3277828535787375,0.0002089653633950972
6.105,-1.0795682512638092,-0.9585861404421715,-0.9327285885669766,10.309825281429218,-1.3278975511633035,0.00019123420660682733
6.11,-1.084209787660073,-0.8980067858549179,-0.932145086151496,10.309726861298623,-1.3279959712938982,0.00017372652714986447
6.115,-1.0885481820396337,-0.8373326067693075,-0.9317204115418894,10.309643425607772,-1.3280794069847488,0.00015644805910330906
6.12,-1.0925830011803022,-0.7765844475096602,-0.9314544566098394,10.309573663953305,-1.3281491686392162,0.0001394012807774958
6.125,-1.0963139212195718,-0.7157801405059481,-0.9313469237667055,10.309516257886603,-1.3282065747059182,0.00012258541471354967
6.13,-1.0997407186474795,-0.6549346981941363,-0.9313973472878817,10.309469910432673,-1.328252922159848,0.00010599770733044078
6.135,-1.1028632159015792,-0.594061235824924,-0.9316052212984987,10.309433287453306,-1.3282895451392154,8.963594729960445e-05
6.140000000000001,-1.1056813034080937,-0.533170558445818,-0.9319699482237839,10.309405052075597,-1.3283177805169242,7.349560840541614e-05
6.1450000000000005,-1.108194916597828,-0.47227207661709913,-0.93249089502796,10.30938388339211,-1.3283389492004112,5.7572015400020327e-05
6.15,-1.1104040316335628,-0.41137392046728893,-0.9331674034221675,10.309368455811466,-1.3283543767810553,4.186024499219787e-05
6.155,-1.1123086654100525,-0.35048293969319244,-0.9339987898644639,10.30935744542412,-1.328365387168402,2.63551258479211e-05
6.16,-1.1139088752182593,-0.28960472885016214,-0.9349843463949893,10.309349560398765,-1.3283732721937564,1.1051111696636085e-05
6.165,-1.1152047409464791,-0.22874443257346758,-0.9361233839160271,10.309343504864342,-1.3283793277281788,4.057531741818998e-06
6.17,-1.1161963585472277,-0.16790647039611498,-0.9374152471913818,10.30933796667267,-1.3283848659198512,1.897501888403763e-05
6.175,-1.1168838496505582,-0.10709516093936519,-0.938859293658061,10.309331658635637,-1.3283911739568843,3.3704809419221604e-05
6.18,-1.117267359835069,-0.04631509083684865,-0.9404548981905662,10.3093232906879,-1.3283995419046217,4.824894714861028e-05
6.1850000000000005,-1.1173470586279026,0.01442888526544528,-0.9422014531008932,10.309311567146958,-1.3284112654455633,6.260805998570262e-05
6.19,-1.1171231395047458,0.07513164470912526,-0.9440983681385313,10.309295205745158,-1.328427626847363,7.678135995692337e-05
6.195,-1.1165958247826278,0.13578755914763715,-0.9461450593207674,10.309272963342181,-1.3284498692503401,9.076624044446202e-05
6.2,-1.1157653687015943,0.1963897170100991,-0.9483409427529759,10.309243561123258,-1.3284792714692628,0.00010455805030951115
6.205,-1.1146320394263314,0.2569306984661613,-0.9506854758307226,10.309205743699533,-1.3285170888929887,0.00011814970076917675
6.21,-1.113196163958245,0.3174012819592544,-0.9531780534837188,10.309158281261404,-1.3285645513311177,0.0001315309353003835
6.215,-1.1114581320188686,0.3777903040950568,-0.9558179992437417,10.309099938509716,-1.3286228940828053,0.00014468849135296225
6.22,-1.1094183960498636,0.43808465964149457,-0.9586045652446346,10.309029469807637,-1.3286933627848843,0.00015760610035031597
6.2250000000000005,-1.1070774712130187,0.498269301528752,-0.961536932222307,10.308945638296647,-1.3287771942958742,0.00017026448768808766
6.23,-1.1044359353902522,0.5583272408492288,-0.9646142095147333,10.308847258475732,-1.3288755741167897,0.0001826413727358256
6.235,-1.101494476280856,0.6182387979688744,-0.9678353251281889,10.308733220445939,-1.3289896121465823,0.00019470876741967125
6.24,-1.0982538764953949,0.677981214397118,-0.9711990609742432,10.308602322203948,-1.3291205103885737,0.0002064378625123986
6.245,-1.094715005010555,0.7375291341318323,-0.9747040731138168,10.308453395288481,-1.3292694373040401,0.00021779259404330897
6.25,-1.0908789071440412,0.7968536223557172,-0.9783486816457299,10.308285363543803,-1.3294374690487185,0.00022873267668366282
6.255,-1.0867468050499625,0.8559221590267505,-0.9821308695498511,10.308097219687319,-1.3296256129052022,0.00023921387513425874
6.26,-1.0823200977188299,0.9146986388781883,-0.9860482826870968,10.30788800963221,-1.3298348229603114,0.00024918800412410125
6.265000000000001,-1.0776003609775568,0.9731433714185753,-0.990098229799432,10.30765681885388,-1.3300660137386409,0.000258602928411511
6.2700000000000005,-1.0725893474894626,1.0312130809317033,-0.9942776825098677,10.307402754018739,-1.3303200785737825,0.0002674025627836807
6.275,-1.0672889954109397,1.088861051040831,-0.9985832539181378,10.30712501252091,-1.3305978200716115,0.0002755258414167683
6.28,-1.061701556553526,1.1460375876861153,-1.003010891874631,10.306823555404556,-1.3308992771879655,0.00028290771044803265
6.285,-1.0558295155012443,1.2026863752656163,-1.0075560941567985,10.306496918925722,-1.331225913666799,0.00028947784431010426
6.29,-1.049675646796854,1.2587481365389346,-1.0122137521296983,10.306143905936596,-1.3315789266559257,0.00029516114654137837
6.295,-1.0432430473458079,1.314161563114578,-1.0169780683708556,10.30576406686747,-1.3319587657250516,0.0002998817190711378
6.3,-1.0365351364162516,1.3688633154499605,-1.0218425566702627,10.305357562279127,-1.3323652703133941,0.00030356286221788764
6.305,-1.0295556556390248,1.422788022851403,-1.0268000420303791,10.304924936312196,-1.3327978962803257,0.00030612707469024336
6.3100000000000005,-1.022308669007659,1.4758682834741417,-1.0318426606661333,10.304466794033043,-1.3332560385594778,0.0003074960535884852
6.315,-1.0147985628783822,1.528034664322292,-1.036961860004917,10.303983378060291,-1.33373945453223,0.0003075906944005613
6.32,-1.0070300459701131,1.5792157012489034,-1.0421483986865931,10.303474042831787,-1.3342487897607338,0.0003063310910060846
6.325,-0.9990081652777435,1.6293414829912107,-1.0473922827241506,10.30293894388759,-1.3347838887049317,0.00030364417188000203
6.33,-0.9907384212142687,1.6783438978238527,-1.05268250248989,10.302379225038024,-1.3353436075544973,0.00029945768116745874
6.335,-0.982226658869627,1.7261546834601833,-1.0580072918889323,10.301794768145603,-1.335928064446918,0.0002936959575088327
6.34,-0.9734789983144562,1.7727103754447526,-1.0633542470873316,10.301186528662639,-1.3365363039298828,0.0002862934380623017
6.345,-0.9645018345027955,1.8179523271613711,-1.0687103265763087,10.300556160301351,-1.3371666722911701,0.00027719470865039675
6.3500000000000005,-0.9553018372720843,1.8618267098331176,-1.0740618511722533,10.299905582407924,-1.3378172501845977,0.0002663545037597803
6.355,-0.9458859513431688,1.9042845125223078,-1.0793945040167188,10.299236529541188,-1.338486303051333,0.00025373770654169014
6.36,-0.9362613963202917,1.9452815421305418,-1.0846933305764292,10.298550113319932,-1.3391727192725895,0.00023931927250053775
6.365,-0.9264355649965687,1.984779954834918,-1.0899429457345373,10.297846999247074,-1.339875833345447,0.00022304685256613332
6.37,-0.9164160314999695,2.022751277585557,-1.0951274764877508,10.297129722942723,-1.3405931096497987,0.00020495851501189932
6.375,-0.9062105663663939,2.059173883938935,-1.10023055301923,10.29640090095974,-1.3413219316327805,0.00018502451846802437
6.38,-0.8958269522303935,2.0940332743642887,-1.1052357130234272,10.295662397054516,-1.3420604355380057,0.0001632340302699653
6.385,-0.8852729827873947,2.127322083905043,-1.1101264039150787,10.294915572771421,-1.3428072598211003,0.00013959733545165776
6.390000000000001,-0.8745564627936951,2.159040082178817,-1.1148859828292053,10.294161688525014,-1.3435611440675075,0.0001141458367452941
6.3950000000000005,-0.8636852080664726,2.1891941733774023,-1.1194977166211089,10.293402458550082,-1.3443203740424394,8.69320545799912e-05
6.4,-0.8526670454837729,2.2177983962667955,-1.1239447818663777,10.292640757645623,-1.3450820749468981,5.802675508737032e-05
6.405,-0.841509718771561,2.244871539711255,-1.1282104923371379,10.291878460983915,-1.3458443716086066,2.739610609792109e-05
6.41,-0.8302207926699626,2.270437607322211,-1.132278452980345,10.291117100389378,-1.3466057322031428,4.831316910314243e-06
6.415,-0.8188077555404323,2.294526855365965,-1.1361323533837204,10.290360584209393,-1.3473622483831278,3.861283851258612e-05
6.42,-0.8072779201004703,2.3171710808454415,-1.1397562661281,10.289610710628047,-1.3481121219644745,7.390043576283034e-05
6.425,-0.7956384223314298,2.3384035836299426,-1.1431346496977,10.288867938866133,-1.3488548937263882,0.00011063782792541943
6.43,-0.783896221478517,2.3582591664551473,-1.1462523484801157,10.28813226058875,-1.3495905720037715,0.00014876047647804924
6.4350000000000005,-0.7720581000507889,2.3767741349231164,-1.1490945927663245,10.287404098889064,-1.3503187337034568,0.00018819558510907441
6.44,-0.760130663821162,2.3939862975022783,-1.1516469987506817,10.286685206466421,-1.3510376261261001,0.00022886209971884064
6.445,-0.7481203426096023,2.4099346095498473,-1.1538955757715188,10.285979133208718,-1.3517436993838032,0.000270683469727917
6.45,-0.7360333767280551,2.4246540555316174,-1.1558268527060451,10.285285978952333,-1.3524368536401887,0.0003136090004343117
6.455,-0.7238757982470951,2.438178851342848,-1.1574278261167323,10.284606362259725,-1.3531164703327967,0.00035756364632311133
6.46,-0.7116534951999669,2.450541299854515,-1.158685931150311,10.283941094019921,-1.3537817385726,0.00040248060854208845
6.465,-0.6993722207832065,2.4617707567102713,-1.1595890565641502,10.283290439433351,-1.3544323931591702,0.00044829677566982085
6.47,-0.6870375933566408,2.471893630326444,-1.1601255447262573,10.28265441927407,-1.3550684133184507,0.0004949527237148033
6.4750000000000005,-0.674655096443386,2.4809333818920374,-1.1602841916152777,10.282033040480677,-1.3556897921118445,0.0005423927161167796
6.48,-0.6622300787298555,2.488910525368726,-1.1600542468204955,10.281426449361167,-1.3562963832313546,0.000590564703745855
6.485,-0.6497677766104281,2.495842511246832,-1.159425395567925,10.280835082054072,-1.3568877505384496,0.00063940639826221
6.49,-0.637273403524334,2.501742684555448,-1.1583876786046836,10.280258837455488,-1.3574639951370333,0.0006888681501797667
6.495,-0.6247520614421497,2.5066206986181743,-1.1569315592959006,10.279696369587615,-1.3580264630049061,0.0007389003988762521
6.5,-0.6122088405576276,2.510482889739726,-1.1550478554982853,10.279146843664087,-1.3585759889284343,0.0007894521818225808
6.505,-0.5996488324253368,2.513332259069892,-1.1527277297640097,10.278609870517464,-1.3591129620750575,0.0008404777919472917
6.51,-0.5870771299606629,2.515168472603532,-1.1499626893407104,10.278085241690121,-1.3596375909024,0.0008919367776354381
6.515000000000001,-0.5744988274398052,2.5159878611805784,-1.1467445861714858,10.277572603437873,-1.3601502291546481,0.0009437939427308084
6.5200000000000005,-0.5619190204997867,2.5157834204860343,-1.1430656168948996,10.277071072297613,-1.3606517602949086,0.0009960193465337053
6.525,-0.5493428061384398,2.5145448110499764,-1.1389183228449777,10.276578795234737,-1.3611440373577839,0.0010485855392443622
6.53,-0.5367753580809915,2.51225937733029,-1.1342955194821602,10.276095882629797,-1.3616269499627247,0.0011014291948576727
6.535,-0.5242219697772224,2.5089113203496005,-1.1291902421146631,10.275620867579661,-1.3621019650128598,0.0011545309389726643
6.54,-0.5116879911124065,2.5044814495404224,-1.12359581436919,10.275149199571267,-1.3625736330212543,0.0012078545921840877
6.545,-0.49917889197141857,2.498948851059864,-1.117505797911904,10.274678371662194,-1.3630444609303272,0.0012613671152279515
6.55,-0.4867002623865796,2.492290890619471,-1.110913992319076,10.274207353377301,-1.36351547921522,0.0013150387383342732
6.555,-0.47425781253765636,2.484483213485227,-1.1038144350770838,10.273735945754709,-1.3639868868378127,0.0013688429612281894
6.5600000000000005,-0.4618573727518594,2.4754997444775473,-1.0962014015824106,10.273264069836461,-1.36445876275606,0.0014227565531290676
6.565,-0.4495048935038518,2.4653126879712914,-1.0880694051416513,10.27279099055626,-1.3649318420362615,0.0014767595527507282
6.57,-0.437206445415736,2.4538925278957486,-1.079413196971504,10.272314478240368,-1.3654083543521534,0.0015308352683012227
6.575,-0.4249682192570626,2.4412080277346484,-1.0702277661987745,10.271829910245291,-1.3658929223472303,0.0015849702309733704
6.58,-0.41279656077760835,2.427227691980037,-1.0605082782594042,10.271334723251078,-1.3663881093414432,0.0016391164995426255
6.585,-0.4006980720200769,2.41192006055617,-1.0502499763793742,10.270828604421174,-1.366894228171347,0.0016932552615014362
6.59,-0.3886795154942517,2.395251668794834,-1.0394483105401908,10.270304957243527,-1.3674178753489947,0.001747366630701963
6.595,-0.3767477990393376,2.377189807425037,-1.0280988949783727,10.269760109119753,-1.3679627234727683,0.0018014310810636758
6.6000000000000005,-0.3649099762332377,2.3577025686035644,-1.0161975068729976,10.269192479009483,-1.3685303535830382,0.0018554307590252783
6.605,-0.35317324639256187,2.3367588459149924,-1.0037400863457115,10.268601494146347,-1.369121338446174,0.0019093494835433766
6.61,-0.34154495457261425,2.314328334371669,-0.9907227364607153,10.267986433825605,-1.369736398766916,0.0019631727460930337
6.615,-0.33003259156740133,2.290381530413726,-0.9771417232247736,10.267345210195266,-1.370377622397255,0.0020168877106683247
6.62,-0.31864379390963,2.2648897319090757,-0.9629934755872123,10.266673097675895,-1.3710497349166264,0.002070483213781338
6.625,-0.30738633426329715,2.23782574706939,-0.9482745704799052,10.265963489372524,-1.3717593432199973,0.002123937098718054
6.63,-0.29626813150241915,2.2091664376239084,-0.9329816031328115,10.265215617244843,-1.372507215347678,0.0021772176363111795
6.635,-0.28529728832690726,2.1788893080053873,-0.9171112636006874,10.264423558245204,-1.3732992743473176,0.002230315307118258
6.640000000000001,-0.2744819592495047,2.146976257691485,-0.9006603878253522,10.263583231304398,-1.3741396012881228,0.002283217156873296
6.6450000000000005,-0.2638303391647835,2.113414085815253,-0.8836259545085433,10.262692244211753,-1.3750305883807687,0.00233590786037019
6.65,-0.2533506633491333,2.078194491165099,-0.8660050851118997,10.261748448307081,-1.3759743842854402,0.002388369721462502
6.655,-0.24305120746076864,2.041314072184813,-0.8477950438569722,10.260748560361286,-1.3769742722312355,0.00244058267306424
6.66,-0.2329402873752987,2.002774332065444,-0.8289932378466117,10.259686899118112,-1.3780359334744094,0.002492526088502145
6.665,-0.22302615044378427,1.9625854293318337,-0.8095972644117706,10.258558749781205,-1.3791640828113163,0.0025441700283398427
6.67,-0.21331706517932925,1.9207642717074298,-0.7896047577669737,10.257359620083765,-1.3803632125087564,0.002595467697302789
6.675,-0.20382118718867764,1.877337291733497,-0.7690135858176258,10.256084406600166,-1.3816384259923549,0.002646399072001371
6.68,-0.1945464096888363,1.8323447078198427,-0.7478219894098533,10.254729266153078,-1.3829935664394437,0.0026969276788874064
6.6850000000000005,-0.18550036350707366,1.7858405242448079,-0.7260285823304999,10.253290323308422,-1.3844325092840997,0.0027470005942544784
6.69,-0.17669041708092584,1.7378925311553013,-0.7036323513071424,10.251762908950695,-1.3859599236418259,0.002796548444237157
6.695,-0.16812364833853147,1.6885830814680443,-0.6806326911299311,10.250141389389047,-1.3875814432034748,0.0028455029566315515
6.7,-0.15980658391596336,1.6380170426730787,-0.6570296807658553,10.248420616705035,-1.3893022158874864,0.0028937611147142883
6.705,-0.15174533000266063,1.5863184238380574,-0.6328238957967468,10.246597341827293,-1.3911254907652282,0.0029412208709245213
6.71,-0.1439451532802545,1.5336401508337825,-0.6080170431042633,10.244667202544349,-1.3930556300481722,0.0029877764875585466
6.715,-0.13641038939552458,1.480166411196664,-0.5826120868534493,10.242624702233707,-1.3950981303588144,0.0030332778701760432
6.72,-0.12914444296039873,1.426112654128721,-0.5566132484927357,10.240464774653141,-1.3972580579393803,0.003077530567600295
6.7250000000000005,-0.12214970946592159,1.3717266297837196,-0.5300261319703723,10.23818411690319,-1.3995387156893315,0.0031203361035870847
6.73,-0.115427123879842,1.3172987554280309,-0.5028583998635555,10.23577874413337,-1.4019440884591514,0.0031614380796838315
6.735,-0.10897623718152627,1.2631630414677615,-0.47511964748884755,10.23325076030168,-1.404472072290842,0.0032005688718588776
6.74,-0.10279458106616715,1.209698920858523,-0.446822510067127,10.23059747654249,-1.407125356050031,0.0032374392143633135
6.745,-0.09687758420996476,1.1573318728534603,-0.41798280308370467,10.227814455209804,-1.4099083773827168,0.0032716966187011365
6.75,-0.09121857227012647,1.1065334230032513,-0.38861952228832386,10.224900742258114,-1.4128220903344069,0.0033029253736295283
6.755,-0.08580866163901524,1.0578170686566395,-0.358755038697232,10.221861647644594,-1.4158611849479268,0.0033306998385850273
6.76,-0.08063602060759603,1.011739166235661,-0.3284163977731947,10.218700206618037,-1.4190226259744847,0.003354592551864155
6.765000000000001,-0.07568591023299358,0.9688965034451114,-0.29763527698759384,10.215421517584375,-1.4223013150081467,0.003374112282141739
6.7700000000000005,-0.07094066185602578,0.9298844325460807,-0.26644812463331324,10.212032335393898,-1.425690497198623,0.003388785975378339
6.775,-0.06637965947643465,0.8952944829539523,-0.23489619599625303,10.208542427828766,-1.4291804047637555,0.003398151905378982
6.78,-0.061979341120978054,0.8657140861247168,-0.20302555173311215,10.204963233787284,-1.4327595988052373,0.0034017586860162208
6.785,-0.0577132704560686,0.841692603138346,-0.1708870282211241,10.20130762096129,-1.4364152116312319,0.003399224816177271
6.79,-0.05355234497674531,0.8237051569830425,-0.1385359576269788,10.197590066833829,-1.4401327657586922,0.0033902251015853757
6.795,-0.04946548273117706,0.8121348468167023,-0.10603098860770037,10.193828189471722,-1.4438946431207995,0.0033745235543633095
6.8,-0.04541985292957726,0.8072587973806692,-0.07343371997465598,10.19003999835434,-1.4476828342381811,0.003352010718501691
6.805,-0.04138149117628324,0.8092284862986407,-0.040807679170551635,10.186244008579193,-1.4514788240133285,0.003322684719716716
6.8100000000000005,-0.03731609985480142,0.8180600236306479,-0.008216972185670024,10.182459180572168,-1.4552636520203528,0.003286653769308978
6.815,-0.03318964924101755,0.8336341343071506,0.024274730217669044,10.17870441446077,-1.4590184181317518,0.003244166812369196
6.82,-0.02896894822704528,0.8557014143350617,0.056605157207641116,10.17499799792114,-1.4627248346713806,0.003195573920601595
6.825,-0.024622399305933795,0.8838985075345761,0.08871470387203105,10.171356647814195,-1.4663661847783267,0.0031413082272883086
6.83,-0.020120497438985495,0.9177685413819333,0.12054725455480747,10.167795378316432,-1.469927454276089,0.0030818799871145525
6.835,-0.015436157082184184,0.9567788687133479,0.15205071868939427,10.164327958850473,-1.4733948737420484,0.003017846001373947
6.84,-0.010545107347605692,1.000349527748312,0.18317765819943155,10.160965630479517,-1.4767572021130047,0.0029497820719081025
6.845,-0.005426056084169907,1.0478792613863146,0.21388551811642992,10.157717561489017,-1.4800052711035043,0.002878263655668678
6.8500000000000005,-6.0727672253668534e-05,1.0987592910398003,0.2441366601448711,10.154591209103325,-1.4831316234891965,0.0028038507136511626
6.855,0.0055661157106668795,1.1523946736562236,0.27389833597591684,10.1515909911735,-1.4861318414190219,0.002727074058638146
6.86,0.011466859425338673,1.2082208493346718,0.3031423219373258,10.148720888696289,-1.4890019438962323,0.0026484176426250228
6.865,0.017651119328131185,1.2657089615691122,0.33184476457333173,10.145982994608909,-1.4917398379836122,0.002568317021002131
6.87,0.02412595025666666,1.3243735915913728,0.3599857760580517,10.143377281476074,-1.4943455511164476,0.0024871487542081905
6.875,0.03089604370725844,1.3837768829817532,0.38754904657492956,10.140900429062079,-1.4968224035304427,0.0024052651977796158
6.88,0.03796418984326583,1.4435274407819976,0.4145210831080477,10.138551952766376,-1.4991708798261456,0.0023229623755313678
6.885,0.045331321766137064,1.5032804212485118,0.4408911362132478,10.136330596155423,-1.5013922364370984,0.0022404612198650975
6.890000000000001,0.05299657778135179,1.5627366874409834,0.46665109523721005,10.134231329160338,-1.5034915034321834,0.0021579546281640383
6.8950000000000005,0.06095780607011728,1.6216374429260774,0.4917946048924564,10.132249873720381,-1.50547295887214,0.002075623797167636
6.9,0.06921163427906732,1.6797625280169435,0.5163169724149965,10.130381218735769,-1.5073416138567524,0.0019936064360585037
6.905,0.07775376010590362,1.736923098716759,0.5402147624684598,10.128620996599414,-1.509101835993107,0.0019120181999440211
6.91,0.08657899685940718,1.7929608018435914,0.5634857255101432,10.126964519161726,-1.5107583134307951,0.0018309284010071813
6.915,0.09568133060527195,1.8477463725476702,0.5861287170353513,10.125406402208837,-1.5123164303836845,0.0017504002663459861
6.92,0.10505422649322652,1.901172766611159,0.608143224250476,10.12394148020457,-1.5137813523879515,0.001670494257872468
6.925,0.11469063765539851,1.9531545425737984,0.6295293770190568,10.122565011071899,-1.5151578215206225,0.00159125372976765
6.93,0.12458319474154322,2.003622018461436,0.6502877531576585,10.121271512901952,-1.5164513196905691,0.0015127148433230486
6.9350000000000005,0.13472422492289546,2.052520755169747,0.6704193546746972,10.12005529060031,-1.5176675419922105,0.0014348955997190993
6.94,0.1451057534784253,2.099811510705076,0.689925606371249,10.118911656179092,-1.518811176413429,0.0013578012256552086
6.945,0.15571965107484115,2.1454662430112297,0.7088082008102113,10.117835332617581,-1.5198874999749403,0.0012814635310047784
6.95,0.16655767883627154,2.189467252513142,0.7270690136468676,10.116822785811463,-1.5209000467810583,0.0012058887353514347
6.955,0.17761153391230153,2.2318051157146384,0.7447101375490639,10.11586996102246,-1.5218528715700614,0.0011310897090294203
6.96,0.18887291317487337,2.272476686536736,0.76173384200434,10.114971220928192,-1.5227516116643294,0.0010570767223494482
6.965,0.20033351321828646,2.311485096317646,0.7781425733199299,10.114120883701395,-1.5236019488911268,0.0009838574455989235
6.97,0.2119850303591972,2.3488397538127694,0.7939389546227611,10.113314933878069,-1.5244078987144523,0.0009114369526773691
