t,x,x_dot,theta,theta_dot,E,E_minus_E0
0.53,1.1581734956577505,0.8290017158727003,5.8494511926906565,1.3721304763540603,0.2649074548593885,1.4303746425767434
0.5333333333333333,1.1609272632295968,0.8232823742756056,5.853969797254667,1.3388411779641984,0.2601056320443954,1.4255728197617503
0.5366666666666667,1.1636619123276006,0.8175648282950414,5.858379111803898,1.30614307022091,0.25535944159014096,1.4208266293074958
0.54,1.1663774606662978,0.8118492417291433,5.86268091445617,1.274023241115932,0.2506684710989231,1.416135658816278
0.5433333333333333,1.1690739261617746,0.8061357992278707,5.866876955047106,1.2424688285604546,0.24603229894686732,1.411499486664222
0.5466666666666667,1.1717513269316677,0.8004247062930078,5.870968955130133,1.2114670203851245,0.24145049586772566,1.4069176835850805
0.55,1.1744096812951637,0.7947161892781642,5.874958607976481,1.1810050543400492,0.23692262642804343,1.4023898141453983
0.5533333333333333,1.1770490077730005,0.7890104953887734,5.878847578575184,1.151070218094788,0.23244825039862524,1.39791543811598
0.5566666666666668,1.1796693250874655,0.7833078926820938,5.882637503633076,1.1216498492383586,0.2280269240270917,1.3934941117444466
0.56,1.182270652162397,0.7776086700672088,5.886329991574797,1.0927313352792374,0.22365820121615307,1.3891253889335078
0.5633333333333334,1.1848530081231834,0.7719131373050261,5.88992662254279,1.064302113645354,0.21934163461208261,1.3848088223294375
0.5666666666666667,1.1874164122967636,0.7662216250082784,5.8934289483972995,1.0363496716840968,0.21507677660772712,1.3805439643250819
0.5700000000000001,1.1899608842116274,0.7605344846415226,5.896838492716374,1.0088615466623088,0.21086318026423403,1.3763303679815888
0.5733333333333334,1.1924864435978138,0.754852088521141,5.900156750795866,0.9818253257662932,0.20670040015554048,1.3721675878728954
0.5766666666666667,1.1949931103869131,0.7491748298153402,5.90338518964943,0.9552286461018066,0.2025879931395124,1.3680551808568673
0.5800000000000001,1.197480904712066,0.7435031225441513,5.9065252480085215,0.9290591946940623,0.19852551905949667,1.3639927067768514
0.5833333333333334,1.199949846907963,0.7378374015794305,5.909578336322404,0.9033047084877331,0.19451254137989674,1.3599797290972515
0.5866666666666667,1.2023999575108457,0.7321781226448584,5.912545836758141,0.8779529743469459,0.1905486277592526,1.3560158154766073
0.5900000000000001,1.2048312572585054,0.7265257623159402,5.915429103200598,0.8529918290552831,0.18663335056417757,1.3521005382815323
0.5933333333333334,1.2072437670902842,0.7208808180200064,5.918229461252446,0.8284091593157881,0.18276628732736924,1.348233475044724
0.5966666666666667,1.2096375081470747,0.7152438080362115,5.920948208234159,0.8041929017509569,0.17894702115278688,1.3444142088701416
0.6000000000000001,1.2120125017713193,0.7096152714955348,5.923586613184012,0.7803310429027429,0.17517514107097196,1.3406423287883267
0.6033333333333334,1.2143687695070113,0.7039957683807808,5.9261459168580854,0.7568116192325584,0.17145024234736317,1.336917430064718
0.6066666666666667,1.2167063330996946,0.6983858795265783,5.928627331730261,0.7336227171212696,0.16777192674634514,1.3332391144637
0.61,1.2190252144964626,0.6927862066193805,5.931032041992225,0.7107524728692004,0.16413980275366125,1.329606990471016
0.6133333333333334,1.22132543584596,0.6871973721974658,5.933361203553466,0.6881890726961308,0.16055348575970874,1.3260206734770636
0.6166666666666667,1.2236070194983815,0.6816200196509372,5.935615944041276,0.6659207527412991,0.15701259820613614,1.322479785923491
0.62,1.2258699880054718,0.6760548132217223,5.937797362800748,0.6439357990633988,0.15351676969805916,1.3189839574154139
0.6233333333333334,1.2281143641205268,0.6705024380035731,5.939906530894783,0.6222225476405789,0.15006563708411602,1.3155328248014708
0.6266666666666667,1.2303401715440987,0.6649635968280875,5.941944485513215,0.6007694108269157,0.14665884308589697,1.3121260308032519
0.63,1.2325474825597067,0.6594387966634309,5.943911869781885,0.5795667111180891,0.1432959449913668,1.3087631327087217
0.6333333333333334,1.2347363735048094,0.6539284977719337,5.945809264708918,0.5586053780729014,0.13997649525625744,1.3054436829736122
0.6366666666666667,1.2369069013598604,0.6484332365873643,5.94763737817551,0.5378757515527758,0.1367000832914816,1.3021672710088363
0.64,1.2390591241679512,0.6429535473172088,5.949396894165642,0.5173682258158708,0.13346629676059463,1.2989334844779494
0.6433333333333334,1.2411931010348098,0.6374899619426712,5.951088472766073,0.49707324951708354,0.13027472193051512,1.29574190964787
0.6466666666666667,1.2433088921288018,0.6320430102186743,5.95271275016634,0.47698132570805063,0.12712494399935037,1.292592131716705
0.65,1.24540655868093,0.6266132196738582,5.954270338658761,0.45708301183714484,0.12401654740245717,1.289483735119812
0.6533333333333333,1.2474861629848344,0.6212011156105813,5.955761826638434,0.43736891974947756,0.12094911609781869,1.2864163038151735
0.6566666666666667,1.249547768396792,0.6158072211049201,5.957187778603239,0.4178297156868975,0.11792223383176212,1.2833894215491168
0.66,1.2515914393357168,0.6104320570066697,5.9585487351538315,0.39845612028799327,0.11493548438599097,1.2804026721033457
0.6633333333333333,1.2536172412831605,0.6050761419393421,5.95984521299365,0.3792389085880894,0.11198845180686015,1.277455639524215
0.6666666666666667,1.255625240783312,0.5997399923001683,5.961077704928911,0.36016891001924867,0.10908072061777002,1.2745479083351248
0.67,1.2576155054429967,0.5944241222600971,5.962246679868614,0.3412370084102735,0.10621187601550842,1.2716790637328632
0.6733333333333333,1.259588103931678,0.5891290437637953,5.963352582824534,0.3224341419867023,0.1033815040513279,1.2688486917686828
0.6766666666666667,1.261543105981456,0.5838552665296477,5.964395834911228,0.3037513033708117,0.10058919179749962,1.2660563795148545
0.68,1.263480582387068,0.5786032980497574,5.965376833346033,0.285179539581618,0.09783452750004243,1.2633017152173973
