t,i,omega,v,E,E_minus_E0
1.0605,2.0412904704454093,38.388496574565096,6.0,2.5153933654382064,2.5153933654382064
1.061,2.0409046145829977,38.39991603314407,6.0,2.515876462809059,2.515876462809059
1.0615,2.0405188455404417,38.4113239977153,6.0,2.5163591010088835,2.5163591010088835
1.062,2.040133163838667,38.42272047526287,6.0,2.516841280268777,2.516841280268777
1.0625,2.039747569997128,38.43410547277498,6.0,2.5173230008196885,2.5173230008196885
1.063,2.0393620645338046,38.4454789972439,6.0,2.5178042628924175,2.5178042628924175
1.0635000000000001,2.0389766479652067,38.456841055666004,6.0,2.518285066717616,2.518285066717616
1.064,2.0385913208063706,38.468191655041736,6.0,2.518765412525789,2.518765412525789
1.0645,2.038206083570861,38.47953080237564,6.0,2.5192453005472926,2.5192453005472926
1.065,2.0378209367707707,38.49085850467634,6.0,2.5197247310123405,2.5197247310123405
1.0655000000000001,2.0374358809167195,38.50217476895654,6.0,2.5202037041509957,2.5202037041509957
1.066,2.037050916517855,38.51347960223306,6.0,2.5206822201931804,2.5206822201931804
1.0665,2.036666044081854,38.52477301152677,6.0,2.5211602793686687,2.5211602793686687
1.067,2.0362812641149186,38.53605500386266,6.0,2.521637881907091,2.521637881907091
1.0675000000000001,2.035896577121781,38.547325586269785,6.0,2.5221150280379354,2.5221150280379354
1.068,2.0355119836057,38.55858476578129,6.0,2.5225917179905437,2.5225917179905437
1.0685,2.0351274840684628,38.569832549434416,6.0,2.5230679519941184,2.5230679519941184
1.069,2.0347430790103838,38.5810689442705,6.0,2.5235437302777175,2.5235437302777175
1.0695000000000001,2.034358768930305,38.592293957334945,6.0,2.5240190530702575,2.5240190530702575
1.07,2.033974554325597,38.60350759567724,6.0,2.5244939206005133,2.5244939206005133
1.0705,2.033590435692158,38.614709866350985,6.0,2.5249683330971195,2.5249683330971195
1.071,2.0332064135244137,38.62590077641385,6.0,2.52544229078857,2.52544229078857
1.0715000000000001,2.0328224883153174,38.6370803329276,6.0,2.525915793903221,2.525915793903221
1.072,2.0324386605563505,38.64824854295808,6.0,2.5263888426692844,2.5263888426692844
1.0725,2.0320549307375226,38.65940541357522,6.0,2.526861437314839,2.526861437314839
1.073,2.03167129934737,38.67055095185306,6.0,2.5273335780678208,2.5273335780678208
1.0735000000000001,2.0312877668729574,38.6816851648697,6.0,2.527805265156032,2.527805265156032
1.074,2.030904333799878,38.69280805970733,6.0,2.5282764988071342,2.5282764988071342
1.0745,2.0305210006122514,38.703919643452245,6.0,2.528747279248653,2.528747279248653
1.075,2.030137767792726,38.71501992319482,6.0,2.529217606707981,2.529217606707981
1.0755000000000001,2.0297546358224774,38.726108906029516,6.0,2.529687481412368,2.529687481412368
1.076,2.0293716051812094,38.73718659905487,6.0,2.530156903588936,2.530156903588936
1.0765,2.0289886763471534,38.74825300937353,6.0,2.5306258734646683,2.5306258734646683
1.077,2.0286058497970685,38.7593081440922,6.0,2.5310943912664134,2.5310943912664134
1.0775000000000001,2.0282231260062416,38.77035201032171,6.0,2.5315624572208892,2.5315624572208892
1.078,2.027840505448488,38.78138461517694,6.0,2.532030071554677,2.532030071554677
1.0785,2.027457988596149,38.79240596577688,6.0,2.532497234494227,2.532497234494227
1.079,2.0270755759200965,38.803416069244605,6.0,2.532963946265858,2.532963946265858
1.0795000000000001,2.0266932678897276,38.81441493270727,6.0,2.5334302070957553,2.5334302070957553
1.08,2.0263110649729685,38.82540256329612,6.0,2.5338960172099725,2.5338960172099725
1.0805,2.0259289676362733,38.83637896814649,6.0,2.5343613768344353,2.5343613768344353
1.081,2.0255469763446228,38.847344154397796,6.0,2.534826286194935,2.534826286194935
1.0815000000000001,2.0251650915615262,38.858298129193564,6.0,2.5352907455171394,2.5352907455171394
1.082,2.024783313749021,38.86924089968136,6.0,2.535754755026579,2.535754755026579
1.0825,2.024401643367672,38.880172473012884,6.0,2.5362183149486617,2.5362183149486617
1.083,2.0240200808765723,38.89109285634391,6.0,2.536681425508666,2.536681425508666
1.0835000000000001,2.023638626733341,38.90200205683429,6.0,2.53714408693174,2.53714408693174
1.084,2.0232572813941267,38.91290008164796,6.0,2.5376062994429063,2.5376062994429063
1.0845,2.022876045313606,38.92378693795296,6.0,2.538068063267061,2.538068063267061
1.085,2.0224949189449823,38.934662632921416,6.0,2.538529378628975,2.538529378628975
1.0855000000000001,2.022113902739987,38.94552717372952,6.0,2.53899024575329,2.53899024575329
1.086,2.0217329971488796,38.956380567557574,6.0,2.539450664864525,2.539450664864525
1.0865,2.021352202620447,38.96722282158996,6.0,2.5399106361870745,2.5399106361870745
1.087,2.020971519602004,38.97805394301514,6.0,2.540370159945206,2.540370159945206
1.0875000000000001,2.0205909485393936,38.98887393902568,6.0,2.5408292363630673,2.5408292363630673
1.088,2.020210489876986,38.999682816818215,6.0,2.541287865664679,2.541287865664679
1.0885,2.01983014405768,39.01048058359348,6.0,2.5417460480739402,2.5417460480739402
1.089,2.019449911557996,39.02126724633881,6.0,2.5422037838330933,2.5422037838330933
1.0895,2.0190697930505737,39.03204281085683,6.0,2.542661073290882,2.542661073290882
1.09,2.0186897889991924,39.04280728429785,6.0,2.543117916691222,2.543117916691222
1.0905,2.018309899820155,39.05356067410498,6.0,2.54357431425401,2.54357431425401
1.091,2.0179301259287943,39.064302987721234,6.0,2.5440302661992362,2.5440302661992362
1.0915,2.017550467739472,39.07503423258956,6.0,2.5444857727469863,2.5444857727469863
1.092,2.01717092566558,39.08575441615278,6.0,2.5449408341174395,2.5449408341174395
1.0925,2.0167915001195404,39.09646354585364,6.0,2.5453954505308687,2.5453954505308687
1.093,2.016412191512805,39.107161629134794,6.0,2.545849622207641,2.545849622207641
1.0935,2.0160330002558564,39.1178486734388,6.0,2.5463033493682152,2.5463033493682152
1.094,2.0156539267582048,39.12852468620813,6.0,2.5467566322331416,2.5467566322331416
1.0945,2.015274971428393,39.13918967488514,6.0,2.547209471023063,2.547209471023063
1.095,2.014896134673992,39.14984364691211,6.0,2.5476618659587134,2.5476618659587134
1.0955,2.014517416901603,39.16048660973124,6.0,2.5481138172609166,2.5481138172609166
1.096,2.014138818516857,39.17111857078461,6.0,2.5485653251505873,2.5485653251505873
1.0965,2.0137603399244157,39.18173953751422,6.0,2.5490163898487292,2.5490163898487292
1.097,2.0133819815279694,39.19234951736197,6.0,2.549467011576436,2.549467011576436
1.0975,2.0130037437302395,39.202948517769684,6.0,2.5499171905548903,2.5499171905548903
1.098,2.0126256269329765,39.21353654617908,6.0,2.5503669270053617,2.5503669270053617
1.0985,2.012247631536961,39.22411361003177,6.0,2.5508162211492067,2.5508162211492067
1.099,2.0118697579420033,39.2346797167693,6.0,2.5512650732078717,2.5512650732078717
1.0995,2.0114920065469444,39.245234873833105,6.0,2.551713483402889,2.551713483402889
1.1,2.011114377749654,39.25577908866453,6.0,2.552161451955876,2.552161451955876
1.1005,2.0107368719470324,39.26631236870484,6.0,2.5526089790885367,2.5526089790885367
1.101,2.01035948953501,39.276834721395176,6.0,2.5530560650226604,2.5530560650226604
1.1015,2.0099822309085464,39.28734615417662,6.0,2.553502709980121,2.553502709980121
1.102,2.0096050964616317,39.29784667449014,6.0,2.5539489141828766,2.5539489141828766
1.1025,2.0092280865872856,39.30833628977662,6.0,2.5543946778529705,2.5543946778529705
1.103,2.0088512016775573,39.318815007476836,6.0,2.5548400012125274,2.5548400012125274
1.1035,2.0084744421235263,39.3292828350315,6.0,2.555284884483756,2.555284884483756
1.104,2.0080978083153025,39.3397397798812,6.0,2.5557293278889475,2.5557293278889475
1.1045,2.007721300642025,39.35018584946645,6.0,2.5561733316504758,2.5561733316504758
1.105,2.007344919491863,39.36062105122767,6.0,2.556616895990795,2.556616895990795
1.1055,2.0069686652520153,39.37104539260516,6.0,2.55706002113244,2.55706002113244
1.106,2.0065925383087104,39.38145888103918,6.0,2.557502707298028,2.557502707298028
1.1065,2.0062165390472084,39.39186152396984,6.0,2.557944954710255,2.557944954710255
1.107,2.005840667851797,39.40225332883719,6.0,2.558386763591897,2.558386763591897
1.1075,2.005464925105795,39.41263430308118,6.0,2.5588281341658092,2.5588281341658092
1.108,2.0050893111915506,39.423004454141676,6.0,2.5592690666549265,2.5592690666549265
1.1085,2.0047138264904425,39.43336378945842,6.0,2.5597095612822587,2.5597095612822587
1.109,2.004338471382879,39.44371231647109,6.0,2.5601496182708976,2.5601496182708976
1.1095,2.0039632462482984,39.45405004261927,6.0,2.5605892378440105,2.5605892378440105
1.11,2.003588151465168,39.46437697534245,6.0,2.5610284202248415,2.5610284202248415
1.1105,2.0032131874109864,39.47469312207999,6.0,2.56146716563671,2.56146716563671
1.111,2.002838354462281,39.48499849027122,6.0,2.5619054743030145,2.5619054743030145
1.1115,2.00246365299461,39.495293087355314,6.0,2.562343346447226,2.562343346447226
1.112,2.00208908338256,39.50557692077141,6.0,2.562780782292892,2.562780782292892
1.1125,2.0017146459997495,39.515849997958505,6.0,2.5632177820636324,2.5632177820636324
1.113,2.001340341218825,39.52611232635553,6.0,2.563654345983146,2.563654345983146
1.1135,2.000966169411464,39.536363913401324,6.0,2.5640904742751993,2.5640904742751993
1.114,2.000592130948374,39.546604766534614,6.0,2.5645261671636375,2.5645261671636375
1.1145,2.0002182261992916,39.55683489319405,6.0,2.564961424872374,2.564961424872374
1.115,1.9998444555329837,39.56705430081818,6.0,2.565396247625398,2.565396247625398
1.1155,1.9994708193172472,39.57726299684547,6.0,2.56583063564677,2.56583063564677
1.116,1.9990973179189084,39.58746098871428,6.0,2.566264589160618,2.566264589160618
1.1165,1.9987239517038244,39.59764828386288,6.0,2.566698108391147,2.566698108391147
1.117,1.9983507210368814,39.60782488972945,6.0,2.5671311935626275,2.5671311935626275
1.1175,1.9979776262819957,39.61799081375208,6.0,2.5675638448994036,2.5675638448994036
1.118,1.997604667802113,39.62814606336876,6.0,2.5679960626258866,2.5679960626258866
1.1185,1.9972318459592104,39.63829064601739,6.0,2.5684278469665585,2.5684278469665585
1.119,1.9968591611142932,39.64842456913577,6.0,2.5688591981459687,2.5688591981459687
1.1195,1.9964866136273973,39.658547840161624,6.0,2.5692901163887365,2.5692901163887365
1.12,1.9961142038575885,39.668660466532565,6.0,2.5697206019195473,2.5697206019195473
1.1205,1.9957419321629626,39.67876245568612,6.0,2.570150654963155,2.570150654963155
1.121,1.995369798900645,39.68885381505973,6.0,2.570580275744381,2.570580275744381
1.1215,1.9949978044267909,39.69893455209072,6.0,2.571009464488111,2.571009464488111
1.122,1.9946259490965859,39.70900467421636,6.0,2.571438221419301,2.571438221419301
1.1225,1.994254233264245,39.71906418887379,6.0,2.5718665467629664,2.5718665467629664
1.123,1.9938826572830135,39.72911310350006,6.0,2.572294440744193,2.572294440744193
1.1235,1.993511221505166,39.73915142553216,6.0,2.5727219035881292,2.5727219035881292
1.124,1.9931399262820075,39.74917916240695,6.0,2.573148935519989,2.573148935519989
1.1245,1.9927687719638727,39.75919632156122,6.0,2.5735755367650475,2.5735755367650475
1.125,1.9923977589001265,39.76920291043165,6.0,2.574001707548647,2.574001707548647
1.1255,1.9920268874391631,39.77919893645485,6.0,2.5744274480961904,2.5744274480961904
1.1260000000000001,1.9916561579284067,39.7891844070673,6.0,2.574852758633144,2.574852758633144
1.1265,1.991285570714312,39.79915932970543,6.0,2.575277639385035,2.575277639385035
1.127,1.990915126142363,39.80912371180555,6.0,2.575702090577454,2.575702090577454
1.1275,1.9905448245570736,39.81907756080387,6.0,2.576126112436052,2.576126112436052
1.1280000000000001,1.990174666301988,39.82902088413653,6.0,2.576549705186541,2.576549705186541
1.1285,1.9898046517196797,39.83895368923957,6.0,2.576972869054694,2.576972869054694
1.129,1.9894347811517525,39.84887598354892,6.0,2.5773956042663424,2.5773956042663424
1.1295,1.9890650549388402,39.85878777450044,6.0,2.577817911047379,2.577817911047379
1.1300000000000001,1.988695473420606,39.86868906952989,6.0,2.5782397896237543,2.5782397896237543
1.1305,1.9883260369357436,39.878579876072926,6.0,2.5786612402214786,2.5786612402214786
1.131,1.9879567458219758,39.88846020156512,6.0,2.5790822630666193,2.5790822630666193
1.1315,1.9875876004160562,39.898330053441946,6.0,2.579502858385303,2.579502858385303
1.1320000000000001,1.9872186010537674,39.9081894391388,6.0,2.579923026403713,2.579923026403713
1.1325,1.9868497480699225,39.91803836609096,6.0,2.5803427673480885,2.5803427673480885
1.133,1.9864810417983643,39.92787684173363,6.0,2.5807620814447274,2.5807620814447274
1.1335,1.9861124825719656,39.93770487350191,6.0,2.5811809689199823,2.5811809689199823
1.1340000000000001,1.9857440707226286,39.94752246883082,6.0,2.5815994300002623,2.5815994300002623
1.1345,1.9853758065812863,39.95732963515527,6.0,2.5820174649120307,2.5820174649120307
1.135,1.9850076904779006,39.96712637991009,6.0,2.582435073881807,2.582435073881807
1.1355,1.984639722741464,39.97691271053001,6.0,2.5828522571361647,2.5828522571361647
1.1360000000000001,1.9842719036999983,39.98668863444967,6.0,2.58326901490173,2.58326901490173
1.1365,1.9839042336805557,39.99645415910361,6.0,2.5836853474051846,2.5836853474051846
1.137,1.9835367130092183,40.00620929192629,6.0,2.5841012548732634,2.5841012548732634
1.1375,1.9831693420110974,40.015954040352064,6.0,2.584516737532751,2.584516737532751
1.1380000000000001,1.9828021210103348,40.0256884118152,6.0,2.5849317956104887,2.5849317956104887
1.1385,1.9824350503301025,40.035412413749874,6.0,2.5853464293333666,2.5853464293333666
1.139,1.9820681302926013,40.04512605359017,6.0,2.585760638928328,2.585760638928328
1.1395,1.981701361219063,40.054829338770055,6.0,2.5861744246223664,2.5861744246223664
1.1400000000000001,1.9813347434297484,40.064522276723444,6.0,2.586587786642526,2.586587786642526
1.1405,1.980968277243949,40.074204874884124,6.0,2.5870007252159013,2.5870007252159013
1.141,1.9806019629799854,40.08387714068581,6.0,2.587413240569637,2.587413240569637
1.1415,1.9802358009552088,40.09353908156211,6.0,2.5878253329309278,2.5878253329309278
1.1420000000000001,1.9798697914859997,40.103190704946556,6.0,2.588237002527016,2.588237002527016
1.1425,1.9795039348877688,40.11283201827256,6.0,2.5886482495851926,2.5886482495851926
1.143,1.9791382314749568,40.12246302897346,6.0,2.5890590743327975,2.5890590743327975
1.1435,1.9787726815610338,40.132083744482514,6.0,2.589469476997219,2.589469476997219
1.1440000000000001,1.9784072854585004,40.14169417223285,6.0,2.5898794578058912,2.5898794578058912
1.1445,1.9780420434788866,40.15129431965753,6.0,2.5902890169862953,2.5902890169862953
1.145,1.9776769559327525,40.16088419418952,6.0,2.590698154765961,2.590698154765961
1.1455,1.9773120231296881,40.17046380326168,6.0,2.591106871372462,2.591106871372462
1.1460000000000001,1.9769472453783132,40.1800331543068,6.0,2.5915151670334184,2.5915151670334184
1.1465,1.9765826229862775,40.18959225475754,6.0,2.5919230419764956,2.5919230419764956
1.147,1.9762181562602608,40.19914111204651,6.0,2.5923304964294043,2.5923304964294043
1.1475,1.9758538455059724,40.2086797336062,6.0,2.5927375306198988,2.5927375306198988
1.1480000000000001,1.9754896910281516,40.218208126869015,6.0,2.5931441447757786,2.5931441447757786
1.1485,1.975125693130568,40.22772629926725,6.0,2.593550339124885,2.593550339124885
1.149,1.9747618521160208,40.237234258233144,6.0,2.5939561138951053,2.5939561138951053
1.1495,1.9743981682863387,40.2467320111988,6.0,2.5943614693143666,2.5943614693143666
1.1500000000000001,1.9740346419423807,40.25621956559627,6.0,2.5947664056106414,2.5947664056106414
1.1505,1.9736712733840356,40.265696928857466,6.0,2.595170923011942,2.595170923011942
1.151,1.9733080629102224,40.275164108414245,6.0,2.5955750217463227,2.5955750217463227
1.1515,1.9729450108188895,40.284621111698364,6.0,2.5959787020418807,2.5959787020418807
1.1520000000000001,1.9725821174070153,40.29406794614147,6.0,2.596381964126751,2.596381964126751
1.1525,1.9722193829706083,40.30350461917513,6.0,2.596784808229113,2.596784808229113
1.153,1.9718568078047067,40.312931138230816,6.0,2.5971872345771816,2.5971872345771816
1.1535,1.9714943922033787,40.32234751073991,6.0,2.5975892433992156,2.5975892433992156
1.154,1.9711321364597223,40.33175374413369,6.0,2.5979908349235097,2.5979908349235097
1.1545,1.970770040865865,40.341149845843354,6.0,2.598392009378398,2.598392009378398
1.155,1.9704081057129654,40.3505358233,6.0,2.598792766992256,2.598792766992256
1.1555,1.9700463312912109,40.35991168393463,6.0,2.5991931079934925,2.5991931079934925
1.156,1.9696847178898187,40.369277435178155,6.0,2.599593032610558,2.599593032610558
1.1565,1.9693232657970365,40.3786330844614,6.0,2.599992541071937,2.599992541071937
1.157,1.9689619753001417,40.387978639215085,6.0,2.600391633606153,2.600391633606153
1.1575,1.9686008466854417,40.39731410686984,6.0,2.6007903104417647,2.6007903104417647
1.158,1.968239880238273,40.40663949485622,6.0,2.6011885718073677,2.6011885718073677
1.1585,1.9678790762430032,40.41595481060467,6.0,2.6015864179315926,2.6015864179315926
1.159,1.967518434983029,40.425260061545515,6.0,2.601983849043104,2.601983849043104
1.1595,1.9671579567407773,40.434555255109046,6.0,2.602380865370604,2.602380865370604
1.16,1.9667976417977047,40.44384039872542,6.0,2.6027774671428276,2.6027774671428276
1.1605,1.9664374904342974,40.45311549982471,6.0,2.603173654588543,2.603173654588543
1.161,1.9660775029300723,40.462380565836895,6.0,2.603569427936552,2.603569427936552
1.1615,1.9657176795635758,40.47163560419186,6.0,2.6039647874156926,2.6039647874156926
1.162,1.9653580206123835,40.48088062231941,6.0,2.6043597332548316,2.6043597332548316
1.1625,1.964998526353102,40.490115627649246,6.0,2.6047542656828715,2.6047542656828715
1.163,1.9646391970613672,40.499340627610955,6.0,2.605148384928743,2.605148384928743
1.1635,1.9642800330118448,40.508555629634074,6.0,2.605542091221412,2.605542091221412
1.164,1.963921034478231,40.517760641148016,6.0,2.6059353847898743,2.6059353847898743
1.1645,1.9635622017332508,40.52695566958212,6.0,2.6063282658631577,2.6063282658631577
1.165,1.96320353504866,40.5361407223656,6.0,2.606720734670316,2.606720734670316
1.1655,1.9628450346952444,40.54531580692762,6.0,2.6071127914404384,2.6071127914404384
1.166,1.9624867009428189,40.55448093069721,6.0,2.6075044364026407,2.6075044364026407
1.1665,1.9621285340602286,40.56363610110335,6.0,2.6078956697860702,2.6078956697860702
1.167,1.9617705343153489,40.57278132557488,6.0,2.6082864918199,2.6082864918199
1.1675,1.9614127019750844,40.58191661154057,6.0,2.6086769027333325,2.6086769027333325
1.168,1.9610550373053703,40.59104196642912,6.0,2.6090669027556017,2.6090669027556017
1.1685,1.960697540571171,40.600157397669086,6.0,2.6094564921159638,2.6094564921159638
1.169,1.9603402120364817,40.609262912688976,6.0,2.609845671043706,2.609845671043706
1.1695,1.9599830519643262,40.61835851891718,6.0,2.6102344397681403,2.6102344397681403
1.17,1.9596260606167595,40.62744422378199,6.0,2.6106227985186066,2.6106227985186066
1.1705,1.959269238254865,40.63652003471165,6.0,2.611010747524471,2.611010747524471
1.171,1.958912585138758,40.645585959134245,6.0,2.611398287015124,2.611398287015124
1.1715,1.958556101527582,40.65464200447781,6.0,2.6117854172199815,2.6117854172199815
1.172,1.958199787679511,40.663688178170275,6.0,2.6121721383684857,2.6121721383684857
1.1725,1.9578436438517484,40.672724487639485,6.0,2.6125584506901016,2.6125584506901016
1.173,1.9574876703005284,40.68175094031318,6.0,2.61294435441432,2.61294435441432
1.1735,1.9571318672811147,40.69076754361901,6.0,2.613329849770654,2.613329849770654
1.174,1.9567762350478004,40.69977430498453,6.0,2.6137149369886403,2.6137149369886403
1.1745,1.956420773853909,40.70877123183722,6.0,2.61409961629784,2.61409961629784
1.175,1.9560654839517941,40.71775833160443,6.0,2.6144838879278334,2.6144838879278334
1.1755,1.9557103655928385,40.72673561171346,6.0,2.614867752108228,2.614867752108228
1.176,1.9553554190274551,40.73570307959148,6.0,2.6152512090686475,2.6152512090686475
1.1765,1.955000644505087,40.744660742665594,6.0,2.615634259038741,2.615634259038741
1.177,1.9546460422742071,40.753608608362796,6.0,2.6160169022481776,2.6160169022481776
1.1775,1.9542916125823182,40.76254668410999,6.0,2.6163991389266457,2.6163991389266457
1.178,1.9539373556759525,40.771474977333995,6.0,2.6167809693038557,2.6167809693038557
1.1785,1.9535832718006725,40.78039349546153,6.0,2.6171623936095365,2.6171623936095365
1.179,1.953229361201071,40.78930224591922,6.0,2.617543412073436,2.617543412073436
1.1795,1.9528756241207696,40.79820123613359,6.0,2.617924024925324,2.617924024925324
1.18,1.9525220608024212,40.807090473531105,6.0,2.6183042323949866,2.6183042323949866
1.1805,1.952168671487707,40.81596996553809,6.0,2.618684034712227,2.618684034712227
1.181,1.9518154564173393,40.8248397195808,6.0,2.619063432106869,2.619063432106869
1.1815,1.95146241583106,40.83369974308541,6.0,2.619442424808753,2.619442424808753
1.182,1.9511095499676407,40.84255004347798,6.0,2.6198210130477353,2.6198210130477353
1.1825,1.9507568590648827,40.85139062818448,6.0,2.6201991970536906,2.6201991970536906
1.183,1.9504043433596177,40.86022150463079,6.0,2.620576977056508,2.620576977056508
1.1835,1.950052003087707,40.869042680242714,6.0,2.6209543532860953,2.6209543532860953
1.184,1.9496998384840418,40.877854162445935,6.0,2.621331325972373,2.621331325972373
1.1845,1.949347849782543,40.88665595866607,6.0,2.6217078953452795,2.6217078953452795
1.185,1.9489960372161619,40.8954480763286,6.0,2.622084061634764,2.622084061634764
1.1855,1.9486444010168793,40.90423052285896,6.0,2.622459825070795,2.622459825070795
1.186,1.9482929414157057,40.913003305682466,6.0,2.62283518588335,2.62283518588335
1.1865,1.947941658642682,40.92176643222436,6.0,2.6232101443024254,2.6232101443024254
1.187,1.9475905529268789,40.93051990990976,6.0,2.623584700558026,2.623584700558026
1.1875,1.9472396244963963,40.93926374616372,6.0,2.6239588548801716,2.6239588548801716
1.188,1.9468888735783652,40.947997948411185,6.0,2.6243326074988955,2.6243326074988955
1.1885000000000001,1.946538300398945,40.95672252407702,6.0,2.6247059586442414,2.6247059586442414
1.189,1.9461879051833262,40.965437480585976,6.0,2.6250789085462642,2.6250789085462642
1.1895,1.945837688155729,40.97414282536273,6.0,2.6254514574350325,2.6254514574350325
1.19,1.9454876495394031,40.98283856583187,6.0,2.625823605540624,2.625823605540624
1.1905000000000001,1.9451377895566277,40.99152470941787,6.0,2.6261953530931264,2.6261953530931264
1.191,1.9447881084287133,41.00020126354511,6.0,2.626566700322639,2.626566700322639
1.1915,1.9444386063759989,41.0088682356379,6.0,2.62693764745927,2.62693764745927
1.192,1.9440892836178538,41.01752563312044,6.0,2.6273081947331374,2.6273081947331374
1.1925000000000001,1.9437401403726775,41.02617346341685,6.0,2.6276783423743684,2.6276783423743684
1.193,1.9433911768578993,41.034811733951145,6.0,2.628048090613097,2.628048090613097
1.1935,1.943042393289978,41.043440452147244,6.0,2.6284174396794686,2.6284174396794686
1.194,1.942693789884403,41.05205962542899,6.0,2.628786389803633,2.628786389803633
1.1945000000000001,1.9423453668556923,41.060669261220106,6.0,2.629154941215749,2.629154941215749
1.195,1.9419971244173955,41.06926936694425,6.0,2.6295230941459833,2.6295230941459833
1.1955,1.9416490627820906,41.07785995002497,6.0,2.6298908488245085,2.6298908488245085
1.196,1.9413011821613864,41.086441017885726,6.0,2.6302582054815016,2.6302582054815016
1.1965000000000001,1.940953482765921,41.09501257794989,6.0,2.630625164347149,2.630625164347149
1.197,1.9406059648053628,41.10357463764072,6.0,2.63099172565164,2.63099172565164
1.1975,1.9402586284884102,41.11212720438141,6.0,2.6313578896251695,2.6313578896251695
1.198,1.9399114740227912,41.12067028559503,6.0,2.631723656497938,2.631723656497938
1.1985000000000001,1.9395645016152632,41.1292038887046,6.0,2.6320890265001498,2.6320890265001498
1.199,1.9392177115318254,41.13772802089904,6.0,2.6324539999011445,2.6324539999011445
1.1995,1.9388711041514584,41.14624268897431,6.0,2.632818577048346,2.632818577048346
1.2,1.9385246796728375,41.15474790047608,6.0,2.63318275817691,2.63318275817691
1.2005000000000001,1.938178438281174,41.16324366299914,6.0,2.633546543513952,2.633546543513952
1.201,1.9378323801610864,41.17172998413564,6.0,2.633909933286769,2.633909933286769
1.2015,1.937486505496599,41.180206871475114,6.0,2.634272927722842,2.634272927722842
1.202,1.937140814471144,41.188674332604464,6.0,2.6346355270498316,2.6346355270498316
1.2025000000000001,1.9367953072675597,41.19713237510796,6.0,2.6349977314955786,2.6349977314955786
1.203,1.9364499840680915,41.205581006567236,6.0,2.6353595412881026,2.6353595412881026
1.2035,1.936104845054392,41.21402023456132,6.0,2.635720956655603,2.635720956655603
1.204,1.9357598904075204,41.222450066666575,6.0,2.636081977826453,2.636081977826453
1.2045000000000001,1.9354151203079422,41.230870510456775,6.0,2.636442605029206,2.636442605029206
1.205,1.9350705349355308,41.23928157350303,6.0,2.636802838492587,2.636802838492587
1.2055,1.9347261344695659,41.247683263373844,6.0,2.637162678445498,2.637162678445498
1.206,1.934381919088734,41.256075587635074,6.0,2.637522125117012,2.637522125117012
1.2065000000000001,1.9340378889711283,41.26445855384997,6.0,2.6378811787363765,2.6378811787363765
1.207,1.9336940442942498,41.272832169579125,6.0,2.638239839533009,2.638239839533009
1.2075,1.9333503852350051,41.281196442380526,6.0,2.638598107736496,2.638598107736496
1.208,1.9330069119697086,41.289551379809524,6.0,2.6389559835765977,2.6389559835765977
1.2085000000000001,1.9326636246740811,41.29789698941884,6.0,2.6393134672832392,2.6393134672832392
1.209,1.9323205235232503,41.30623327875855,6.0,2.639670559086512,2.639670559086512
1.2095,1.931977608691751,41.31456025537613,6.0,2.640027259216679,2.640027259216679
1.21,1.9316348803535246,41.3228779268164,6.0,2.640383567904164,2.640383567904164
1.2105000000000001,1.9312923386819192,41.33118630062158,6.0,2.6407394853795583,2.6407394853795583
1.211,1.9309499838496904,41.33948538433123,6.0,2.641095011873616,2.641095011873616
1.2115,1.9306078160290001,41.347775185482305,6.0,2.6414501476172525,2.6414501476172525
1.212,1.9302658353914173,41.35605571160911,6.0,2.641804892841548,2.641804892841548
1.2125000000000001,1.9299240421079176,41.36432697024333,6.0,2.642159247777741,2.642159247777741
1.213,1.929582436348884,41.37258896891403,6.0,2.6425132126572306,2.6425132126572306
1.2135,1.9292410182841058,41.38084171514763,6.0,2.6428667877115757,2.6428667877115757
1.214,1.9288997880827794,41.38908521646793,6.0,2.643219973172492,2.643219973172492
1.2145000000000001,1.9285587459135078,41.39731948039611,6.0,2.643572769271854,2.643572769271854
1.215,1.9282178919443014,41.405544514450696,6.0,2.6439251762416895,2.6439251762416895
1.2155,1.9278772263425772,41.413760326147596,6.0,2.644277194314184,2.644277194314184
1.216,1.9275367492751587,41.421966923000106,6.0,2.644628823721676,2.644628823721676
1.2165,1.9271964609082768,41.43016431251886,6.0,2.644980064696658,2.644980064696658
1.217,1.9268563614075687,41.438352502211906,6.0,2.6453309174717754,2.6453309174717754
1.2175,1.9265164509380794,41.44653149958461,6.0,2.6456813822798226,2.6456813822798226
1.218,1.9261767296642596,41.45470131213975,6.0,2.6460314593537464,2.6460314593537464
1.2185,1.9258371977499678,41.462861947377455,6.0,2.6463811489266433,2.6463811489266433
1.219,1.9254978553584685,41.471013412795244,6.0,2.6467304512317584,2.6467304512317584
1.2195,1.925158702652434,41.47915571588798,6.0,2.647079366502483,2.647079366502483
1.22,1.9248197397939428,41.48728886414791,6.0,2.647427894972356,2.647427894972356
1.2205,1.9244809669444805,41.49541286506466,6.0,2.6477760368750642,2.6477760368750642
1.221,1.924142384264939,41.50352772612521,6.0,2.6481237924444354,2.6481237924444354
1.2215,1.9238039919156185,41.511633454813925,6.0,2.648471161914444,2.648471161914444
1.222,1.9234657900562244,41.51973005861254,6.0,2.6488181455192077,2.6488181455192077
1.2225,1.92312777884587,41.52781754500015,6.0,2.6491647434929844,2.6491647434929844
1.223,1.922789958443075,41.53589592145322,6.0,2.6495109560701744,2.6495109560701744
