t,x,y,z,delta_norm
3.3000000000000003,-9.012982424739379,-10.626575424495076,25.439240847873602,1.5775613924598442e-08
3.305,-9.093162328769635,-10.685999139343773,25.58149680720974,1.5952438112223098e-08
3.31,-9.17218515639015,-10.739520789887031,25.728645228647054,1.6114425469708904e-08
3.315,-9.249812782302028,-10.78682752080054,25.880320743970273,1.6260443819365602e-08
3.3200000000000003,-9.325803422624633,-10.827618687491839,26.036127585871114,1.6389351512437637e-08
3.325,-9.399912440037689,-10.861607941856205,26.19564059905663,1.6500522581551904e-08
3.33,-9.471893825320823,-10.888531281133288,26.35840614781482,1.6592631155566574e-08
3.335,-9.541497492261914,-10.908141350934288,26.523937726815912,1.6665181562938453e-08
3.34,-9.608476575927275,-10.920220490972737,26.691725890283564,1.671818379055425e-08
3.345,-9.672588146344687,-10.924582226200204,26.861239208027552,1.6751572464865683e-08
3.35,-9.733593208503368,-10.92107126680631,27.031924265443745,1.6765197796300562e-08
3.355,-9.791256702355957,-10.90956350822084,27.203205663518986,1.6758877261582675e-08
3.36,-9.845350210736056,-10.88997019893379,27.374493167188707,1.6733654241447666e-08
3.365,-9.895650253310372,-10.862240135472966,27.545177974876296,1.668888137155376e-08
3.37,-9.941942284425025,-10.826361151567651,27.714639988752175,1.6626099265139095e-08
3.375,-9.984025282243438,-10.782364028773165,27.88225858017503,1.6546703801169872e-08
3.38,-10.02171174874632,-10.730322496470864,28.047412589691763,1.645192809381571e-08
3.3850000000000002,-10.054827709731672,-10.67035323186814,28.209480327037515,1.6342870917981976e-08
3.39,-10.083213664153979,-10.602615156557091,28.367843804956138,1.6221540080540628e-08
3.395,-10.106725799243435,-10.527310357060182,28.52189601422836,1.6088916315788698e-08
3.4,-10.125236293551085,-10.444685041346373,28.67103745396025,1.59473818268183e-08
3.4050000000000002,-10.13863845228577,-10.355024561581335,28.81469398969557,1.5799639696908375e-08
3.41,-10.146846939756694,-10.258653196913484,28.952317767263683,1.5648082887079208e-08
3.415,-10.149797779373435,-10.155934153473929,29.0833872127796,1.549477184569439e-08
3.42,-10.147448345909245,-10.047268226062045,29.20740817655836,1.534207981716044e-08
3.4250000000000003,-10.13977724254847,-9.933085043360922,29.323922207009268,1.5192133777260058e-08
3.43,-10.1267853682319,-9.813849833078635,29.432502240551152,1.5047118485872707e-08
3.435,-10.108497001049233,-9.690049069358816,29.532764447959547,1.490986924117447e-08
3.44,-10.084959852352341,-9.56218781505802,29.624370430498512,1.478269476624653e-08
3.4450000000000003,-10.056245066755274,-9.430789721745692,29.707027219920654,1.4667272575016848e-08
3.45,-10.022447144745044,-9.296396741619837,29.780487273177442,1.4564846191343028e-08
3.455,-9.983680877126734,-9.159556951662061,29.844548127788773,1.4477033323937254e-08
3.46,-9.940083380683582,-9.020827920624532,29.899053171476893,1.4404227412737853e-08
3.465,-9.891811870041279,-8.880766303597682,29.94389301305149,1.43475694779108e-08
3.47,-9.83904191247753,-8.739921314440062,29.979005550660595,1.4307527997559083e-08
3.475,-9.781967427922073,-8.59883472577839,30.00437597179057,1.4283860268141518e-08
3.48,-9.72080061816576,-8.4580407436295,30.02003664508461,1.4275719092177741e-08
3.485,-9.655767817111437,-8.31805789822343,30.026059944626677,1.4282567036356673e-08
3.49,-9.58711061768383,-8.179388845402574,30.022558893595676,1.4302863332113906e-08
3.495,-9.515082202735101,-8.042514735428847,30.009684424249468,1.433562709038523e-08
3.5,-9.439944750923091,-7.907890924994049,29.987621957702917,1.4379458578747824e-08
3.505,-9.36196943671134,-7.775946977219919,29.956591403927895,1.443253602922073e-08
3.5100000000000002,-9.281435989236797,-7.647086417010324,29.916846199186995,1.4492911204185543e-08
3.515,-9.198628558480841,-7.521684078938265,29.868662936592244,1.4558734019305126e-08
3.52,-9.113836853079487,-7.400086231469771,29.81234418909369,1.4628079377836232e-08
3.525,-9.027351066762545,-7.282608169875627,29.748211241772676,1.4699362018356355e-08
3.5300000000000002,-8.939460813214962,-7.16953367835363,29.67660210398092,1.4770921363590924e-08
3.535,-8.850455126076852,-7.061115030028624,29.597871509340518,1.4840984593703745e-08
3.54,-8.760621327049607,-6.957573915181536,29.512387886955693,1.4908059476075076e-08
3.545,-8.670242722789801,-6.859103611881382,29.42052608782649,1.497060666334156e-08
3.5500000000000003,-8.579598402195423,-6.765868275446156,29.32266942782988,1.5027456000662462e-08
3.555,-8.488959866712117,-6.67800495655573,29.219203110180064,1.5077634544553965e-08
3.56,-8.398590913070135,-6.595623685275034,29.110513952676698,1.5120227184366715e-08
3.565,-8.308747633245945,-6.518807471176653,28.99699038758515,1.5154344769699102e-08
3.5700000000000003,-8.219677346525783,-6.44761606922988,28.87901880609031,1.517940440689077e-08
3.575,-8.131618098255178,-6.382088107465149,28.756981712535374,1.519472541447933e-08
3.58,-8.0447978287236,-6.322241739588478,28.631257297221953,1.519998770677994e-08
3.585,-7.959433243347318,-6.268077765812738,28.502216403574696,1.519497619768359e-08
3.59,-7.875729812669384,-6.21957963285765,28.370222528141287,1.5179581630324004e-08
3.595,-7.793881772359639,-6.176713433949779,28.23563182059242,1.5153749611128925e-08
3.6,-7.714072131113375,-6.139431956298385,28.09879181487668,1.511746961593015e-08
3.605,-7.636472555685477,-6.107677508076188,27.960040878642243,1.50708227550748e-08
3.61,-7.561243364438511,-6.081381321775282,27.819708559349813,1.501398427407912e-08
3.615,-7.4885335782092435,-6.060467214234975,27.67811436682808,1.4947231216377556e-08
3.62,-7.418480920332983,-6.044851589368754,27.53556777237883,1.4870927040496491e-08
3.625,-7.351211816643543,-6.034443438164283,27.392368208776865,1.4785517779455662e-08
3.63,-7.286841579522659,-6.029145012993992,27.248805176748405,1.4691405905695851e-08
3.6350000000000002,-7.225475761698699,-6.028857587496487,27.105159270619467,1.4588976446161299e-08
3.64,-7.1672094470592285,-6.0334785408785905,26.961702096108798,1.4478714554691842e-08
3.645,-7.112128499352234,-6.042903894930733,26.818696771851965,1.4361101443107807e-08
3.65,-7.060309815722149,-6.057029091838778,26.67639805075941,1.423670571504452e-08
3.6550000000000002,-7.011821326709849,-6.075748994184026,26.535052320016412,1.4106162004250115e-08
3.66,-6.966721996252665,-6.098957884943203,26.39489760108316,1.3970180972532259e-08
3.665,-6.925061889045931,-6.126549545909828,26.25616363306026,1.3829458826176809e-08
3.67,-6.886884338860309,-6.158420211053491,26.1190745953893,1.3684468693536749e-08
3.6750000000000003,-6.852225614109907,-6.194468267504993,25.983848602884787,1.3535974265625897e-08
3.68,-6.821115473498331,-6.234593221825723,25.850698111642483,1.3384633428486735e-08
3.685,-6.793577815310473,-6.278696220987541,25.719830689373776,1.3231161863097575e-08
3.69,-6.769630677412524,-6.326680052372762,25.591449015405743,1.3076361754763992e-08
3.6950000000000003,-6.749286237251967,-6.378449143774163,25.465750880681142,1.2921113885778732e-08
3.7,-6.732550811857589,-6.433909563394968,25.342929187758422,1.2766363514951017e-08
3.705,-6.719424857839464,-6.492969019848872,25.223171950811683,1.2613129322785805e-08
3.71,-6.709904205505439,-6.55553627953206,25.106664079748636,1.2462040683754422e-08
3.715,-6.703982634711201,-6.6215224702075925,24.993589904983395,1.2314150685875928e-08
3.72,-6.701649975404139,-6.690840063397852,24.88413067909215,1.2170431769228773e-08
3.725,-6.702892272369044,-6.763400810421358,24.77846548867245,1.2031891496665496e-08
3.73,-6.707691790213082,-6.839115734551967,24.676771263627096,1.1899599077710072e-08
3.735,-6.716027013365799,-6.917895131018843,24.57922277716417,1.1774684121524993e-08
3.74,-6.727872646079115,-6.999648567006473,24.485992645797012,1.1658336783887295e-08
3.745,-6.743199612427329,-7.084284881654639,24.397251329344268,1.1551787601682101e-08
3.75,-6.761975056307117,-7.1717121860584605,24.31316713092983,1.1456322495882795e-08
3.755,-6.784163070899728,-7.261836134504676,24.233906580625373,1.1372864004788502e-08
3.7600000000000002,-6.8097275631213785,-7.354557012781894,24.159637339558433,1.130249336226053e-08
3.765,-6.838629260170249,-7.449773615120698,24.090526368399786,1.1246349186757643e-08
3.77,-6.870825128094979,-7.54737904012798,24.026738150481552,1.1205436550324808e-08
3.775,-6.906268412696759,-7.6472604694286,23.96843467723616,1.118068843198019e-08
3.7800000000000002,-6.94490863952934,-7.749299167665395,23.91577544819635,1.1172965647980938e-08
3.785,-6.986691613899013,-7.853370482499149,23.868917470995164,1.118302959832745e-08
3.79,-7.031559420864639,-7.959343844608645,23.828015261365962,1.1211558402201726e-08
3.795,-7.07945039522328,-8.06708244033821,23.793220551435244,1.1259015328391108e-08
3.8000000000000003,-7.130299448800004,-8.176438366818362,23.764680439113366,1.1325420227980834e-08
3.805,-7.184038602462173,-8.287255450619655,23.742542496449786,1.1410932416885832e-08
3.81,-7.240594759795286,-8.399367594563119,23.726948579411037,1.1515413366333602e-08
3.815,-7.299889373573941,-8.51259768831034,23.718033247398587,1.1638526832697678e-08
3.8200000000000003,-7.3618384457618395,-8.626757608363492,23.715923763248853,1.1779766772874396e-08
3.825,-7.426352527511768,-8.74164821806529,23.720740093233186,1.1938482646233857e-08
3.83,-7.493336719165631,-8.857059367599053,23.73259490705789,1.2113902933289262e-08
3.835,-7.5626906513072925,-8.972769883054168,23.751593409469088,1.2305153557076987e-08
3.84,-7.634307690659706,-9.088545554238618,23.777827690376533,1.2510813911629632e-08
3.845,-7.70807502580846,-9.204136328689879,23.811384079989658,1.2729628774849393e-08
3.85,-7.7838726367189395,-9.319279338993145,23.852336253991428,1.29602317196268e-08
3.855,-7.861572808881318,-9.433699371637335,23.900740804069986,1.3201131891045144e-08
3.86,-7.941040133310527,-9.547108867015062,23.956637237918635,1.34507560292956e-08
3.865,-8.022131506546273,-9.65920791942264,24.02004797923584,1.3707487292133233e-08
3.87,-8.10469613065301,-9.769684277060055,24.090978367725228,1.3969695345243088e-08
3.875,-8.188575518611339,-9.878213396402987,24.169416590264284,1.4235806268633568e-08
3.88,-8.273603328373628,-9.98446160095389,24.255327144119136,1.4503890736884636e-08
3.8850000000000002,-8.359603090453433,-10.088078261141586,24.348654351301178,1.4771918821953943e-08
3.89,-8.446389493668006,-10.188703061049292,24.449318484193807,1.5038282432353842e-08
3.895,-8.533769097799066,-10.285970909364654,24.557211015470582,1.5301298609974238e-08
3.9,-8.621540333592781,-10.379511939379709,24.6721946180952,1.5559237803921915e-08
3.9050000000000002,-8.709493502759768,-10.468951508990903,24.794103165321527,1.58103641342965e-08
3.91,-8.79741077797507,-10.553910200699057,24.922741730693524,1.605297601461211e-08
3.915,-8.885066609177882,-10.634005566757898,25.05788614500387,1.62856556434876e-08
3.92,-8.972228049139673,-10.708859086168378,25.19927816707114,1.6506273326914593e-08
3.9250000000000003,-9.05865166468559,-10.778087008805471,25.346625665216987,1.671329901789755e-08
3.93,-9.144088997911242,-10.841316418560577,25.499602723187266,1.6905618884153455e-08
3.935,-9.228287252086114,-10.898187564434608,25.65784939239589,1.7082057605770404e-08
3.94,-9.310989291653524,-10.948353860537972,25.820971691924782,1.7241368157610653e-08
3.9450000000000003,-9.391933642230637,-10.991481886090575,25.98854160852392,1.7382300633616302e-08
3.95,-9.470855261936194,-11.02725344784718,26.160098039415846,1.7504160501751263e-08
3.955,-9.54748735588545,-11.055375045109637,26.335147846265336,1.760548640891131e-08
3.96,-9.621558345459919,-11.075571580122615,26.51316098255168,1.7685712774342295e-08
3.9650000000000003,-9.692799802076408,-11.087600778698368,26.693581301392506,1.7744885161005433e-08
3.97,-9.760947334468637,-11.091255093833103,26.87582773295196,1.7782929277806767e-08
3.975,-9.825740588687276,-11.086361705706972,27.059294284440817,1.7799658254986772e-08
3.98,-9.886923263351765,-11.072782539404288,27.24335007809025,1.7794923907068618e-08
3.985,-9.94424635217017,-11.050419632518365,27.427347890617337,1.776964573837051e-08
3.99,-9.997465771547214,-11.019216787529478,27.610618470531957,1.7723293079627827e-08
3.995,-10.046347948578617,-10.979162311081733,27.79248165479134,1.7657584146936124e-08
4.0,-10.0906740314029,-10.930292761261542,27.972256301930823,1.757403789319462e-08
4.005,-10.13023988920135,-10.87269294759764,28.149260292063786,1.7473939417751596e-08
4.01,-10.164856112198033,-10.806495931061072,28.322810526881664,1.7358371424041917e-08
4.015,-10.194349634685409,-10.731882039302635,28.492230214507455,1.722980988536087e-08
4.0200000000000005,-10.218564108084898,-10.649081347361241,28.65685222837442,1.708895278399052e-08
4.025,-10.237362164001704,-10.558372253260883,28.81602223605854,1.6938776796026852e-08
4.03,-10.250629938541383,-10.460077185263108,28.96911489747005,1.6782166596204956e-08
4.035,-10.258277112103226,-10.354562567172811,29.115534023736128,1.6621600376579357e-08
4.04,-10.260236909380257,-10.242238818338231,29.254712577200916,1.6459127951769252e-08
4.045,-10.256466102208064,-10.123556226765821,29.386116344474488,1.6297749531385693e-08
4.05,-10.246945163704735,-9.998999661763754,29.509250264134113,1.6139090756590563e-08
4.055,-10.23167982088639,-9.86909046218636,29.623657569622114,1.5986139274360827e-08
4.0600000000000005,-10.210701838390916,-9.734371790399628,29.728931844714594,1.5841832047549882e-08
4.065,-10.184069029208677,-9.595408088882815,29.824717480044605,1.5708442414724542e-08
4.07,-10.151865254682498,-9.452785080228288,29.910709673102275,1.5587469615393537e-08
4.075,-10.114199467843195,-9.307105963579595,29.986654380921074,1.548066499316851e-08
4.08,-10.071203196262296,-9.158978928037634,30.052348347137382,1.538888953941195e-08
4.085,-10.023032968486403,-9.009021815031403,30.10764073425615,1.531327679456999e-08
4.09,-9.969866277680778,-8.857845728518594,30.152433805844247,1.5254832559502117e-08
4.095,-9.91190124209909,-8.706053723530571,30.186682931026294,1.5213770298343132e-08
4.1,-9.8493566050834,-8.55424080617237,30.210396584484684,1.5189451547018353e-08
4.105,-9.782469923936372,-8.402990412966457,30.223633337616263,1.518135559198342e-08
4.11,-9.711494096582596,-8.252865614284891,30.226494635496934,1.5188144942249902e-08
4.115,-9.636698264836536,-8.104410351634233,30.21912808326004,1.5208782399419128e-08
4.12,-9.558362161791377,-7.958140031758432,30.201720457608168,1.524203529011984e-08
4.125,-9.476775876978293,-7.8145411118125985,30.174497366273503,1.5286175063649598e-08
4.13,-9.392239817659839,-7.674071077360429,30.137723166315098,1.5339040881235554e-08
4.135,-9.305060928540197,-7.5371560014670855,30.09169193258748,1.53989053865343e-08
4.14,-9.215552507958392,-7.404189556880621,30.036725678330598,1.5463461529582967e-08
4.1450000000000005,-9.124030258732649,-7.275531152441677,29.97317008899197,1.5531072134799816e-08
4.15,-9.030809592591062,-7.151504541476114,29.901389651701244,1.5599980896722945e-08
4.155,-8.936205630171498,-7.032397821794877,29.82176765527013,1.5668293362293368e-08
4.16,-8.840532465219287,-6.918464008828529,29.734704247511115,1.5734274100390803e-08
4.165,-8.744100080250911,-6.809923656282154,29.64060710361672,1.5796286065145473e-08
4.17,-8.647214519908282,-6.706964036094911,29.539893798927256,1.5852961309287123e-08
4.175,-8.550173874087669,-6.60974142930476,29.432984389055306,1.590321120730323e-08
4.18,-8.453267918430626,-6.5183813735246625,29.320300593478972,1.5946017028228857e-08
4.1850000000000005,-8.35677811432396,-6.432978662942568,29.20226579554184,1.5980382434378253e-08
4.19,-8.260976508599684,-6.35360109715196,29.07930133988272,1.6005598902730147e-08
4.195,-8.166124938177305,-6.2802923679978315,28.951823747373524,1.6020913729448737e-08
4.2,-8.072474187739802,-6.213072682561588,28.820244490196536,1.6025924773932574e-08
4.205,-7.980262660801007,-6.151942422651641,28.68496649197483,1.6020378957805307e-08
4.21,-7.889716378988589,-6.096882147046805,28.546384125577593,1.6004126637020716e-08
4.215,-7.801048982103505,-6.047852614435444,28.40488320575019,1.597708019241067e-08
4.22,-7.71446168144204,-6.00480024720007,28.260839258677358,1.5939188734746943e-08
4.225,-7.630143037991365,-5.9676585171338425,28.11461734494096,1.589053333984867e-08
4.23,-7.548269007912718,-5.93634923349142,27.966571906470996,1.583126544870614e-08
4.235,-7.469002980319286,-5.910785781975213,27.81704574849461,1.5761674063563256e-08
4.24,-7.392495777276117,-5.890873124735361,27.66637003953591,1.5682137307802047e-08
4.245,-7.31888565380018,-5.876507800369743,27.5148643114161,1.559313423125258e-08
4.25,-7.248298785471866,-5.867579861965999,27.362836770148345,1.5494987030579914e-08
4.255,-7.1808503169770965,-5.8639783772283725,27.210585258125818,1.538817540957431e-08
4.26,-7.116643834901177,-5.865588016324164,27.058397099472927,1.527313913718387e-08
4.265,-7.055772851043611,-5.872292817786222,26.906549867021333,1.5150378789306115e-08
4.2700000000000005,-6.998320877702752,-5.88397643663878,26.755311424212294,1.5020478408876927e-08
4.275,-6.9443614276758545,-5.90052214439745,26.60493992509679,1.4884117516895371e-08
4.28,-6.893958014259007,-5.921812829069231,26.455683814335355,1.4742047381224778e-08
4.285,-6.847164825403858,-5.947731908126871,26.30778268920645,1.459477939717421e-08
4.29,-6.804029012942363,-5.978167072128883,26.16147024502199,1.4442966896136752e-08
4.295,-6.764589385110904,-6.013007497662227,26.016972322626184,1.4287270132750305e-08
4.3,-6.728878177107471,-6.0521447983367,25.874508960588273,1.41283268187977e-08
4.305,-6.696921202724244,-6.095473185742654,25.73429458376208,1.3966859653149473e-08
4.3100000000000005,-6.6687378543475955,-6.142889469451008,25.596538003285985,1.3803683545714045e-08
4.315,-6.644341102958104,-6.194293057013206,25.461442416583036,1.3639691858475935e-08
4.32,-6.62373749813053,-6.249585953961275,25.32920540736079,1.3475861462962328e-08
4.325,-6.606927568322585,-6.308672551882711,25.200019640647444,1.3312943598847638e-08
4.33,-6.593909076435796,-6.371460055273524,25.07407699783889,1.3151703268020096e-08
4.335,-6.584676084788295,-6.437859421958082,24.951565828329507,1.2993145223203094e-08
4.34,-6.579218733402858,-6.507782330195081,24.832672134863365,1.2838176889214968e-08
4.345,-6.577523364266092,-6.581140926389746,24.717579896551218,1.2687771865042405e-08
4.3500000000000005,-6.579572521328435,-6.657847825093848,24.606471068870512,1.2543012513386061e-08
4.355,-6.585344950504152,-6.737816109005646,24.49952558366543,1.2405030157512709e-08
4.36,-6.594815599671335,-6.82095932896997,24.396921349146805,1.2275063794378354e-08
4.365,-6.607955618671909,-6.907191503978165,24.298834249892167,1.2154395995517955e-08
4.37,-6.624732470106284,-6.996426843337777,24.205438228100608,1.2044236852149332e-08
4.375,-6.6451131368417595,-7.088574885473811,24.116908090345202,1.1945365547211368e-08
4.38,-6.669063348791435,-7.183544648801562,24.033419665110063,1.1859185956415415e-08
4.385,-6.696545235029128,-7.28124178965001,23.955147322910708,1.1786811166584546e-08
4.39,-6.727517547758459,-7.381566877466756,23.882264014038974,1.1729342767536824e-08
4.3950000000000005,-6.761935662312862,-7.484415394818054,23.814941268563008,1.1687845160723084e-08
4.4,-6.799751577155558,-7.589677737388723,23.753349196327324,1.1663350144479838e-08
4.405,-6.84091391387959,-7.697239213982269,23.697656486952724,1.1656844545755896e-08
4.41,-6.885367917207806,-7.806980046520804,23.648030409836338,1.1669248712400268e-08
4.415,-6.9330555273281105,-7.918772154025739,23.604635475735634,1.1700881919427063e-08
4.42,-6.9839166822491725,-8.032477366803693,23.567636223007995,1.1752320280346764e-08
4.425,-7.037887470502933,-8.147950039888412,23.537195988601503,1.1823845763278145e-08
4.43,-7.094898885444622,-8.265033357146857,23.513472749364052,1.1915524916335268e-08
4.4350000000000005,-7.154876822442679,-8.383559309556889,23.4966191058676,1.2027236536539448e-08
4.44,-7.21774207887871,-8.503348695207187,23.48678228240821,1.2158713079420704e-08
4.445,-7.283410354147553,-8.624211119297373,23.484104127005995,1.2309557175364492e-08
4.45,-7.351792249657233,-8.74594499413793,23.48872111140516,1.2479261213675345e-08
4.455,-7.422792704609185,-8.86833607400727,23.500761064174334,1.2666784895726169e-08
4.46,-7.496310740878909,-8.991153436316127,23.52034427516051,1.2871053033285205e-08
4.465,-7.572239191306459,-9.11415206734858,23.54758555527673,1.3090939951732956e-08
4.47,-7.650463067489832,-9.237072454336133,23.5825848693692,1.3325108979587275e-08
4.4750000000000005,-7.730859533649251,-9.3596405541971,23.625427178100793,1.3572099146099941e-08
4.48,-7.8132979066271115,-9.481567793536522,23.676182437951038,1.3830380876510732e-08
4.485,-7.897639655888067,-9.602551068646298,23.73490560121615,1.4098391633007824e-08
4.49,-7.98373840351897,-9.722272745505094,23.801636616009002,1.437458642570864e-08
4.495,-8.07143970602138,-9.84040187460992,23.87639681079174,1.4657212584907749e-08
4.5,-8.16057924355303,-9.956590693060138,23.959185170715624,1.4944032255981723e-08
4.505,-8.250982784438934,-10.070473593699997,24.049983489751998,1.5233333812718463e-08
4.51,-8.3424667164956,-10.181675416915626,24.14874534568241,1.5523323216060866e-08
4.515,-8.434838049819227,-10.28981169327906,24.255395674292227,1.5812136731164137e-08
4.5200000000000005,-8.527894416785706,-10.394488643548256,24.369830769370665,1.6097887380555535e-08
4.525,-8.621424072050562,-10.495303178667028,24.491918282710696,1.6378713895635352e-08
4.53,-8.71520589254991,-10.591842899769095,24.621497224107614,1.665282034928294e-08
4.535,-8.80901030004707,-10.68369295702165,24.758373657461618,1.6918540963291587e-08
4.54,-8.902595866468959,-10.770429964297596,24.902317595131546,1.717328110425238e-08
4.545,-8.995711648495558,-10.851627982289884,25.053064030309095,1.7415730231790134e-08
4.55,-9.088100010036277,-10.926869354917551,25.210310030400823,1.7644445705139217e-08
4.555,-9.179496622229951,-10.995744709325718,25.373714737028145,1.7857926443768687e-08
4.5600000000000005,-9.269630463444862,-11.05785295588561,25.542899366027378,1.805460851091752e-08
4.565,-9.358223819278663,-11.112801288194495,25.717447207449602,1.8232961917166772e-08
4.57,-9.44499445961513,-11.160212912842582,25.896904909271193,1.8392269762976306e-08
4.575,-9.52965333769973,-11.199728189060181,26.080777299538273,1.8530229334264693e-08
4.58,-9.611907259845534,-11.231007506691293,26.2685308685241,1.864658670114489e-08
4.585,-9.69146442077003,-11.253744175388569,26.45959949319242,1.87409864449287e-08
4.59,-9.76803441867286,-11.267664465514475,26.65338445085777,1.8812932785670525e-08
4.595,-9.84132825523583,-11.2725276081413,26.849254419185492,1.8861800739861617e-08
4.6000000000000005,-9.911059071935803,-11.268127081922499,27.0465471139317,1.888767502618599e-08
4.605,-9.976945336530168,-11.254300124576183,27.24457662238646,1.8890010051705583e-08
4.61,-10.038707981812184,-11.230924715815636,27.442625784443532,1.886918135562949e-08
4.615,-10.096079688220088,-11.19792919895218,27.639965149207992,1.8826571536561563e-08
4.62,-10.148806191051161,-11.155294011399675,27.835855783156934,1.876328986547327e-08
4.625,-10.196646280461714,-11.10305168467453,28.02954927013947,1.868018791218372e-08
4.63,-10.239372134533195,-11.041286841061687,28.22028892288836,1.857860504676251e-08
4.635,-10.276772585110603,-10.970138134823268,28.4073230897908,1.845991607352018e-08
4.64,-10.308651240143668,-10.889800998477186,28.589897019431223,1.832567701913234e-08
4.6450000000000005,-10.33483405560086,-10.800524553841575,28.767274590760834,1.817897339694961e-08
4.65,-10.355171006125037,-10.702611166819645,28.938743821704648,1.802244453088476e-08
4.655,-10.369536085033474,-10.596416447399598,29.10361686916166,1.7858293842613498e-08
4.66,-10.37782739612169,-10.482348490938092,29.261230978988454,1.7688963603795305e-08
4.665,-10.379968131069653,-10.360859759696645,29.410960414674733,1.751703729810652e-08
4.67,-10.375906982445251,-10.23245336631359,29.55221160410652,1.734488759554699e-08
4.675,-10.365621237998043,-10.097668471008346,29.684439302704284,1.717619578397553e-08
4.68,-10.34911733129484,-9.957076528009855,29.80715094232453,1.701396076930392e-08
4.6850000000000005,-10.326430841719699,-9.811281285556564,29.919906631259824,1.6860408467484208e-08
4.69,-10.29762626413784,-9.660917561522723,30.022319382446526,1.6717569227872168e-08
4.695,-10.262794450098474,-9.506636225958554,30.11405815207384,1.658750983782076e-08
4.7,-10.222055117628203,-9.349109943368163,30.194848178803692,1.647165594501059e-08
4.705,-10.175554292472919,-9.189015475962012,30.264475111366995,1.6372118914015364e-08
4.71,-10.123463427745431,-9.027028865984644,30.322785939432954,1.6290110049182565e-08
4.715,-10.06597940392547,-8.863825435714674,30.36968899360905,1.622584027766209e-08
4.72,-10.003323620922716,-8.700077635867586,30.405152694859602,1.617926272451429e-08
4.7250000000000005,-9.935737347521991,-8.536441926262675,30.4291980838178,1.61499108731534e-08
4.73,-9.863483891316019,-8.373561442535603,30.44190235902873,1.613710937958471e-08
4.735,-9.786842413214131,-8.212053049180813,30.443392766674954,1.614023323612901e-08
4.74,-9.706107096468477,-8.052505527720161,30.4338456014077,1.6157950623681998e-08
4.745,-9.621587146674,-7.8954795767028845,30.413486206346874,1.618819205032362e-08
4.75,-9.533603511368351,-7.741504488119232,30.382581591110434,1.6229442067630778e-08
4.755,-9.442487042212406,-7.591074873471374,30.341434539523938,1.6279181582130002e-08
4.76,-9.348575742479715,-7.444648801692991,30.290382035213007,1.633574588377682e-08
4.765,-9.252210513549512,-7.302644351215042,30.229787999478056,1.6397251411805338e-08
4.7700000000000005,-9.153735152641925,-7.165439607945699,30.16004328681266,1.646153835919739e-08
4.775,-9.053495535231193,-7.033372962208648,30.08156359439309,1.6526523838129757e-08
4.78,-8.951835827630925,-6.906744453471239,29.994778344154536,1.6590241488103886e-08
4.785,-8.849098504990875,-6.785815170293269,29.90013275365905,1.66509789051115e-08
4.79,-8.745619430188135,-6.6708086199108045,29.798079064077747,1.6707349504799725e-08
4.795,-8.641727377258896,-6.561910887587627,29.68907549624271,1.6757976190229057e-08
4.8,-8.537744008986758,-6.459270687127145,29.573586186644505,1.6801492921852966e-08
4.805,-8.433981897720852,-6.363004146304988,29.452074963521998,1.6836863546343378e-08
4.8100000000000005,-8.330744052310811,-6.273195828843229,29.32500386167822,1.686304022113558e-08
4.815,-8.228321819063794,-6.189901549333033,29.19283018683563,1.6879397792886987e-08
4.82,-8.12699359992442,-6.113150941703075,29.056003383626617,1.688544621280982e-08
4.825,-8.027024852474842,-6.042947459219598,28.914965035593628,1.6880812496642033e-08
4.83,-7.928668023396993,-5.979269277782448,28.770148453736915,1.686517180637324e-08
4.835,-7.832161877840067,-5.922077113241118,28.621975088261404,1.6838329645874915e-08
4.84,-7.7377313925225435,-5.871312161195368,28.470855774613472,1.680020493004756e-08
4.845,-7.64558731335383,-5.826901641346705,28.31718855925964,1.675086965550872e-08
4.8500000000000005,-7.55592606982935,-5.788760011999828,28.1613581665798,1.6690548857361874e-08
4.855,-7.46892977503061,-5.756788970062647,28.003735998867317,1.661956776056202e-08
4.86,-7.384766331674811,-5.73087803319667,27.844680158565325,1.653824345546714e-08
4.865,-7.3035904637546745,-5.710911891112739,27.684535696039543,1.6446871346841854e-08
4.87,-7.2255430936263405,-5.696767983759801,27.523634788667916,1.6345875006698786e-08
4.875,-7.150752677848252,-5.6883202214969515,27.36229726053537,1.623565070458768e-08
4.88,-7.07933553508469,-5.6854403980013055,27.20083066392725,1.611671656094839e-08
4.885,-7.0113958461057715,-5.687998190268001,27.039530279329323,1.5989707399490522e-08
4.89,-6.947025653787455,-5.695861158610197,26.87867911542778,1.5855356189598538e-08
4.8950000000000005,-6.886305616410824,-5.708896180395537,26.71854881479996,1.5714096687736882e-08
4.9,-6.829307004334703,-5.726974223085855,26.559402274997538,1.5566591469963534e-08
4.905,-6.776090582840851,-5.749966945192857,26.40149210331511,1.5413415002601794e-08
4.91,-6.726708807705009,-5.777749013426181,26.245062890181924,1.525513749406968e-08
4.915,-6.681205964936156,-5.810198318731806,26.090351366990692,1.5092426325984806e-08
4.92,-6.63961817077651,-5.847195976292051,25.937586406097605,1.4926063218127565e-08
4.925,-6.601973371701519,-5.888626325525576,25.786989020822315,1.4756910286175715e-08
4.93,-6.568291362644355,-5.934376930551964,25.638772398400334,1.4585850270095223e-08
4.9350000000000005,-6.5385861708346145,-5.984339449904036,25.493145586049863,1.441323624747405e-08
4.94,-6.5128669377888695,-6.038411239247688,25.35031304085721,1.4240137398984321e-08
