t,theta1,theta1_dot,theta2,theta2_dot
10.8875,-0.6719415391369565,0.4547337819057999,-0.7321543096668404,0.083580295462033
10.89,-0.6707821124450161,0.472797946935088,-0.7319483880396453,0.0811714845717391
10.8925,-0.6695775983128542,0.4908032377127524,-0.7317483783983134,0.0788516152746794
10.895,-0.6683281473897872,0.5087468953321427,-0.7315540524897686,0.0766253888914729
10.8975,-0.6670339172392711,0.5266261573691142,-0.7313651702293482,0.0744975207211124
10.9,-0.665695072338906,0.544438257881978,-0.7311814797008042,0.0724727400409709
10.9025,-0.6643117840804305,0.5621804274115758,-0.7310027171563017,0.0705557901067923
10.905,-0.6628842307697245,0.5798498929812306,-0.7308286070164199,0.0687514281526978
10.9075,-0.6614125976268084,0.5974438780967702,-0.7306588618701517,0.0670644253911829
10.91,-0.6598970767858463,0.6149596027464791,-0.730493182474904,0.0654995670131223
10.9125,-0.6583378672913476,0.6323942836192262,-0.7303312577598774,0.064061651723394
10.915,-0.6567351750282058,0.64974514137148,-0.7301727647388949,0.0627554766432762
10.9175,-0.6550892131575995,0.6670093849192761,-0.7300173677754338,0.0615858715003002
10.92,-0.653400201886785,0.6841842213790941,-0.7298647190581563,0.0605576765782779
10.9225,-0.6516683683208034,0.701266863399473,-0.729714458800531,0.0596757269124305
10.925,-0.649893946462477,0.7182545291610358,-0.7295662152408321,0.0589448522893871
10.9275,-0.6480771772124155,0.7351444423764412,-0.7294196046421403,0.0583698772471865
10.93,-0.6462183083690076,0.7519338322904557,-0.7292742312923417,0.0579556210752744
10.9325,-0.6443175946284252,0.7686199336799178,-0.7291296875041287,0.0577068978145052
10.935,-0.6423752975846273,0.7851999868537018,-0.7289855536149996,0.057628516257142
10.9375,-0.640391685729352,0.80167123765279,-0.7288413979872587,0.0577252799468558
10.94,-0.638367034306823,0.8180309430887001,-0.7286967772550835,0.0580019741413353
10.9425,-0.6363016254365456,0.8342763763732309,-0.7285512359004959,0.0584633541666806
10.945,-0.6341957486706955,0.8504048076862802,-0.7284043052876282,0.0591141899953404
10.9475,-0.6320497001722366,0.8664135266910626,-0.7282555052891896,0.0599592142756272
10.95,-0.6298637826688025,0.8822998439849818,-0.7281043443728396,0.0610031189790792
10.9525,-0.6276383054527022,0.8980610910995973,-0.7279503196011886,0.0622505554004566
10.955,-0.62537358438091,0.9136946205006916,-0.7277929166317978,0.0637061341577467
10.9575,-0.623069941875072,0.9291978055882264,-0.7276316097171787,0.0653744251921607
10.96,-0.6207277069215034,0.944568040696362,-0.7274658617047935,0.067259957768136
10.9625,-0.6183472150711941,0.9598027410934172,-0.7272951240370558,0.0693672204733305
10.965,-0.6159288082357303,0.9748993472078068,-0.7271188371793625,0.0717006508936405
10.9675,-0.6134728342328387,0.9898553399934976,-0.72693643148375,0.0742645979567208
10.97,-0.610979648521298,1.004668209366952,-0.7267473234992551,0.077063399069571
10.9725,-0.6084496125747301,1.0193354804307826,-0.7265509195080201,0.0801013162801112
10.975,-0.6058830936395097,1.0338547178985598,-0.7263466160424764,0.0833825254816042
10.9775,-0.6032804647347699,1.048223526094778,-0.726133799885346,0.0869111164126512
10.98,-0.6006421046524079,1.062439548954827,-0.7259118480696408,0.090691092657183
10.9825,-0.5979683979570736,1.0765004700250522,-0.7256801278786627,0.094726371644475
10.985,-0.5952597349861771,1.090404012462714,-0.7254379968460033,0.0990207846491378
10.9875,-0.5925165118498854,1.104147939036008,-0.7251848027555445,0.1035780767911222
10.99,-0.5897391304311291,1.1177300521240252,-0.7249198836414588,0.1084019070357069
10.9925,-0.5869279972566869,1.1311482061608775,-0.7246425703364665,0.1134958147466277
10.995,-0.5840835242831596,1.1444003068547324,-0.7243521846085162,0.1188632219531672
10.9975,-0.5812061308031862,1.157484289434053,-0.7240480348821625,0.1245074918032172
11.0,-0.578296240543904,1.1703981450848056,-0.7237294228586554,0.1304318573876672
11.0025,-0.5753542816140697,1.1831399214722995,-0.7233956436360699,0.1366394203363884
11.005,-0.572380686504054,1.1957077227412067,-0.7230459857093054,0.143133150818243
11.0075,-0.5693758920858515,1.208099709515524,-0.7226797309700862,0.1499158875410647
11.01,-0.566340339613067,1.2203140988986283,-0.7222961547069605,0.1569903377516871
11.0125,-0.5632744747209221,1.23234916447325,-0.7218945256053011,0.1643590772359302
11.015,-0.560178747426262,1.2442032363014457,-0.7214741057473056,0.1720245503185843
11.0175,-0.5570536121275422,1.2558747009246505,-0.721034150611996,0.1799890698634409
11.02,-0.5538995276048372,1.2673620013636446,-0.7205739090752185,0.1882548172732723
11.0225,-0.5507169550581343,1.2786636422277793,-0.7200926281181104,0.1968238209501146
11.025,-0.5475063585490176,1.289778193412285,-0.7195895517228107,0.2056979446405323
11.0275,-0.5442682101937516,1.3007042765728205,-0.719063908438365,0.2148789441059464
11.03,-0.5410029846617282,1.311440575570084,-0.7185149246375875,0.2243684197459332
11.0325,-0.5377111589946527,1.3219858368691089,-0.7179418249518849,0.2341678148545748
11.035,-0.5343932126065527,1.3323388695392335,-0.7173438322712581,0.2442784156204317
11.0375,-0.5310496272837645,1.342498545254147,-0.7167201677442996,0.2547013511265842
11.04,-0.5276808871849397,1.3524637982918657,-0.7160700507781946,0.2654375933506124
11.0425,-0.5242874788410525,1.3622336255347125,-0.7153926990387226,0.276487957164573
11.045,-0.520869891155386,1.371807086469359,-0.7146873284502545,0.2878531003350439
11.0475,-0.5174286154035405,1.3811833031867982,-0.7139531531957547,0.2995335235230951
11.05,-0.5139641452334298,1.3903614603823569,-0.7131893857167796,0.3115295702843043
11.0525,-0.5104769766652906,1.39934080535567,-0.7123952367134804,0.3238414270687222
11.055,-0.5069676080916675,1.4081206480107202,-0.7115699151445992,0.3364691232209247
11.0575,-0.5034365381530748,1.416700350996579,-0.7107126336733879,0.3494125450738595
11.06,-0.4998842626617595,1.4250793117728917,-0.7098226166465119,0.3626714550277501
11.0625,-0.4963112875523028,1.4332570206221935,-0.7088990670267831,0.3762454059014971
11.065,-0.4927181198239214,1.4412330221592136,-0.7079411895822891,0.3901338030810372
11.0675,-0.4891052665623547,1.4490069109826031,-0.7069481933907923,0.4043359111013959
11.07,-0.4854732349398747,1.4565783316749128,-0.7059192918397313,0.4188508536466474
11.0725,-0.4818225322152706,1.463946978802626,-0.7048537026262174,0.4336776135499749
11.075,-0.4781536657338568,1.471112596916142,-0.7037506477570362,0.4488150327936416
11.0775,-0.47446714292748,1.4780749805497608,-0.7026093535486508,0.4642618125089567
11.08,-0.4707634713145047,1.4848339742217145,-0.7014290506271963,0.480016512976341
11.0825,-0.4670431584998223,1.491389472434145,-0.700208973928483,0.4960775536252833
11.085,-0.4633067121748472,1.4977414196731162,-0.6989483626979953,0.5124432130343632
