t,x,x_dot,theta,theta_dot
3.936666666666667,-4.1242978063794515e-05,0.00032544153369625303,-9.224111433220291e-05,0.00014494878243088185
3.9400000000000004,-4.016555300221984e-05,0.0003223263052116246,-9.175082994544313e-05,0.00014475596957278024
3.943333333333334,-3.909838264085534e-05,0.0003192216018778172,-9.126152683245312e-05,0.00014458270093433304
3.9466666666666668,-3.8041384826301715e-05,0.00031612650676129207,-9.077330087784067e-05,0.000144432134722717
3.95,-3.6994482483445746e-05,0.000313040307793957,-9.028623088947176e-05,0.00014430671544890232
3.9533333333333336,-3.595760361546115e-05,0.0003099624977731685,-8.980037859847097e-05,0.00014420817392765296
3.956666666666667,-3.4930681303807986e-05,0.0003068927743617303,-8.931578865922116e-05,0.00014413752727752635
3.9600000000000004,-3.3913653708232835e-05,0.00030383104008789374,-8.883248864936357e-05,0.00014409507892087362
3.9633333333333334,-3.2906464066768886e-05,0.0003007774023453582,-8.83504890697979e-05,0.00014408041858383943
3.966666666666667,-3.190906069573545e-05,0.00029773217339326957,-8.786978334468202e-05,0.00014409242229636204
3.97,-3.0921396989738735e-05,0.0002946958703562222,-8.739034782143236e-05,0.00014412925239217333
3.9733333333333336,-2.9943431421671328e-05,0.0002916692152242581,-8.69121417707237e-05,0.00014418835750879875
3.976666666666667,-2.8975127542712302e-05,0.00028865313485286666,-8.643510738648915e-05,0.00014426647258755738
3.9800000000000004,-2.8016453982327243e-05,0.0002856487609629848,-8.595916978592024e-05,0.00014435961887356187
3.9833333333333334,-2.7067384448268346e-05,0.00028265743014099765,-8.548423700946691e-05,0.00014446310391571848
3.986666666666667,-2.612789772657395e-05,0.00027968068383873665,-8.501020002083731e-05,0.00014457152156672706
3.99,-2.5197977681569264e-05,0.00027672026837348207,-8.453693270699815e-05,0.00014467875198308106
3.9933333333333336,-2.427761325586589e-05,0.00027377813492796135,-8.406429187817445e-05,0.0001447779616250675
3.996666666666667,-2.3366798470361894e-05,0.00027085643955034955,-8.359211726784959e-05,0.00014486160325676703
4.0,-2.2465532424242006e-05,0.0002679575431542699,-8.312023153276543e-05,0.0001449214159460539
4.003333333333334,-2.157381929497696e-05,0.0002650840115187914,-8.264844025292193e-05,0.00014494842506459593
4.006666666666667,-2.069166833832481e-05,0.0002622386152884337,-8.217653193157787e-05,0.00014493294228785453
4.010000000000001,-1.9819093888329187e-05,0.0002594243299731606,-8.170427799524991e-05,0.00014486456559508474
4.013333333333334,-1.895611535732118e-05,0.00025664433594838683,-8.123143279371358e-05,0.0001447321792693352
4.016666666666667,-1.8102757235917644e-05,0.00025390201845497244,-8.075773360000243e-05,0.00014452395389744812
4.0200000000000005,-1.725904909302193e-05,0.00025120096759922506,-8.028290061040837e-05,0.0001442273463700592
4.023333333333333,-1.642502557582462e-05,0.0002485449783529021,-7.980663694448206e-05,0.00014382909988159805
4.026666666666667,-1.5600696524707295e-05,0.0002459361868527376,-7.93287228928457e-05,0.0001433215388689185
4.03,-1.4785649340968881e-05,0.00024335233467869552,-7.885029422265102e-05,0.00014277974701649388
4.033333333333333,-1.3979625599932726e-05,0.0002407849704031907,-7.837205025188807e-05,0.0001422329544509302
4.036666666666667,-1.3182483667723863e-05,0.00023823309695600314,-7.789432443100174e-05,0.00014168524517828635
4.04,-1.2394089127143984e-05,0.00023569580263236185,-7.741742359532499e-05,0.0001411403471113846
4.043333333333334,-1.161431477766995e-05,0.0002331722610929401,-7.694162796507796e-05,0.00014060163206980973
4.046666666666667,-1.0843040635455471e-05,0.00023066173136386086,-7.6467191145369e-05,0.00014007211577991008
4.05,-1.008015393332966e-05,0.00022816355783669202,-7.59943401261938e-05,0.00013955445787479666
4.053333333333334,-9.325549120797647e-06,0.00022567717026844843,-7.552327528243574e-05,0.0001390509618943435
4.056666666666667,-8.579127864041185e-06,0.00022320208378159398,-7.505417037386626e-05,0.00013856357528518808
4.0600000000000005,-7.840799045917238e-06,0.0002207378988640368,-7.458717254514403e-05,0.00013809388940073036
4.0633333333333335,-7.1104787659595925e-06,0.00021828430136913468,-7.412240232581591e-05,0.00013764313950113393
4.066666666666667,-6.388090340377251e-06,0.00021584106251568976,-7.365995363031594e-05,0.0001372122047533248
