t,theta1_A,theta1_dot_A,theta2_A,theta2_dot_A,theta1_B,theta1_dot_B,theta2_B,theta2_dot_B,diff_norm,E,E_minus_E0
11.675,0.34227785639995356,1.506522558469115,0.6561542051488228,1.3134734251716873,0.3419756015767866,1.5079234985561019,0.6560197146918354,1.3201692471038646,0.006848803555067249,4.61379018977549,-6.095702845598794e-06
11.6775,0.34604455563345915,1.506806569707867,0.6594059503411903,1.2879512616451358,0.345745832724876,1.5082351165522703,0.6592881552867522,1.294605143468159,0.006813075696950228,4.613790128035166,-6.157443169563237e-06
11.68,0.34981175268594966,1.506919830134189,0.6625940797695253,1.2625827977217303,0.3495166299943574,1.5083759328060742,0.6624928746736863,1.2691941303934393,0.006776967947511201,4.613790047515237,-6.237963098953969e-06
11.682500000000001,0.3535790184615758,1.5068614929163402,0.6657189855195544,1.2373725407554799,0.3532875657582193,1.5083450841187687,0.6656342605147185,1.2439407109598366,0.006740476666680262,4.6137899825338184,-6.302944517422304e-06
11.685,0.35734592221219624,1.506630738455995,0.6687810699443705,1.2123249345587372,0.35705821009981387,1.5081417444300327,0.6687127120343035,1.2188493218884568,0.006703597552453738,4.613789951266229,-6.334212106828829e-06
11.6875,0.3611120315373934,1.5062267743882425,0.6717807456644466,1.1874443594020923,0.3608281308128734,1.507765124817968,0.6717286400192827,1.1939243335412741,0.006666325937781891,4.613789959065795,-6.326412540502702e-06
11.69,0.36487691238446324,1.5056488355815871,0.6747184355676265,1.1627351320144417,0.36459689340149914,1.5072144734990995,0.6746824668188758,1.1691700499212023,0.006628657099081865,4.6137900016454605,-6.2838328753755945e-06
11.6925,0.36864012904842003,1.504896184137947,0.6775945728091293,1.1382015055829553,0.3683640610801669,1.5064890758283753,0.6775746263446849,1.1445907086720595,0.006590586577520512,4.61379006811431,-6.2173640262841445e-06
11.695,0.37240124417198606,1.503968109392657,0.6804096008115409,1.1138476697531456,0.3721291950483495,1.5055882515602586,0.6804055634516624,1.1201904809177574,0.006552109670870208,4.61379014386371,-6.141614625754244e-06
11.6975,0.3761598187456074,1.5028639279144655,0.6831639732648268,1.0896777506287625,0.3758918585420285,1.5045113016745026,0.6831757249521552,1.0959734914796961,0.006513227613113995,4.6137902132982695,-6.072180066318822e-06
11.700000000000001,0.3799154121074462,1.5015829835055354,0.6858581541263253,1.065695810771846,0.379651610280048,1.5032575561397608,0.685885574559823,1.0719438509753791,0.006473989741772486,4.613790262407363,-6.0230709726383225e-06
11.7025,0.3836675819433724,1.5001246472014471,0.6884926176207424,1.0419058492027777,0.38340800621724,1.5018263804855339,0.6885355886280139,1.0481056088237934,0.006434449595234123,4.613790281173559,-6.004304776929814e-06
11.705,0.3874158842869799,1.4984883172711934,0.6910678482401627,1.0183118014001782,0.3871606011613308,1.5002171633813688,0.6911262524601298,1.0244627454715438,0.0063946542024481525,4.613790265814751,-6.01966358448891e-06
11.7075,0.39115987351957576,1.4966734192171824,0.693584340744042,0.9949175393009746,0.3909089487729299,1.4984293166368632,0.6936580603096192,1.0010191723929205,0.006354643966423204,4.61379022085745,-6.064620885481986e-06
11.71,0.3948991023701856,1.4946794057752364,0.6960426001592113,0.9717268713003683,0.39465260156553617,1.4964622752016619,0.6961315153799809,0.9777787320898668,0.006314452547159513,4.613790161039146,-6.124439189569841e-06
11.7125,0.3986331219155431,1.4925057569145963,0.6984431417798693,0.9487435422518997,0.39839111090552637,1.4943154971654637,0.6985471298247568,0.9547451980920443,0.0062741067445174934,4.6137901130382355,-6.172440100371546e-06
11.715,0.4023614823161214,1.490151976932252,0.7007864891662161,0.9259712256206927,0.4021240270121714,1.4919884637580125,0.7009054247475426,0.9319222749567335,0.006233634794809821,4.613790100428089,-6.185050247076163e-06
11.7175,0.40608373514584944,1.4876175675516243,0.7030731676000661,0.9034135218520545,0.4058508989576261,1.4894806793491027,0.7032069302019808,0.909313598268901,0.006193076167685082,4.613790073510083,-6.211968252678446e-06
11.72,0.40979942705672634,1.4849020446034407,0.7053037211213213,0.8810740339035287,0.4095712746669337,1.4867916714485756,0.7054521851917637,0.8869227346411662,0.006152404816449987,4.613790041553696,-6.2439246395484815e-06
11.7225,0.4135081033594605,1.482004948821198,0.7074787030078858,0.8589562939034845,0.41328470091801606,1.4839209907063282,0.7076417376706274,0.864753181713865,0.00611159666075975,4.6137900179361235,-6.267542212334831e-06
11.725,0.4172093086799945,1.4789258450029699,0.7095986740079276,0.8370637537485106,0.41699072334168896,1.4808682109123008,0.7097761445423613,0.8428083681549547,0.006070638792184136,4.613790008972493,-6.276505843061386e-06
11.727500000000001,0.420902586959497,1.4756643220114107,0.7116642023398738,0.8153997851034639,0.42068888642165453,1.4776329289964827,0.711855971660803,0.8210916536600616,0.006029529377951827,4.613790015637643,-6.269840692851858e-06
11.73,0.4245874814543548,1.4722199927737645,0.7136758636924063,0.7939676794015145,0.4243787334944932,1.474214765028919,0.7138817938298343,0.7996063289525279,0.005988277552128497,4.613790035137365,-6.250340971014623e-06
11.7325,0.4282635347361887,1.4685924942818496,0.7156342412244708,0.7727706478440537,0.42805980674967936,1.4706133622196975,0.7158541948033897,0.7783556157833178,0.0059469032928235995,4.613790062331379,-6.2231469568629905e-06
11.735,0.4319302886918429,1.4647814875920684,0.7175399255652708,0.7518118214007558,0.4317316474888945,1.466828387898536,0.7177737664954696,0.757342661882068,0.005905432854794345,4.613790091010713,-6.194467623288347e-06
11.7375,0.4355872845233904,1.4607866578254025,0.7193935148142702,0.7310942508095473,0.4353937989560449,1.4628595359657146,0.7196410997586538,0.7365704922545001,0.005863853606414419,4.61379011503255,-6.1704457854361294e-06
11.74,0.4392340627481224,1.4566077141674243,0.7211956145411882,0.7106209065766667,0.43904580017032946,1.4587064946310655,0.7214568023537572,0.7160421337259743,0.0058222199469432235,4.613790129316082,-6.156162253745379e-06
11.7425,0.442870163198564,1.4522443898682786,0.7229468377860077,0.6903946789765751,0.44268718858412914,1.45436897352733,0.7232214919083917,0.6957605470610533,0.005780597773656214,4.6137901307031655,-6.1547751704083e-06
11.745000000000001,0.44649512502246635,1.4476964422426928,0.72464780505897,0.6704183780520021,0.446317501497307,1.4498467113989202,0.724935791765063,0.675728597385423,0.005739039403317981,4.613790118688098,-6.166790237571718e-06
11.7475,0.450108486682799,1.4429636526699845,0.7262991443405725,0.6506947336139868,0.4499362760572004,1.44513947610193,0.7266003309811676,0.6559490541859344,0.005697583888968857,4.613790096020996,-6.1894573395449015e-06
11.75,0.4537097859577654,1.4380458265940448,0.7279014910815754,0.6312263952417931,0.45354304925863637,1.4402470646041166,0.7282157443290004,0.6364245913105179,0.005656257364746022,4.613790069189738,-6.216288597649111e-06
11.7525,0.4572985599407923,1.432942793523349,0.7294554882029971,0.6120159322829666,0.4571373579439215,1.4351693029849115,0.7297826722957492,0.6171577869682405,0.005615073419043282,4.613790048785614,-6.236692722261239e-06
11.755,0.4608743457481982,1.427654412608539,0.7309617838513914,0.5930658191219781,0.46071873880284686,1.4299060464354152,0.7313017610834974,0.5981511237292785,0.005574044840073974,4.613790046536902,-6.238941433700518e-06
11.7575,0.46443668251343195,1.422180585813967,0.7324210238093093,0.574378389495629,0.4642867283726778,1.424457179258411,0.7327736626092196,0.5794069885249702,0.005533220244731695,4.613790053506886,-6.231971449999207e-06
11.76,0.46798510466893867,1.4165212051499936,0.7338338720782986,0.5559559706933637,0.46784086303816963,1.418822614868344,0.7341990345047881,0.5609276726477368,0.005492581930258496,4.6137900642202005,-6.221258135319374e-06
11.762500000000001,0.47151914634787134,1.4106761923709796,0.7352009986864347,0.5378007949312475,0.4713806790315593,1.4130022957913297,0.7355785401169693,0.5427153717511216,0.0054521127253629575,4.6137900756429016,-6.209835434312083e-06
11.765,0.4750383421662868,1.4046455054759905,0.7365230773418157,0.5199149833867196,0.4749057124325584,1.4069961936651691,0.7369128485074214,0.5247721858498294,0.005411807732929043,4.613790085280412,-6.200197923966755e-06
11.7675,0.47854222722316053,1.3984291387087717,0.7378007854325682,0.5023005461985147,0.4784154991683682,1.4008043092393228,0.7382026344527,0.5071001193196485,0.005371673838680093,4.613790091343968,-6.194134368087134e-06
11.77,0.48203033710037674,1.3920271225577654,0.739034804026844,0.48495938246671527,0.48190957501366916,1.3944266723749272,0.7394485784442537,0.48970108089750236,0.0053317291832630535,4.613790092833646,-6.192644689484439e-06
11.7725,0.48550220786273346,1.385439523756102,0.7402258178728209,0.46789328025272686,0.48538747559062656,1.3878633420447863,0.7406513666884267,0.4725768836814249,0.005292002594727217,4.61379008954456,-6.195933775821061e-06
11.775,0.4889573760579324,1.3786664452816173,0.7413745153987005,0.45110391657932575,0.4888487366907792,1.381114409028357,0.7418116901256117,0.4557292399969942,0.005252529626506554,4.613790082002795,-6.203475541255443e-06
11.7775,0.492395378716594,1.3717080263568275,0.7424815887127123,0.4345928574305866,0.4922928975197653,1.3741800254175267,0.7429302334935224,0.4391597026686643,0.005213313660207076,4.613790071337798,-6.214140538141066e-06
11.78,0.49581575335224737,1.3645644424489445,0.7435477336031109,0.4183615577519312,0.4957194932315384,1.3670603459848703,0.7440076968253913,0.42286977357643235,0.005174396250541601,4.613790059097855,-6.226380480534033e-06
11.7825,0.49921803796133535,1.3572359052698681,0.7445736495381773,0.4024113614501046,0.4991280585429194,1.3597555552152412,0.7450447864424736,0.40686085684131373,0.0051358262589322546,4.613790047015358,-6.238462978203074e-06
11.785,0.5026017710232047,1.3497226627762064,0.745560039666216,0.3867435013932207,0.5025181294436338,1.3522658810915058,0.7460422100236461,0.39113423322768337,0.005097643534894847,4.6137900367284495,-6.248749886417215e-06
11.7875,0.5059664915001207,1.3420249991692441,0.7465076108155596,0.37135909941069406,0.5058892431963264,1.3445915950945109,0.7470006766054117,0.3756910601432074,0.005059879406190931,4.613790029465653,-6.256012683003576e-06
11.790000000000001,0.5093117388372599,1.3341432348949585,0.7474170734945663,0.3562591662932748,0.5092409383365543,1.3367330122031003,0.7479208965818969,0.3605323716388782,0.005022557201833243,4.613790025699983,-6.259778352557532e-06
11.7925,0.5126370529627027,1.3260777266440358,0.7482891418916181,0.3414446017930798,0.512572754672779,1.3286904908941313,0.7488035817048501,0.34565907840904586,0.004985692806885236,4.613790024778897,-6.260699438875861e-06
11.795,0.5159419755086648,1.3178288752180665,0.7491245302844904,0.326916184291787,0.5158842332863813,1.3204644331424409,0.7496494450836456,0.3310719677913536,0.00494930013018098,4.6137900289712315,-6.256507104396292e-06
11.7975,0.5192260514647153,1.3093971422404955,0.7499239467036068,0.3126745468487181,0.5191749165316522,1.312055284420869,0.7504592011852808,0.31677170376678104,0.0049134027724015645,4.613790048144379,-6.237333956882196e-06
11.8,0.5224888217501745,1.300783004822717,0.7506881144622435,0.29872023542758913,0.5224443480357961,1.3034635337002456,0.7512335658343773,0.3027588269596233,0.004878006943057435,4.613790072538919,-6.212939417160612e-06
11.8025,0.5257298288426882,1.2919869851360117,0.7514177574602652,0.28505367190134856,0.5256920726989233,1.2946897134494166,0.7519732562131789,0.28903375463753067,0.004843119171960987,4.613790094101612,-6.191376724196118e-06
11.805,0.5289486173755212,1.283009653909976,0.7521135985199056,0.2716751495611569,0.5289176366940627,1.2857343996352055,0.7526789908615551,0.27559678071144933,0.004808748116580864,4.613790108123305,-6.177355031056209e-06
11.807500000000001,0.5321447341375509,1.2738516304325391,0.7527763593857659,0.258584833116417,0.5321205874671553,1.2765982117224328,0.7533514896769988,0.2624480757356512,0.004774904211672368,4.613790112641631,-6.172836704898543e-06
11.81,0.5353177280732598,1.264513582549983,0.7534067607248134,0.2457827586948015,0.5353004737370471,1.2672818126739351,0.7539914739146256,0.24958768690776217,0.004741599303125379,4.613790107849265,-6.177629070514001e-06
11.8125,0.5384671502827495,1.2549962266669032,0.7540055221263839,0.2332688338421966,0.5384568454955033,1.2577859089505268,0.7545996661871761,0.23701553806870507,0.004708846266137195,4.613790095512018,-6.1899663181819164e-06
11.815,0.5415925540217317,1.2453003277462362,0.7545733621021806,0.22104283752273968,0.5415892551479119,1.248111253712193,0.7551767873064719,0.224731430919005,0.00467666108338038,4.61379007840078,-6.207077555941964e-06
11.8175,0.5446934947015325,1.2354266993092438,0.7551109980862745,0.2091044201188015,0.5446972597413486,1.2382586580983448,0.7557235489418269,0.21273504273172086,0.004645066615966965,4.613790059741068,-6.225737267939735e-06
11.82,0.5477695298890835,1.2253762034355424,0.7556191464351025,0.19745310343101988,0.5477804130973092,1.2282289716728692,0.7562406750937548,0.2010259143220699,0.004614074186318771,4.613790042683563,-6.242794772681748e-06
11.8225,0.5508202193069353,1.2151497507630613,0.7560985224274707,0.18608828067824884,0.5508382714258505,1.2180230923146895,0.7567288881351883,0.18960346044654286,0.004583695810173335,4.613790029798859,-6.255679476652176e-06
11.825000000000001,0.5538451248332508,1.2047483004880624,0.7565498402645521,0.17500921649758494,0.5538703940481531,1.2076419678916277,0.7571889069009895,0.17846697086534932,0.004553945652868448,4.613790022599217,-6.262879119312004e-06
11.8275,0.5568438105017984,1.1941728603651627,0.7569738130698864,0.16421504694439,0.5568763433965143,1.197086596260429,0.7576214466879486,0.16761561034244035,0.004524839884902628,4.613790021089903,-6.264388432875023e-06
11.83,0.5598158425019656,1.1834244867072914,0.7573711528893817,0.1537047794922438,0.5598556850143613,1.1863580252667159,0.758027219254787,0.15704841864546115,0.004496396531464767,4.613790023352388,-6.262125947564812e-06
11.8325,0.5627607891960333,1.1725042843565137,0.7577425706469603,0.14347729322355732,0.5628079875562431,1.1754573527450187,0.7584069328221547,0.14676431054578293,0.004468635202031447,4.613790025219538,-6.260258797574636e-06
11.835,0.5656782247622936,1.1614134016129964,0.7580887663829853,0.13353138002460738,0.5657328227878338,1.1643857265187603,0.7587612920726315,0.13676207581848765,0.004441551801526881,4.613790033067391,-6.252410944540543e-06
11.8375,0.5685677240551388,1.1501530422780961,0.7584104414508995,0.12386568889215566,0.5686297655859249,1.1531443444002867,0.7590909981507264,0.12704037924239653,0.004415150482073729,4.613790048400468,-6.237077867510266e-06
11.84,0.5714288624714968,1.1387244639734915,0.7587083000407427,0.11447871916060451,0.5714983939384378,1.141734454190821,0.7593967486628782,0.11759776060002736,0.004389448341132569,4.6137900646458005,-6.220832535319687e-06
11.8425,0.5742612194292676,1.1271289715765995,0.7589830405718643,0.10536885776645366,0.5743382889444152,1.1301573536804939,0.7596792376774553,0.10843263467762299,0.004364453831649509,4.613790077689526,-6.207788810108639e-06
11.845,0.5770643783673267,1.1153679172205586,0.759235355692924,0.09653437924828703,0.5771490348140251,1.1184143906483277,0.7599391557247553,0.09954329126513795,0.004340167401152448,4.613790085387426,-6.2000909100135004e-06
11.8475,0.5798379267455179,1.1034427002942635,0.7594659322818919,0.08797344574679751,0.5799302188685533,1.1065069628622706,0.7601771897970054,0.0909278951562636,0.004316582153459344,4.613790087117475,-6.1983608610205465e-06
11.85,0.5825814560446652,1.0913547674423136,0.7596754514460482,0.07968410700474941,0.5826814315404151,1.0944365180791453,0.7603940233483624,0.08258448614839017,0.00429368452998409,4.613790083373194,-6.2021051414618e-06
11.852500000000001,0.585294561766566,1.0791056125650382,0.7598645885219838,0.0716643003669981,0.5854022665957002,1.0822045525896529,0.7605903357477212,0.0745109838916315,0.004271457096994197,4.6137900753964365,-6.210081899382658e-06
11.855,0.5879768434339865,1.0666967768185236,0.7600340130755993,0.06391185078050622,0.5880923247330734,1.0698125870844941,0.7607667929910589,0.06670527256021688,0.004249915433020869,4.61379006484799,-6.220630345943334e-06
11.8575,0.5906279045906723,1.05412984861456,0.760184388902106,0.05642447079430957,0.5907512069333553,1.057262210168785,0.7609240634811222,0.059165062531299294,0.004229048820455553,4.613790053514224,-6.231964111869104e-06
11.86,0.5932473528013412,1.041406463620677,0.7603163740260255,0.04919976055954001,0.5933785171176331,1.0445550633345784,0.7610628124621819,0.051887932528107,0.004208838688736952,4.613790043047848,-6.242430488079265e-06
11.8625,0.595834799651687,1.0285283047601248,0.7604306207011895,0.04223520782941491,0.5959738640647568,1.031692828722351,0.7611836974588512,0.044871369046353526,0.004189274565256843,4.613790034740687,-6.250737649260429e-06
11.865,0.5983898607483715,1.015497102211912,0.7605277754107399,0.035528187959256566,0.598536861411331,1.0186772291210406,0.761287368276085,0.03811276635425746,0.004170352881239635,4.613790029326271,-6.256152064842979e-06
11.8675,0.6009121557190369,1.0023146334107498,0.760608478867129,0.029075963906462776,0.6010671276517265,1.0055100279679912,0.7613744669991813,0.03160942649251252,0.00415207576637617,4.613790026809936,-6.258668399539147e-06
11.870000000000001,0.6034013082122983,0.9889827230470798,0.7606733660121195,0.022875686230522288,0.6035642861380749,0.9921930293489793,0.7614456279937799,0.02535855927430332,0.0041344498395988446,4.613790026323998,-6.259154337939776e-06
11.8725,0.6058569484489627,0.9755032116937108,0.76072305994088,0.016924481626619872,0.6060279650802625,0.9787280779982439,0.7615014779058629,0.01935728228531791,0.0041174583110778346,4.613790028944293,-6.256534042847761e-06
11.875,0.608278710305088,0.9618779839092841,0.7607581780530378,0.011219380718259874,0.6084577975459419,0.9651170592984284,0.761542635661755,0.01360262088372112,0.004101083886308427,4.613790035356253,-6.2501220829958015e-06
11.8775,0.610666229844056,0.9481089921650309,0.7607793360426921,0.0057572472959996936,0.6108534214605242,0.9513618992806196,0.7615697124681229,0.00809150820017246,0.00408532915033175,4.613790043508805,-6.241969530584868e-06
11.88,0.6130191486642261,0.9341982204671448,0.76078714037923,0.0005348773305357338,0.6132144796071831,0.9374645646243275,0.7615833118119758,0.0028207851378179855,0.0040701869470765135,4.613790051790307,-6.233688028878248e-06
11.8825,0.6153371138994758,0.920147684350504,0.7607821883060627,-0.004451001009789936,0.6155406196268475,0.9234270626575253,0.7615840294606651,-0.0022127996276948975,0.004055641912898763,4.613790058966129,-6.226512207163637e-06
11.885,0.6176197782192115,0.9059594308786114,0.7607650678406257,-0.009203727359011767,0.6178314940182118,0.90925144135659,0.7615724534618844,-0.007012589648239975,0.0040416720024822,4.613790064136449,-6.221341886991638e-06
11.887500000000001,0.6198667998283632,0.8916355386436241,0.7607363577743781,-0.013726709153528936,0.6200867601377313,0.8949397893463316,0.7615491641436699,-0.011582020703200177,0.004028249990625577,4.613790066710892,-6.21876744411054e-06
11.89,0.6220778424673796,0.8771781177663839,0.7606966276728032,-0.018023421632096394,0.6223060802905781,0.8804942335111667,0.7615147338974729,-0.015924614622948308,0.004015346161070996,4.613790066396309,-6.219082027136835e-06
11.8925,0.6242525754122381,0.8625893098963567,0.7606464378754083,-0.02209740783584415,0.6244891230464538,0.8659168977715637,0.7614697238415773,-0.020043870998329955,0.004002950059093391,4.613790063193981,-6.222284354429064e-06
11.895,0.6263906734744377,0.8478712882116732,0.7605863394957246,-0.025952278608264295,0.626635560931582,0.8512099593572904,0.7614146891516265,-0.023943410362385318,0.003991041175805719,4.61379005740272,-6.228075616121487e-06
11.8975,0.6284918170010029,0.8330262574191077,0.7605168744213074,-0.02959171259521675,0.6287450717101631,0.836375634359102,0.7613501765230545,-0.027626940285870726,0.003979596267742009,4.613790049624465,-6.235853870606434e-06
11.9,0.6305556918744772,0.8180564537541206,0.760438575313736,-0.03301945624491913,0.6308173390856389,0.8214161619001368,0.7612767225713454,-0.031098214992713542,0.003968596334238409,4.613790040769109,-6.244709227054557e-06
11.9025,0.6325819895129323,0.8029641449807954,0.7603519656086137,-0.0362393238079622,0.6328520527007022,0.8063338041358526,0.7611948538320337,-0.034361035360027846,0.003958025391211302,4.613790032055479,-6.253422856872248e-06
11.905,0.634570406869962,0.7877516303918801,0.7602575595155676,-0.039255197337299486,0.6348489081372907,0.791130846254069,0.7611050867607038,-0.037419248918103845,0.003947869277011072,4.613790025005557,-6.260472779295867e-06
11.9075,0.6365206464346851,0.7724212408087666,0.7601558620182489,-0.04207102668825169,0.6368076069165898,0.7758095964749461,0.7610079277329903,-0.04027674985041249,0.003938114497034002,4.613790021429205,-6.264049130955129e-06
11.91,0.6384324164016251,0.7569753188242286,0.7600473684327461,-0.04469078084119042,0.6387278564990272,0.7603723860510275,0.7609038730445782,-0.04293747899359754,0.003928742561355514,4.613790021452823,-6.264025512514593e-06
11.9125,0.640305430515387,0.7414162047291898,0.7599325645731942,-0.047118411166389144,0.6406093702842811,0.7448215692671761,0.7607934089112026,-0.04540542383748768,0.003919727743472548,4.613790022166909,-6.2633114268351164e-06
11.915000000000001,0.6421394080350751,0.7257462883760887,0.759811927142655,-0.04935797987291184,0.642451867611276,0.7291595234406052,0.7606770114686485,-0.0476846185250899,0.003911050202166792,4.613790023446876,-6.26203145959181e-06
11.9175,0.6439340744547715,0.7099679747924534,0.7596859221972136,-0.05141357719306326,0.6442550737581788,0.713388648920913,0.7605551467727516,-0.04977914385258516,0.0039026882725995814,4.613790025011024,-6.260467311669515e-06
11.92,0.6456891615192569,0.694083682991426,0.759555005109571,-0.05328931848025979,0.6460187199424068,0.6975113690900157,0.7604282707993973,-0.05169312726933817,0.00389461937698478,4.613790026443285,-6.2590350511371184e-06
11.9225,0.647404407224005,0.6780958459718063,0.7594196205690444,-0.05498934420902297,0.6477425434535509,0.6815301223797098,0.760296829203647,-0.05343072415883872,0.0038868215813273157,4.613790027317303,-6.258161032945964e-06
11.925,0.6490795558151854,0.6620069107180298,0.7592802025815675,-0.056517819974982175,0.6494262875383625,0.6654473437979511,0.7601612575770975,-0.05499607304264127,0.0038792749704696095,4.613790027305349,-6.258172986939314e-06
11.9275,0.650714357789658,0.6458193382002133,0.7591371744696899,-0.0578789364948704,0.6510697007611361,0.6492655051406881,0.76002198260668,-0.05639338960329204,0.0038719594800775744,4.613790026270048,-6.259208287673346e-06
11.93,0.6523085698949812,0.6295356033740868,0.7589909488725777,-0.05907690960653075,0.6526725380183067,0.6329870892426885,0.7598794201706884,-0.05762690807193309,0.003864856167292266,4.613790024337224,-6.261141112240409e-06
11.932500000000001,0.6538619551294073,0.6131581951810262,0.7588419277460128,-0.0601159802689127,0.6542345606121136,0.6166145870853,0.7597339752024052,-0.05870087452700484,0.0038579467034821975,4.613790021948227,-6.2635301087965445e-06
11.935,0.6553742827418799,0.5966896165480904,0.7586905023623939,-0.06100041456207034,0.655755536250597,0.6001504977964853,0.7595860416901016,-0.05961954689424427,0.0038512127254826346,4.613790019890519,-6.265587816578488e-06
11.9375,0.6568453282383084,0.5801323837363491,0.7585370533049712,-0.06173450223728362,0.6572352390476045,0.5835973286507523,0.759436002677037,-0.060387194946689544,0.0038446353023245125,4.613790019246713,-6.266231622475971e-06
11.94,0.6582748733227065,0.5634890092206714,0.7583819507644527,-0.06232251797853058,0.6586734495227867,0.5669575950692008,0.7592842302614599,-0.061008100304676786,0.0038381965671325582,4.613790019585556,-6.26589277974432e-06
11.9425,0.6596627053968561,0.5467620217848917,0.758225555336906,-0.06276876507719187,0.6600699546015996,0.5502338206194989,0.7591310855966064,-0.061486556435841236,0.0038318772310619166,4.613790020460045,-6.2650182908186025e-06
11.945,0.6610086181696467,0.5299539610488687,0.758068216865697,-0.06307756465647761,0.6614245476152999,0.5334285370159303,0.7589769188907022,-0.061826868655115975,0.0038256575007067327,4.61379002170405,-6.26377428591951e-06
11.9475,0.6623124118282008,0.5130673696135467,0.757910274181039,-0.06325323845004642,0.662737028300952,0.5165442841193235,0.7588220694069608,-0.06203335412473396,0.0038195185469597987,4.613790022982339,-6.262495996445239e-06
11.950000000000001,0.6635738930378713,0.4961047930609921,0.7577520550999938,-0.06330010880200404,0.6640072028014242,0.4995836099370869,0.7586668654635845,-0.062110341854226564,0.0038134430112365773,4.6137900239156275,-6.26156270833178e-06
11.9525,0.6647928749422385,0.4790687799544292,0.7575938764264718,-0.06322249866690367,0.6652348836330463,0.48254906910696915,0.7585116245257513,-0.06206216945982559,0.003807415095647755,4.613790024184441,-6.261293894915809e-06
11.955,0.6659691771631157,0.4619618818381681,0.7574360439512312,-0.0630247316097462,0.6664198891477836,0.46544320933667016,0.7583566545371858,-0.06189315343982548,0.003801417558038406,4.613790023611556,-6.2618667797664784e-06
11.9575,0.6671026258005456,0.44478665323765276,0.7572788524518788,-0.0627111318059799,0.6675620438268856,0.4482685899656995,0.7582022530102404,-0.06160762827819798,0.003795436329074259,4.613790022222823,-6.263255512450883e-06
11.96,0.6681930534328018,0.4275456516594367,0.757122585692869,-0.06228602404150025,0.668661178664799,0.43102777386258767,0.7580487063849105,-0.06120993052168031,0.0037894581499384916,4.6137900202863475,-6.26519198831943e-06
11.9625,0.669240299116386,0.4102414375912322,0.7569675164255055,-0.06175373371265117,0.6697171311483715,0.41372332382504007,0.7578962901330661,-0.06070439123646117,0.0037834694083738077,4.613790018330166,-6.267148170202574e-06
11.965,0.6702442083860325,0.39287657450183666,0.7568139063879393,-0.06111858682622323,0.6707297452568564,0.39635780257986347,0.7577452687584513,-0.060095336008179054,0.0037774559012654775,4.613790017138637,-6.268339698856096e-06
11.967500000000001,0.6712046330912533,0.375453626000259,0.7566620067263624,-0.0603849045401087,0.6716988714619098,0.3789337727830027,0.757595895796684,-0.05938708494192276,0.0037714037098487054,4.613790017225392,-6.268252944252595e-06
11.97,0.6721214308917738,0.35797515288977655,0.7565120591441955,-0.05955699671854639,0.6726243667275893,0.3614537970195779,0.7574484138152572,-0.05858395266223324,0.0037653000202233985,4.613790017824183,-6.26765415301378e-06
11.9725,0.6729944659054172,0.3404437212845057,0.7563642943286051,-0.05863917775926906,0.673506094510358,0.3439204378038103,0.7573030544135377,-0.05769024831310057,0.003759130108930506,4.613790018665337,-6.266812999200511e-06
11.975,0.673823608731151,0.3228618959367083,0.7562189320829767,-0.05763575460913375,0.6743439247590812,0.32633625757907164,0.7571600382227666,-0.0567102755579659,0.0037528802047690772,4.613790019469483,-6.266008853117455e-06
11.977500000000001,0.6746087364389195,0.30523223991055815,0.7560761813571186,-0.056551026155683366,0.6751377339150283,0.3087038187178592,0.7570195749060592,-0.05564833257972018,0.0037465377117145153,4.613790019975828,-6.265502507929455e-06
11.98,0.6753497325696423,0.28755731458219086,0.7559362402472617,-0.05538928322714981,0.6758874048873842,0.2910256833181036,0.7568818632210853,-0.0545087118321851,0.0037400911753292703,4.613790019999575,-6.265478760703047e-06
11.9825,0.6760464871352166,0.26983967963962885,0.7557992959960592,-0.054154808592449324,0.6765928265342156,0.2733044108765007,0.7567470922681503,-0.053295697185284416,0.0037335290900118493,4.613790019473583,-6.26600475328587e-06
11.985,0.6766988966185162,0.25208189308283147,0.7556655249925871,-0.05285187696118557,0.6772538939302579,0.25554256215870125,0.7566154407532489,-0.05201356870127034,0.003726842250447122,4.613790018474938,-6.267003398008342e-06
11.9875,0.6773068639733913,0.23428651122366956,0.7555350927723437,-0.05148475498364783,0.6778705086468814,0.23774269689825578,0.7564870764758288,-0.050666599946639385,0.0037200222272793303,4.6137900172369575,-6.268241378393213e-06
11.99,0.6778702986246677,0.21645608868597635,0.7554081540172501,-0.050057701250815004,0.6784425786982082,0.219907372756303,0.7563621564919553,-0.04925905673411335,0.0037130607323962767,4.613790016147359,-6.269330977026755e-06
11.9925,0.6783891164662506,0.19859317840572346,0.755284852560411,-0.04857496631752002,0.6789700185411149,0.20203914532149408,0.7562408271143105,-0.04779519712263352,0.003705949615168121,4.613790015729805,-6.269748531018138e-06
11.995000000000001,0.6788632395122344,0.18070033219693135,0.7551653222185346,-0.04704079642124162,0.6794527490752311,0.18414056811003007,0.7561232239121941,-0.04627927141736338,0.0036986809336419266,4.613790016038778,-6.2694395577267414e-06
11.9975,0.6792925958566323,0.16278010197458728,0.7550496868195224,-0.04545943346760962,0.6798906976429386,0.16621419256570055,0.7560094717115231,-0.044715522169692046,0.0036912457237141074,4.613790016660323,-6.2688180131331706e-06
